"district","type","extraction_template","pathrepl","noderepl","varrepl","typerepl","final"
NA,"IrrigSupply","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")",NA,NA,NA,NA
"01","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""01*"",OutputFile=""statemod_output_district_01.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""01*"",OutputFile=""statemod_output_district_01.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""01*"",OutputFile=""statemod_output_district_01.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""01*"",OutputFile=""statemod_output_district_01.csv"",ValueColumns=""%A"")"
"02","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""02*"",OutputFile=""statemod_output_district_02.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""02*"",OutputFile=""statemod_output_district_02.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""02*"",OutputFile=""statemod_output_district_02.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""02*"",OutputFile=""statemod_output_district_02.csv"",ValueColumns=""%A"")"
"04","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""04*"",OutputFile=""statemod_output_district_04.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""04*"",OutputFile=""statemod_output_district_04.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""04*"",OutputFile=""statemod_output_district_04.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""04*"",OutputFile=""statemod_output_district_04.csv"",ValueColumns=""%A"")"
"05","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""05*"",OutputFile=""statemod_output_district_05.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""05*"",OutputFile=""statemod_output_district_05.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""05*"",OutputFile=""statemod_output_district_05.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""05*"",OutputFile=""statemod_output_district_05.csv"",ValueColumns=""%A"")"
"06","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""06*"",OutputFile=""statemod_output_district_06.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""06*"",OutputFile=""statemod_output_district_06.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""06*"",OutputFile=""statemod_output_district_06.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""06*"",OutputFile=""statemod_output_district_06.csv"",ValueColumns=""%A"")"
"07","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""07*"",OutputFile=""statemod_output_district_07.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""07*"",OutputFile=""statemod_output_district_07.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""07*"",OutputFile=""statemod_output_district_07.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""07*"",OutputFile=""statemod_output_district_07.csv"",ValueColumns=""%A"")"
"08","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""08*"",OutputFile=""statemod_output_district_08.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""08*"",OutputFile=""statemod_output_district_08.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""08*"",OutputFile=""statemod_output_district_08.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""08*"",OutputFile=""statemod_output_district_08.csv"",ValueColumns=""%A"")"
"09","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""09*"",OutputFile=""statemod_output_district_09.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""09*"",OutputFile=""statemod_output_district_09.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""09*"",OutputFile=""statemod_output_district_09.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""09*"",OutputFile=""statemod_output_district_09.csv"",ValueColumns=""%A"")"
"23","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""23*"",OutputFile=""statemod_output_district_23.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""23*"",OutputFile=""statemod_output_district_23.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""23*"",OutputFile=""statemod_output_district_23.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""23*"",OutputFile=""statemod_output_district_23.csv"",ValueColumns=""%A"")"
"28","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""28*"",OutputFile=""statemod_output_district_28.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""28*"",OutputFile=""statemod_output_district_28.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""28*"",OutputFile=""statemod_output_district_28.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""28*"",OutputFile=""statemod_output_district_28.csv"",ValueColumns=""%A"")"
"29","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""29*"",OutputFile=""statemod_output_district_29.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""29*"",OutputFile=""statemod_output_district_29.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""29*"",OutputFile=""statemod_output_district_29.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""29*"",OutputFile=""statemod_output_district_29.csv"",ValueColumns=""%A"")"
"30","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""30*"",OutputFile=""statemod_output_district_30.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""30*"",OutputFile=""statemod_output_district_30.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""30*"",OutputFile=""statemod_output_district_30.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""30*"",OutputFile=""statemod_output_district_30.csv"",ValueColumns=""%A"")"
"31","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""31*"",OutputFile=""statemod_output_district_31.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""31*"",OutputFile=""statemod_output_district_31.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""31*"",OutputFile=""statemod_output_district_31.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""31*"",OutputFile=""statemod_output_district_31.csv"",ValueColumns=""%A"")"
"32","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""32*"",OutputFile=""statemod_output_district_32.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""32*"",OutputFile=""statemod_output_district_32.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""32*"",OutputFile=""statemod_output_district_32.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""32*"",OutputFile=""statemod_output_district_32.csv"",ValueColumns=""%A"")"
"33","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""33*"",OutputFile=""statemod_output_district_33.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""33*"",OutputFile=""statemod_output_district_33.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""33*"",OutputFile=""statemod_output_district_33.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""33*"",OutputFile=""statemod_output_district_33.csv"",ValueColumns=""%A"")"
"34","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""34*"",OutputFile=""statemod_output_district_34.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""34*"",OutputFile=""statemod_output_district_34.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""34*"",OutputFile=""statemod_output_district_34.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""34*"",OutputFile=""statemod_output_district_34.csv"",ValueColumns=""%A"")"
"36","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""36*"",OutputFile=""statemod_output_district_36.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""36*"",OutputFile=""statemod_output_district_36.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""36*"",OutputFile=""statemod_output_district_36.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""36*"",OutputFile=""statemod_output_district_36.csv"",ValueColumns=""%A"")"
"37","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""37*"",OutputFile=""statemod_output_district_37.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""37*"",OutputFile=""statemod_output_district_37.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""37*"",OutputFile=""statemod_output_district_37.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""37*"",OutputFile=""statemod_output_district_37.csv"",ValueColumns=""%A"")"
"38","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""38*"",OutputFile=""statemod_output_district_38.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""38*"",OutputFile=""statemod_output_district_38.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""38*"",OutputFile=""statemod_output_district_38.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""38*"",OutputFile=""statemod_output_district_38.csv"",ValueColumns=""%A"")"
"39","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""39*"",OutputFile=""statemod_output_district_39.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""39*"",OutputFile=""statemod_output_district_39.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""39*"",OutputFile=""statemod_output_district_39.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""39*"",OutputFile=""statemod_output_district_39.csv"",ValueColumns=""%A"")"
"40","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""40*"",OutputFile=""statemod_output_district_40.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""40*"",OutputFile=""statemod_output_district_40.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""40*"",OutputFile=""statemod_output_district_40.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""40*"",OutputFile=""statemod_output_district_40.csv"",ValueColumns=""%A"")"
"41","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""41*"",OutputFile=""statemod_output_district_41.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""41*"",OutputFile=""statemod_output_district_41.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""41*"",OutputFile=""statemod_output_district_41.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""41*"",OutputFile=""statemod_output_district_41.csv"",ValueColumns=""%A"")"
"42","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""42*"",OutputFile=""statemod_output_district_42.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""42*"",OutputFile=""statemod_output_district_42.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""42*"",OutputFile=""statemod_output_district_42.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""42*"",OutputFile=""statemod_output_district_42.csv"",ValueColumns=""%A"")"
"43","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""43*"",OutputFile=""statemod_output_district_43.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""43*"",OutputFile=""statemod_output_district_43.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""43*"",OutputFile=""statemod_output_district_43.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""43*"",OutputFile=""statemod_output_district_43.csv"",ValueColumns=""%A"")"
"44","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""44*"",OutputFile=""statemod_output_district_44.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""44*"",OutputFile=""statemod_output_district_44.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""44*"",OutputFile=""statemod_output_district_44.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""44*"",OutputFile=""statemod_output_district_44.csv"",ValueColumns=""%A"")"
"45","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""45*"",OutputFile=""statemod_output_district_45.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""45*"",OutputFile=""statemod_output_district_45.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""45*"",OutputFile=""statemod_output_district_45.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""45*"",OutputFile=""statemod_output_district_45.csv"",ValueColumns=""%A"")"
"50","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""50*"",OutputFile=""statemod_output_district_50.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""50*"",OutputFile=""statemod_output_district_50.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""50*"",OutputFile=""statemod_output_district_50.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""50*"",OutputFile=""statemod_output_district_50.csv"",ValueColumns=""%A"")"
"51","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""51*"",OutputFile=""statemod_output_district_51.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""51*"",OutputFile=""statemod_output_district_51.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""51*"",OutputFile=""statemod_output_district_51.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""51*"",OutputFile=""statemod_output_district_51.csv"",ValueColumns=""%A"")"
"52","IrrigShortage","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""PATHREPL"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""NODEREPL*"",OutputFile=""statemod_output_district_NODEREPL.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""52*"",OutputFile=""statemod_output_district_52.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""52*"",OutputFile=""statemod_output_district_52.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""52*"",OutputFile=""statemod_output_district_52.csv"",ValueColumns=""%A"")","WriteDelimitedFile(TSList=AllTS,TSID=""52*"",OutputFile=""statemod_output_district_52.csv"",ValueColumns=""%A"")"
