"Date","53_AGG_IrrigDemand","53_AGG_IrrigSupply","53_AGG_IrrigShortage","53_AGG_IrrigSupDirectFlow","53_AGG_MunDemand","53_AGG_MunSupply","53_AGG_MunShortage","5300555_D_IrrigDemand","5300555_D_IrrigSupply","5300555_D_IrrigSupply_1","5300555_D_IrrigShortage","5300555_D_IrrigShortage_1","5300555_D_IrrigSupDirectFlow","5300555_D_IrrigSupDirectFlow_1","53_ADC022_IrrigDemand","53_ADC022_IrrigDemand_1","53_ADC023_IrrigDemand","53_ADC023_IrrigDemand_1","53_ADC024_IrrigDemand","53_ADC024_IrrigDemand_1","53_ADC025_IrrigDemand","53_ADC025_IrrigDemand_1","53_ADC026_IrrigDemand","53_ADC026_IrrigDemand_1","53_ADC028_IrrigDemand","53_ADC028_IrrigDemand_1","53_ADC032_IrrigDemand","53_ADC022_IrrigSupply","53_ADC022_IrrigSupply_1","53_ADC023_IrrigSupply","53_ADC023_IrrigSupply_1","53_ADC024_IrrigSupply","53_ADC024_IrrigSupply_1","53_ADC025_IrrigSupply","53_ADC025_IrrigSupply_1","53_ADC026_IrrigSupply","53_ADC026_IrrigSupply_1","53_ADC028_IrrigSupply","53_ADC028_IrrigSupply_1","53_ADC032_IrrigSupply","53_ADC032_IrrigSupply_1","53_ADC022_IrrigShortage","53_ADC022_IrrigShortage_1","53_ADC023_IrrigShortage","53_ADC023_IrrigShortage_1","53_ADC024_IrrigShortage","53_ADC024_IrrigShortage_1","53_ADC025_IrrigShortage","53_ADC025_IrrigShortage_1","53_ADC026_IrrigShortage","53_ADC026_IrrigShortage_1","53_ADC028_IrrigShortage","53_ADC028_IrrigShortage_1","53_ADC032_IrrigShortage","53_ADC032_IrrigShortage_1","53_ADC022_IrrigSupDirectFlow","53_ADC022_IrrigSupDirectFlow_1","53_ADC023_IrrigSupDirectFlow","53_ADC023_IrrigSupDirectFlow_1","53_ADC024_IrrigSupDirectFlow","53_ADC024_IrrigSupDirectFlow_1","53_ADC025_IrrigSupDirectFlow","53_ADC025_IrrigSupDirectFlow_1","53_ADC026_IrrigSupDirectFlow","53_ADC026_IrrigSupDirectFlow_1","53_ADC028_IrrigSupDirectFlow","53_ADC028_IrrigSupDirectFlow_1","53_ADC032_IrrigSupDirectFlow","53_ADC032_IrrigSupDirectFlow_1","5300767_D_IrrigDemand","5300767_D_IrrigDemand_1","5300767_D_IrrigSupply","5300767_D_IrrigSupply_1","5300767_D_IrrigShortage","5300767_D_IrrigShortage_1","5300767_D_IrrigSupDirectFlow","5300767_D_IrrigSupDirectFlow_1"
"1994-07",42180.666,50528.8691,6215.0887,50384.8037,NA,NA,NA,1839.3333,2074,2074,0,0,2074,2074,790,790,126,1043,1557,1557,489,489,1209,1209,2403,2403,4025.9998,245.954,245.954,738.035,738.035,1348.1324,1348.1324,503.94,503.94,1209,1209,2403.0498,2403.0498,4025.9998,4025.9998,544.046,544.046,304.965,304.965,208.8675,208.8675,0,0,0,0,0,0,0,0,245.954,245.954,738.035,738.035,1348.1324,1348.1324,489,489,1209,1209,2403,2403,4025.9998,4025.9998,580,580,84.1063,84.1063,495.8936,495.8936,84.1063,84.1063
"1994-08",28824,29810.3664,7968.0735,29510.5494,NA,NA,NA,1885.0001,1804.9618,1804.9618,80.0382,80.0382,1804.9618,1804.9618,465,465,613.0001,613.0001,866,866,273,273,755,755,1490.9999,1490.9999,2559,0,0,0,0,501.6685,501.6685,289.58,289.58,755,755,1491.0299,1491.0299,2559,2559,465,465,613.0001,613.0001,364.3315,364.3315,0,0,0,0,0,0,0,0,0,0,0,0,494.6757,494.6757,273,273,755,755,1490.9999,1490.9999,2559,2559,521,521,51.3514,51.3514,469.6486,469.6486,0,0
"1994-09",22639.9358,25103.0998,6411.4309,24386.7907,NA,NA,NA,1780,1687,1687,92.9999,92.9999,1576.8826,1576.8826,462,462,610,610,502,502,272,272,604,604,980.0001,980.0001,2149,12.8151,12.8151,0,0,505.484,505.484,288.12,288.12,604,604,980.0287,980.0287,2149,2149,449.1849,449.1849,610,610,0,0,0,0,0,0,0,0,0,0,12.8151,12.8151,0,0,502,502,272,272,604,604,980.0001,980.0001,2149,2149,30.9677,500,49.3272,49.3272,450.6729,450.6729,0,0
"1994-10",9004,13103.1161,1366.2346,12836,NA,NA,NA,738,738,738,0,0,738,738,0,117,153,153,141,141,72,72,219,219,303,303,1466,119.2107,119.2107,153,153,141,141,74.12,74.12,219,219,303.007,303.007,1466,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,153,153,141,141,72,72,219,219,303,303,1466,1466,1,404,62.4414,62.4414,341.5587,341.5587,0,0
"1994-11",689.0322,0,16.0799,0,NA,NA,NA,344.5161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-02",50.5806,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2903,0,0,0,0,0,0
"1995-03",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-04",2425.9999,3579.9999,0,3579.9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,26,26,256,256,577,0,0,36,36,0,0,0,0,26,26,256,256,577,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,26,26,256,256,577,577,0,0,0,0,0,0,0,0
"1995-05",19681.9996,26755.6522,0,26594.9996,NA,NA,NA,1158,1158,1158,0,0,1158,1158,227,227,298,298,225,225,276,276,533.9999,533.9999,1624,1624,2282,231.2599,231.2599,316.08,316.08,234.5597,234.5597,276,276,533.9999,533.9999,1624.0135,1624.0135,2282,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,227,298,298,225,225,276,276,533.9999,533.9999,1624,1624,2282,2282,0,33,33,33,0,0,33,33
"1995-06",45501.9993,58349.6191,0,57968.9988,NA,NA,NA,2089,2089,2089,0,0,2089,2089,890,890,966.9999,966.9999,1016.0001,1016.0001,818,818,1620,1620,2854,2854,3956.9998,890,890,968.36,968.36,1016.0001,1016.0001,818,818,1620,1620,2854.0449,2854.0449,3956.9998,3956.9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,890,966.9999,966.9999,1016.0001,1016.0001,818,818,1620,1620,2854,2854,3956.9998,3956.9998,0,375,375,375,0,0,375,375
"1995-07",59363.9993,74060.1926,4e-04,73422.342,NA,NA,NA,2243.0002,2243.0002,2243.0002,0,0,2213.5859,2213.5859,1045,1045,1015,1015,1774,1774,858,858,1979.9999,1979.9999,3974.9998,3974.9998,5105,1045,1045,1015,1015,1773.9999,1773.9999,858,858,1979.9999,1979.9999,3975.0481,3975.0481,5105,5105,0,0,0,0,1e-04,1e-04,0,0,0,0,0,0,0,0,1045,1045,1015,1015,1773.9999,1773.9999,858,858,1979.9999,1979.9999,3974.9998,3974.9998,5105,5105,520.0001,520.0001,520.0001,520.0001,0,0,520.0001,520.0001
"1995-08",49800,60011.6265,1575.2777,55411.5411,NA,NA,NA,2174.9998,2174.9998,2174.9998,0,0,0,2174.9998,543,543,767,767,1654,1654,360,360,1868.0001,1868.0001,3724,3724,3745,570.6911,570.6911,767,767,1653.9999,1653.9999,360,360,1868.0001,1868.0001,3724.0352,3724.0352,3744.9998,3744.9998,0,0,0,0,1e-04,1e-04,0,0,0,0,0,0,2e-04,2e-04,543,543,767,767,1653.9999,1653.9999,360,360,1868.0001,1868.0001,3724,3724,3744.9998,3744.9998,615,533,139.1809,139.1809,393.8191,393.8191,139.1809,139.1809
"1995-09",26355.9352,36720.9721,935.1874,33138.3683,NA,NA,NA,2044.0001,2044.0001,2044.0001,0,0,417.0968,2044.0001,317,317,420,420,898,898,187,187,1219,1219,2351.9998,343,1691,292.838,292.838,420,420,898,898,198.02,198.02,1219,1219,2352.0198,2352.0198,1691,1691,24.162,24.162,0,0,0,0,0,0,0,0,0,0,0,0,238.02,238.02,420,420,898,898,187,187,1219,1219,2351.9998,2351.9998,1691,1691,275,390.9677,65.3652,65.3652,209.6348,209.6348,65.3652,65.3652
"1995-10",7808.0001,10253.5733,155.6505,8953.2622,NA,NA,NA,611,611,611,0,0,0,611,63,63,83,83,78,78,39,39,382,382,561,561,681,66.3621,66.3621,83,83,78,78,39.94,39.94,382,382,561.0038,561.0038,681,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,83,83,78,78,39,39,382,382,561,561,681,681,100,100,61.0874,61.0874,38.9126,38.9126,61.0874,61.0874
"1995-11",778,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,375,0,0,0,0,0,0
"1995-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-03",12,24,0,24,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
"1996-04",2006,2434.6915,0,2424,NA,NA,NA,0,0,0,0,0,0,0,32,32,0,42,32,32,55,55,113,113,165,165,167,33.453,33.453,42,42,33.218,33.218,55,55,113,113,165.0019,165.0019,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42,42,32,32,55,55,113,113,165,165,167,167,0,0,0,0,0,0,0,0
"1996-05",37503.999,48080.2556,9e-04,47459.9976,NA,NA,NA,1678,1678,1678,0,0,1678,1678,590,590,780,780,588,588,721,721,1226.9999,1226.9999,2481,2481,3499.9998,619.9044,619.9044,780,780,613.1243,613.1243,721,721,1226.9999,1226.9999,2481.0359,2481.0359,3499.9995,3499.9995,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,590,590,780,780,588,588,721,721,1226.9999,1226.9999,2481,2481,3499.9995,3499.9995,400,400,400,400,0,0,400,400
"1996-06",55786.0005,71064.3285,3183.9056,68623.4589,NA,NA,NA,2479.0002,2479.0002,2479.0002,0,0,2142.1799,2142.1799,943,943,0,1235,1298,1298,943,943,1706,1706,3766,3766,5517,342.6087,342.6087,1207.9514,1207.9514,1129.4639,1129.4639,943,943,1706,1706,3766.0583,3766.0583,5516.9995,5516.9995,600.3913,600.3913,27.0486,27.0486,168.5361,168.5361,0,0,0,0,0,0,5e-04,5e-04,238.02,238.02,1207.9514,1207.9514,1129.4639,1129.4639,943,943,1706,1706,3766,3766,5516.9995,5516.9995,675,675,675,675,0,0,675,675
"1996-07",52437.9976,66513.533,6938.9489,63508.9691,NA,NA,NA,0,2887,2887,0,0,2213.5859,2213.5859,1059,1059,1249.9999,1249.9999,1662,1662,586,586,1532,1532,3608.9998,3608.9998,5342.9995,245.954,245.954,1222.9253,1222.9253,1017.0031,1017.0031,603.56,603.56,1532,1532,3609.0596,3609.0596,5342.999,5342.999,813.046,813.046,27.0747,27.0747,0,644.9969,0,0,0,0,0,0,5e-04,5e-04,245.954,245.954,1222.9253,1222.9253,998.8665,998.8665,586,586,1532,1532,3608.9998,3608.9998,5342.999,5342.999,740,740,167.8823,167.8823,572.1177,572.1177,167.8823,167.8823
"1996-08",39985.9998,46024.737,6504.1294,45510.0817,NA,NA,NA,2305,2305,2305,0,0,2213.5859,2213.5859,572.9999,572.9999,750,750,1059,1059,333,333,1045,1045,2588,2588,3926,245.954,245.954,346.584,346.584,640.6893,640.6893,353.18,353.18,1045,1045,2588.0366,2588.0366,3925.9998,3925.9998,327.046,327.046,403.416,403.416,418.3106,418.3106,0,0,0,0,0,0,2e-04,2e-04,245.954,245.954,346.584,346.584,640.6893,640.6893,333,333,1045,1045,2588,2588,3925.9998,3925.9998,533,533,55.7405,55.7405,477.2595,477.2595,51.6099,51.6099
"1996-09",19037.9999,23194.3072,3090.1533,23089.1629,NA,NA,NA,1409,1409,1409,0,0,1409,1409,215,215,425,425,233,233,127,127,375,375,1607,1607,1512,219.0053,219.0053,254.3793,254.3793,234.5437,234.5437,134.42,134.42,375,375,1607.0133,1607.0133,1512,1512,0,0,846.8864,170.6207,0,0,0,0,0,0,0,0,0,0,215,215,254.3793,254.3793,233,233,127,127,375,375,1607,1607,1512,1512,317,317,53.2152,53.2152,263.7848,263.7848,53.2152,53.2152
"1996-10",5369.9999,6624.9254,166.5705,6551.0721,NA,NA,NA,133,133,133,0,0,133,133,103,103,137,137,124,124,63,63,194,194,270,270,570,104.8878,104.8878,137,137,124,124,64.98,64.98,194,194,270.0062,270.0062,570,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,137,137,124,124,63,63,194,194,270,270,570,570,100,100,58.3574,58.3574,41.6426,41.6426,58.3574,58.3574
"1996-11",685.1613,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.5806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-12",350,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-03",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-04",3169.9999,4635.9999,0,4635.9999,NA,NA,NA,0,0,0,0,0,0,0,60,60,0,0,6,6,42,42,318,318,0,0,733,60,60,0,0,6,6,42,42,318,318,0,0,733,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,6,6,42,42,318,318,0,0,733,733,0,0,0,0,0,0,0,0
"1997-05",34512.0004,44073.434,0,43709.0014,NA,NA,NA,693,693,693,0,0,693,693,480,480,635,635,540,540,913,913,1804,1804,1623,1623,4039.0002,504.329,504.329,635,635,540,540,913,913,1804.0001,1804.0001,1623.0292,1623.0292,4039.0002,4039.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,480,635,635,540,540,913,913,1804.0001,1804.0001,1623,1623,4039.0002,4039.0002,267,267,267,267,0,0,267,267
"1997-06",60206,69786.4265,4425.7898,69111.4508,NA,NA,NA,2025,2025,2025,0,0,2025,2025,881,881,1482,1482,1948,1948,1124,1124,2138,2138,3377,3377,4978,519.7219,519.7219,1207.9514,1207.9514,1476.8796,1476.8796,1124,1124,2138,2138,3377.0542,3377.0542,4977.9995,4977.9995,361.2781,361.2781,274.0485,274.0485,471.1203,471.1203,0,0,0,0,0,0,5e-04,5e-04,501.0321,501.0321,1207.9514,1207.9514,1476.8796,1476.8796,1124,1124,2138,2138,3377,3377,4977.9995,4977.9995,600,600,600,600,0,0,600,600
"1997-07",58862,67893.4526,5379.8587,62961.5478,NA,NA,NA,3320,3320,3320,0,0,2213.5859,2213.5859,781.9999,781.9999,1002.0001,1002.0001,2484,2484,468,468,1743,1743,4108,4108,3857,517.7332,517.7332,1002.0001,1002.0001,1494.365,1494.365,482.28,482.28,1743,1743,4108.0479,4108.0479,3856.9998,3856.9998,264.2668,264.2668,0,0,989.6349,989.6349,0,0,0,0,0,0,2e-04,2e-04,517.7332,517.7332,1002.0001,1002.0001,1494.365,1494.365,468,468,1743,1743,4108,4108,3856.9998,3856.9998,540,540,448.9373,448.9373,91.0627,91.0627,448.9373,448.9373
"1997-08",30956.0007,40238.1913,628.2485,36020.158,NA,NA,NA,3225.0002,3225.0002,3225.0002,0,0,2213.5859,2213.5859,292,292,387,387,956,956,172,172,690,690,2513,2513,1699.0001,297.4708,297.4708,387,387,956,956,182.12,182.12,690,690,2513.0188,2513.0188,1699.0001,1699.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,292,387,387,956,956,172,172,690,690,2513,2513,1699.0001,1699.0001,267,267,109.9379,109.9379,157.0621,157.0621,109.9379,109.9379
"1997-09",14088.0001,21427.0887,135.5153,20227.0833,NA,NA,NA,2416,2416,2416,0,0,2142.1799,2142.1799,175,0,230,230,307,307,103,103,348,348,575,575,1127,178.2601,178.2601,230,230,307,307,109.38,109.38,348,348,575.0109,575.0109,1127,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,230,230,307,307,103,103,348,348,575,575,1127,1127,100,100,66.1212,66.1212,33.8788,33.8788,66.1212,66.1212
"1997-10",5904,11465.5435,19.9465,8205.0401,NA,NA,NA,383,383,383,0,0,383,383,107,107,142,142,131,131,67,67,200,200,0,280,595,109.0244,109.0244,142,142,131,131,68.82,68.82,200,200,2400.0498,280.0064,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,142,142,131,131,67,67,200,200,280,280,595,595,200,200,195.0134,195.0134,4.9866,4.9866,195.0134,195.0134
"1997-11",526.4516,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,263.2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-03",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-04",1724.0001,2752,815.9999,2752,NA,NA,NA,63,63,63,0,0,63,63,0,0,0,0,6,6,0,0,168,168,0,0,451,0,0,0,0,6,6,0,0,168,168,0,0,451,451,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,168,168,0,0,451,451,0,0,0,0,0,0,0,0
"1998-05",43121.9998,54954.4526,0.0019,54238.9978,NA,NA,NA,1467,1467,1467,0,0,1467,1467,750,750,992,992,746.9999,746.9999,970,970,1500,1500,2376,2376,4358,763.972,763.972,992,992,778.5965,778.5965,970,970,1500,1500,2376.0452,2376.0452,4357.9995,4357.9995,0,0,0,0,0,0,0,0,0,0,0,0,5e-04,5e-04,750,750,992,992,746.9999,746.9999,970,970,1500,1500,2376,2376,4357.9995,4357.9995,533,533,533,533,0,0,533,533
"1998-06",50353.9998,59612.7988,2951.4002,59162.5996,NA,NA,NA,1661,1661,1661,0,0,1661,1661,804.9999,804.9999,1065,1065,1654,1654,811,811,1626,1626,3125,3125,4444,300.7656,300.7656,1065,1065,1420.3843,1420.3843,811,811,1626,1626,3125.0498,3125.0498,4444,4444,504.2343,504.2343,0,0,233.6157,233.6157,0,0,0,0,0,0,0,0,300.7656,300.7656,1065,1065,1420.3843,1420.3843,811,811,1626,1626,3125,3125,4444,4444,450,450,450,450,0,0,450,450
"1998-07",57257.9995,67085.8315,6549.5851,63087.7029,NA,NA,NA,3099,3099,3099,0,0,2213.5859,2213.5859,1156.9999,1156.9999,1130,1130,2423,2423,530,530,1318,1318,3678,3678,4378,517.7332,517.7332,1130,1130,1711.8151,1711.8151,545.8,545.8,1318,1318,3678.0542,3678.0542,4378,4378,639.2668,639.2668,0,0,711.1849,711.1849,0,0,0,0,0,0,0,0,517.7332,517.7332,1130,1130,1711.8151,1711.8151,530,530,1318,1318,3678,3678,4378,4378,0,680,393.0554,393.0554,286.9446,286.9446,393.0554,393.0554
"1998-08",38398.3998,46182.9741,7468.4225,42639.0208,NA,NA,NA,3066,3066,3066,0,0,2213.5859,2213.5859,526,526,598,598,2215,2215,267,267,920,920,2881,843.2,2491,245.954,245.954,497.9318,497.9318,1090.1086,1090.1086,282.82,282.82,920,920,2881.0293,2881.0293,2491,2491,280.046,280.046,100.0683,100.0683,1124.8912,1124.8912,0,0,0,0,0,0,0,0,245.954,245.954,497.9318,497.9318,1090.1086,1090.1086,267,267,920,920,2881,2881,2491,2491,433,433,70.8998,70.8998,362.1001,362.1001,70.8998,70.8998
"1998-09",21402.0003,22789.7662,6890.4152,22510.6528,NA,NA,NA,2095,1687,1687,408,408,1687,1687,402,0,530,530,683,683,237,237,536,536,859,859,1614.0001,107.3488,107.3488,0,0,587.3143,587.3143,251.02,251.02,536,536,859.0252,859.0252,1614.0001,1614.0001,294.6512,294.6512,530,530,95.6857,95.6857,0,0,0,0,0,0,0,0,107.3488,107.3488,0,0,587.3143,587.3143,237,237,536,536,859,859,1614.0001,1614.0001,450,450,55.7332,55.7332,394.2668,394.2668,0,0
"1998-10",6012.0001,7456.1322,195.9625,7291.0095,NA,NA,NA,317,317,317,0,0,317,317,82,82,108,108,163,163,51,51,156,156,436,436,497,83.5587,83.5587,108,108,163,163,52.46,52.46,156,156,436.005,436.005,497,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,108,108,163,163,51,51,156,156,436,436,497,497,100,100,51.0094,51.0094,48.9906,48.9906,0,51.0094
"1998-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-03",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-04",2032.0001,2138.6906,0,2032.0001,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,508,0,0,0,0,0,0,0,0,0,0,0,508,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,508,0,0,0,0,0,0,53.3452,0,0,0,0,0
"1999-05",24600.0007,31795.3107,0,31533.0012,NA,NA,NA,1237,1237,1237,0,0,1237,1237,393,393,520.0001,520.0001,392,392,479,479,1176,1176,1248,1248,2313.0002,400.2902,400.2902,520.0001,520.0001,408.5135,408.5135,479,479,1176,1176,1248.0237,1248.0237,2313.0002,2313.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,393,520.0001,520.0001,392,392,479,479,1176,1176,1248,1248,2313.0002,2313.0002,167,167,167,167,0,0,167,167
