"Date","01_AGG_IrrigDemand","01_AGG_IrrigSupply","01_AGG_IrrigShortage","01_AGG_IrrigSupDirectFlow","01_AGG_MunDemand","01_AGG_MunSupply","01_AGG_MunShortage","0100507_I_IrrigDemand","0100507_I_IrrigSupply","0100507_I_IrrigShortage","0100507_I_IrrigSupDirectFlow","0100620_IrrigDemand","0100620_IrrigSupply","0100620_IrrigShortage","0100620_IrrigSupDirectFlow","0100517_IrrigDemand","0100517_IrrigSupply","0100517_IrrigShortage","0100517_IrrigSupDirectFlow","0100570_IrrigDemand","0100570_IrrigSupply","0100570_IrrigShortage","0100570_IrrigSupDirectFlow","0100514_IrrigDemand","0100514_IrrigSupply","0100514_IrrigShortage","0100514_IrrigSupDirectFlow","0100520_IrrigDemand","0100520_IrrigSupply","0100520_IrrigShortage","0100520_IrrigSupDirectFlow","0103817_I_IrrigDemand","0103817_I_IrrigSupply","0103817_I_IrrigShortage","0103817_I_IrrigSupDirectFlow","0100526_IrrigDemand","0100526_IrrigSupply","0100526_IrrigShortage","0100526_IrrigSupDirectFlow","0100518_IrrigDemand","0100518_IrrigSupply","0100518_IrrigShortage","0100518_IrrigSupDirectFlow","0100565_IrrigDemand","0100565_IrrigSupply","0100565_IrrigShortage","0100565_IrrigSupDirectFlow","0100687_I_IrrigDemand","0100687_I_IrrigSupply","0100687_I_IrrigShortage","0100687_I_IrrigSupDirectFlow","0100503_I_IrrigDemand","0100503_I_IrrigSupply","0100503_I_IrrigShortage","0100503_I_IrrigSupDirectFlow","01_ADP037_IrrigDemand","01_ADP037_IrrigSupply","01_ADP037_IrrigShortage","01_ADP037_IrrigSupDirectFlow","0100525_IrrigDemand","0100525_IrrigSupply","0100525_IrrigShortage","0100525_IrrigSupDirectFlow","0100519_D_IrrigDemand","0100519_D_IrrigSupply","0100519_D_IrrigShortage","0100519_D_IrrigSupDirectFlow","0100688_IrrigDemand","0100688_IrrigSupply","0100688_IrrigShortage","0100688_IrrigSupDirectFlow","0100515_IrrigDemand","0100515_IrrigSupply","0100515_IrrigShortage","0100515_IrrigSupDirectFlow","0100511_IrrigDemand","0100511_IrrigSupply","0100511_IrrigShortage","0100511_IrrigSupDirectFlow"
"1994-10",4178.0002,4335.6979,87.5116,1164.4885,NA,NA,NA,560,660.7144,0,0,27,17,10,0,19,22.89,0,19,0,0,0,0,106,132.0941,0,106,87,87,0,0,24,5,19,0,132,132,0,0,189,218.916,0,189,20,0,20,0,1551.0001,1551,1e-04,0,574.0001,574.0001,0,0,100,61.4885,38.5115,61.4885,55,63.235,0,55,101,101,0,101,148,148,0,148,196,224.2094,0,196,289,337.1504,0,289
"1994-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1994-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1995-03",0,3e-04,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0
"1995-04",3161,3165.1073,4,930,NA,NA,NA,1060,1060.0005,0,0,0,0,0,0,9,9.4062,0,9,0,0,0,0,75,79.5808,0,75,19,19.7256,0,14,10,10,0,0,91,91,0,91,108,108,0,108,4,0,4,0,490,490,0,0,662,662.9421,0,0,14,14.4434,0,14,33,34.0085,0,33,154,154.0001,0,154,127,127,0,127,110,110,0,110,195,195,0,195
"1995-05",32441.0002,32359.1701,91.381,11228.4887,NA,NA,NA,5289,5289.0054,0,0,39,10,29,0,581,581,0,581,8,8,0,0,1191.0001,1191.0001,0,1191.0001,224,224,0,0,48,48,0,0,413,413,0,277,2815,2815,0,2815,6,0,6,0,8552,8552,0,0,6854,6863.5454,0,0,118,61.6192,56.3808,61.4885,413,413,0,413,633,632.9999,1e-04,633,289,289,0,289,2396,2396,1e-04,2396,2572,2572,0,2572
"1995-06",34000.9997,36488.8578,235.495,11902.5047,NA,NA,NA,3673,3795.5344,0,0,60,10,50,0,363,368.1829,0,363,100,100,0,0,1373,1408.8734,0,1373,184,184,0,0,61,61,0,0,425,470.8365,0,205,3277,3375.6833,0,3277,33,0,33,0,10922,12690.4951,0,0,6693,7261.0684,0,0,212,59.505,152.495,59.505,518,545.0984,0,518,790,841.5806,0,790,323,323,0,323,2908.9998,2908.9998,0,2908.9998,2085,2085,0,2085
"1995-07",104382.9966,106015.4324,1363.3865,37994.9758,NA,NA,NA,17884,18954.3867,0,0,152,15,137,0,967.9999,1062.9225,0,967.9999,171,113.8,57.2,0,8673,8945.4893,0,8673,342,360.2516,0,61.4885,219,219,0,0,1526,1544.6921,0,1206.0001,8480.999,9393.1992,0,8480.999,69,0,69,0,24461.998,24461.998,0,0,21730,21091.3242,638.675,0,523,61.4885,461.5115,61.4885,1098.0001,1126.8524,0,1098.0001,2402,2465.2271,0,1842.0001,810.9999,810.9999,0,732,6916,7432.8013,0,6916,7955.9995,7955.9995,0,7955.9995
"1995-08",121854.0004,124330.9915,879.5131,42806.4886,NA,NA,NA,22600,23952.5469,0,0,168,13,155,0,1020.9999,1161.7209,0,1020.9999,67,5,62,0,12348,12671.1289,0,12348,307,348.967,0,0,275,275,0,0,1682.0001,1682.0001,0,1241.0001,7947.0005,8946.4629,0,7728,76,0,76,0,31455,31455,9e-04,0,21954,21954,7e-04,0,648.0001,61.4885,586.5115,61.4885,1304.9999,1304.9999,0,1304.9999,2512,2512,0,1865.0001,783.9999,784.0001,0,532,7626,8124.6763,0,7626,9079,9079,0,9079
"1995-09",55771.999,56347.6768,228.495,19244.5051,NA,NA,NA,10515,10892.0186,0,0,80,12,68,0,540,563.1602,0,540,0,0,0,0,5852,6005.2305,0,5852,174,174,0,0,103,103,0,0,553,553,0,98,3288,3379.7632,0,2782,37,0,37,0,13007.999,13007.999,0,0,11325,11384.1084,0,0,183,59.505,123.495,59.505,676,676,0,676,1471,1471,0,1270.0001,442,442,0,442,3567,3666.8921,0,3567,3958,3958,0,3958
"1995-10",11028.0002,11816.0621,83,3918.977,NA,NA,NA,1757.0001,2073.2415,0,0,56,1,55,0,126,149.9548,0,126,0,0,0,0,844,1053.5604,0,844,90,91.5534,0,61.4885,41,41,0,0,249,249,0,194,522,603.9585,0,522,28,0,28,0,2764,2764,0,0,2379,2379,0,0,62,63.7846,0,61.4885,150,172.7319,0,150,323,341.7776,0,323,382,382,0,382,687,786.6675,0,687,568,662.8319,0,568
"1995-11",19,20.2698,0,11,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5481,0,1,0,0,0,0,0,0,0,0,2,2,0,2,1,1.4175,0,1,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,3,0,3,3,3.3042,0,3,0,0,0,0
"1995-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-03",0,3e-04,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0
"1996-04",52909.9991,52691.8442,218.1696,19950.0101,NA,NA,NA,16819.998,16820.0039,0,0,66,0,66,0,350,350,0,350,12,0,12,0,2127,2127,0,2127,126,123.2229,2.7771,59.505,78,78,0,0,667,667,0,667,5606,5606,0,5606,35,0,35,0,7023,7023,0,0,8757.001,8757.0098,0,0,162,59.6075,102.3925,59.505,428,428,0,428,1465,1465,0,1465,556.0001,556.0001,0,556.0001,4379,4379,0,4379,4253,4253,0,4253
"1996-05",56899.0023,57450.3117,448.7547,26471.9783,NA,NA,NA,9561.001,9561.0107,0,0,85,0,85,0,1085,1085,0,1085,52,7,45,0,3945.0002,3945.0002,0,3945.0002,153,144.7569,8.2431,61.4885,104,104,0,0,826,826,0,826,5833,5833,0,5833,44,0,44,0,9025,9838.1641,0,0,11198,11369.2178,0,0,328,61.4885,266.5115,61.4885,944.0001,944.0001,0,944.0001,1104,1119.6725,0,1104,451,451,0,451,5711.0005,5711.0005,0,5711.0005,6450.0005,6450.0005,0,6450.0005
"1996-06",97771.0024,101510.4792,602.495,39636.5055,NA,NA,NA,15241,16305.3018,0,0,121,0,121,0,1465,1474.4862,0,1465,149,119,30,0,8783,8828.8457,0,8783,385,392.4791,0,0,190,190,0,0,1305,1415.658,0,1046,8130,8841.6426,0,8130,74,0,74,0,20933,20961.8457,0,0,20305.002,21978.7891,0,0,437,59.505,377.495,59.505,1274,1296.5382,0,1274,2575,2846.1262,0,2575,831.9999,831.9999,0,732,7714,8110.2612,0,7714,7858.0005,7858.0005,0,7858.0005
"1996-07",109888.0001,112510.7231,602.5117,40845.4887,NA,NA,NA,19990,20986.6465,0,0,126,0,126,0,1075.0001,1190.9874,0,1075.0001,114,114,0,0,11695,11939.9492,0,11695,306,347.7511,0,2,213,213,0,0,1358,1441.9496,0,783.0001,7451,8357.8457,0,6966,44,0,44,0,23590,23590,0,0,22912,22912,2e-04,0,494,61.4885,432.5115,61.4885,1059,1068.1644,0,1059,2473,2708.531,0,2473,714,714,0,457,6966,7556.4097,0,6966,9308,9308,0,9308
"1996-08",94879.0003,98323.8967,554.5124,32555.87,NA,NA,NA,18297,20672.916,0,0,106,0,106,0,1032.9999,1144.3357,0,1032.9999,10,10,0,0,11848,12158.042,0,11848,394,394,0,0,210,210,0,0,1146,1146,0,216,5986.0005,6732.6387,0,2336.563,58,0,58,0,16203,16203,9e-04,0,20003,20003,0,0,452,61.4885,390.5115,61.4885,1062,1062,0,1062,2168,2168.0002,0,2168.0002,615,615,0,273,6502,6957.4756,0,4771.8184,8786,8786,0,8786
"1996-09",37930.0003,38482.8603,226.4953,12551.5053,NA,NA,NA,6019,6620.2505,0,0,61,0,61,0,367,376.7275,0,367,0,0,0,0,3864,3864.0066,0,3864,240,240,0,0,74,74,0,0,617,617,0,0,1907,1963.5839,0,827,37,0,37,0,9659,9659,3e-04,0,7463,7502.1074,0,0,188,59.505,128.495,59.505,487,487,0,487,937,964.2925,0,937,415,415,0,415,2433.0002,2478.387,0,2433.0002,3162,3162,0,3162
"1996-10",13110,14015.5552,102.0002,4838.4885,NA,NA,NA,1833,2162.9099,0,0,62,0,62,0,119,141.6795,0,119,0,0,0,0,591,737.902,0,591,103,115.4601,0,22,49,49,0,0,369,414.2187,0,246,942,1090.3275,0,942,40,0,40,0,3387,3387,0,0,2695,2695,0,0,63,63.6261,0,61.4885,248,285.8234,0,248,415,414.9998,2e-04,415,488,488,0,488,970,1110.6993,0,970,736,858.9089,0,736
"1996-11",31,34.2322,0,3,NA,NA,NA,13,15.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.6442,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-03",0,3e-04,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0
"1997-04",9190.0001,9191.7587,25,2813.0001,NA,NA,NA,3307,3307.0017,0,0,12,0,12,0,59,61.7532,0,59,0,0,0,0,261,277.339,0,261,45,46.3893,0,40,18,18,0,0,170,170,0,170,522,522,0,522,13,0,13,0,936,936,0,0,2086,2088.9656,0,0,17,17.5912,0,17,82,84.7186,0,82,404,404,0,404,219,219,0,219,556.0001,556.0001,0,556.0001,483,483,0,483
"1997-05",69910,69502.3245,424.2243,24307.4885,NA,NA,NA,10985,10985.0107,0,0,71,10,61,0,1010.0001,1010.0001,0,1010.0001,45,31.2,13.8,0,2371,2371,0,2371,224,224,0,0,106,106,0,0,965,965,0,829,6878,6878,0,6878,56,0,56,0,21835,21835,0,0,11851,11867.5381,0,0,355,61.5758,293.4242,61.4885,762.9999,762.9999,0,762.9999,1202,1201.9999,1e-04,1202,491,491,0,491,5618,5618,0,5618,5084,5084,0,5084
"1997-06",72296.9984,76976.4761,566.295,28790.0104,NA,NA,NA,11366,11745.2471,0,0,114,10,104,0,915,928.2283,0,915,127,103.2,23.8,0,4798,4923.5186,0,4798,247,274.1961,0,59.505,165,165,0,0,907,980.488,0,687,6709,6910.9233,0,6709,64,0,64,0,14714.999,17920.7539,0,0,16173.999,17227.2129,0,0,434,59.505,374.495,59.505,878,924.3919,0,878,1834.9999,1954.8104,0,1834.9999,637,637,0,637,6717.0005,6717.0005,0,6717.0005,5495,5495,0,5495
"1997-07",106944.9961,110912.7415,533.5115,38750.977,NA,NA,NA,18759.998,19882.9336,0,0,125,15,110,0,1008,1106.6383,0,1008,121,101,20,0,10344,10669,0,10344,322,347.2516,0,61.4885,212,212,0,0,1275,1398.6244,0,955,7835,8677.4668,0,7835,51,0,51,0,25643.998,26915.1309,0,0,21709,21709,0,0,414,61.4885,352.5115,61.4885,881,904.2836,0,881,2298,2426.9155,0,1738,694,694,0,615,7225,7765.0083,0,7225,8027,8027,0,8027
"1997-08",87357.0006,89460.7302,301.5125,30746.488,NA,NA,NA,15739.999,16681.793,0,0,71,13,58,0,834,949.2246,0,834,5,5,0,0,9889,10147.7471,0,9889,307,307,0,0,158,158,0,0,1101,1136.6049,0,659.9999,5456,6137.3579,0,5237,28,0,28,0,21724.002,21724.002,9e-04,0,16803,16803,0,0,277,61.4885,215.5115,61.4885,905.0001,905.0001,0,905.0001,1847,1847,0,1200,534,534,0,282,5697,6069.5127,0,5697,5980.9995,5980.9995,0,5980.9995
"1997-09",82012.9982,82770.6811,419.4951,28871.505,NA,NA,NA,14853,15385.6094,0,0,111,12,99,0,776,809.363,0,776,0,0,0,0,7952.0005,8160.1948,0,7952.0005,217,243.8139,0,43,167,167,0,0,949.9999,949.9999,0,495,4954.9995,5092.811,0,4448.9995,63,0,63,0,19602,19602,0,0,16751.998,16839.4063,0,0,317,59.505,257.495,59.505,1152,1152,0,1152,2224.0002,2224.0002,1e-04,2023,707,707,0,707,5385,5535.9775,0,5385,5830,5830,0,5830
"1997-10",9999,10610.1882,86.5117,3563.4885,NA,NA,NA,1177,1388.9301,0,0,46,1,45,0,85,100.7711,0,85,0,0,0,0,363,452.9449,0,363,73,76.8406,0,51,38,38,0,0,304,304,0,249,723.9999,838.3027,0,723.9999,17,0,17,0,3131,3130.9998,2e-04,0,1925,1925,0,0,86,61.4885,24.5115,61.4885,213,245.2193,0,213,288,333.9852,0,288,342,342,0,342,638,730.3652,0,638,549.0001,640.341,0,549.0001
"1997-11",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1997-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1998-03",0,3e-04,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0
"1998-04",28305.0002,28213.5753,160.6614,7983.0102,NA,NA,NA,8440,8440.0059,0,0,65,0,65,0,146,152.9502,0,146,5,3,2,0,720,765.1271,0,720,100,88.8336,11.1664,59.505,54,54,0,0,486,486,0,486,1878.0001,1878.0001,0,1878.0001,28,0,28,0,6349,6349,0,0,5286,5293.4189,0,0,114,59.505,54.495,59.505,282,291.7344,0,282,988,988.0001,0,988,456,456,0,456,1510,1510,0,1510,1398,1398,0,1398
"1998-05",119008.9994,114402.4175,4640.1316,43812.6684,NA,NA,NA,21581,21243.6836,337.3175,0,117,10,107,0,2010.0001,2010.0001,0,2010.0001,76,8,68,0,5603,5603,0,5603,247,280.5478,0,23,156,156,0,0,1775.0001,1775.0001,0,1639,13106.999,10665.1797,2441.8193,10665.1797,70,0,70,0,27445,27445,0,0,22605,21333.5176,1271.4833,0,406,61.4885,344.5115,61.4885,1203.0001,1203.0001,0,1203.0001,2433,2433,1e-04,2433,804,804,0,804,10843,10843,0,10843,8528,8528,0,8528
"1998-06",85986.9996,91292.8091,648.6776,36054.0105,NA,NA,NA,14347,14825.7637,0,0,128,10,118,0,1079,1094.7273,0,1079,128,100,28,0,6775.0005,6952.3262,0,6775.0005,299,270.8174,28.1826,59.505,186,186,0,0,1180.0001,1269.463,0,960,8354,8605.5537,0,8354,60,0,60,0,15133.999,18432.1035,0,0,19076,20518.7676,0,0,474,59.505,414.495,59.505,984,1035.9167,0,984,2280,2428.865,0,2280,718,718,0,718,8302,8302,0,8302,6483,6483,0,6483
"1998-07",73087,77446.6446,488.5115,26291.4885,NA,NA,NA,15406,16328.2266,0,0,100,15,85,0,716,786.0129,0,716,101,101,0,0,8213,8471.041,0,8213,234,234,0,0,172,172,0,0,544,610.9847,0,224,4280,4740.0933,0,4280,53,0,53,0,14733.001,17235.7578,0,0,14686.999,14686.999,0,0,412,61.4885,350.5115,61.4885,379,389.0414,0,379,1393,1572.7504,0,833,359,359,0,280,5061,5439.249,0,5061,6244,6244,0,6244
"1998-08",102923.0019,105950.8312,672.5115,36778.4884,NA,NA,NA,20597,21829.5625,0,0,125,13,112,0,936.9999,1066.4177,0,936.9999,23,5,18,0,11220,11513.7725,0,11220,307,310.5142,0,0,240,240,0,0,1371,1519.4745,0,930,6384,7183.8403,0,6165,78,0,78,0,23309.002,23755.6211,0,0,19442,19442,0,0,526,61.4885,464.5115,61.4885,1123,1123,0,1123,2130,2351.5891,0,1483,679,679,0,427,6492,6916.5508,0,6492,7940,7940,0,7940
"1998-09",76780.9995,77323.5291,497.4951,26411.5047,NA,NA,NA,12768,13225.8506,0,0,129,12,117,0,705,735.3381,0,705,0,0,0,0,6705,6880.3892,0,6705,231,231,0,57,168,168,0,0,1000.9999,1017.2881,0,545.9999,4877.9995,5013.6597,0,4372,65,0,65,0,19538,19538,0,0,15225,15304.4629,0,0,375,59.505,315.495,59.505,1314,1314,0,1314,2135,2135,1e-04,1933.9998,825,825,0,0,5174,5319.0356,0,5174,5545,5545,0,5545
"1998-10",9436.9998,10069.0452,79.5115,3551.4884,NA,NA,NA,1255,1480.4583,0,0,26,1,25,0,79,93.9637,0,79,0,0,0,0,384,479.454,0,384,73,73,0,51,41,41,0,0,269,269,0,214,723.9999,838.3027,0,723.9999,25,0,25,0,2659,2659,0,0,1772.9999,1772.9999,0,0,91,61.4885,29.5115,61.4885,177,204.0836,0,177,278,317.3779,0,278,320,320,0,320,700.0001,801.3192,0,700.0001,562.9999,656.5974,0,562.9999
"1998-11",581,632.1481,2,247,NA,NA,NA,99,116.5549,0,0,0,0,0,0,17,19.9542,0,17,0,0,0,0,64,80.0757,0,64,6,6.1841,0,6,1,1,0,0,9,9,0,9,9,10.7579,0,9,2,0,2,0,0,0,0,0,232,232,0,0,2,2,0,2,3,3.5946,0,3,21,21,0,21,20,20,0,20,72,82.3014,0,72,24,27.7253,0,24
"1998-12",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-01",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-02",0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-03",0,3e-04,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0
"1999-04",685,687.0282,0,233,NA,NA,NA,167,167.0001,0,0,0,0,0,0,2,2.0453,0,2,0,0,0,0,24,25.3821,0,24,5,5,0,0,0,0,0,0,27,27,0,27,32,32,0,32,0,0,0,0,131,131,0,0,149,149.1622,0,0,0,0,0,0,10,10.4385,0,10,42,42.0001,0,42,38,38,0,38,33,33,0,33,25,25,0,25
"1999-05",62947.0011,62589.6865,372.2073,22273.4886,NA,NA,NA,8967.001,8967.0098,0,0,93,10,83,0,910,910,0,910,8,8,0,0,2183,2183,0,2183,224,224,0,0,92,92,0,0,991,991,0,855,6296,6296,0,6296,22,0,22,0,20194,20194,0,0,10670,10684.8838,0,0,329,61.7929,267.2071,61.4885,758,758,0,758,1110.0001,1110,1e-04,1110.0001,521,521,0,521,5079,5079,1e-04,5079,4500,4500,0,4500
"1999-06",86471.0015,91610.7235,617.3962,34744.0096,NA,NA,NA,13363,13808.8223,0,0,138,10,128,0,1106,1122.1362,0,1106,100,104.8,0,0,5950.0005,6105.7329,0,5950.0005,302,287.0988,14.9012,59.505,191,191,0,0,1265,1359.3745,0,1045.0001,8172,8417.9932,0,8172,60,0,60,0,17315,21093.0176,0,0,19683.002,20500.8574,0,0,474,59.505,414.495,59.505,1125,1184.4149,0,1125,2252,2390.9717,0,2252,803,803,0,803,7712.999,7712.999,0,7712.999,6459,6459,0,6459
"1999-07",128492.9983,124204.7351,6975.4593,46049.5795,NA,NA,NA,24111,24321.5293,0,0,119,15,104,0,1248,1369.9332,0,1248,211,101,110,0,12382,12770.959,0,12382,388,295.4885,92.5115,61.4885,274,274,0,0,1364,1449.6187,0,1044,8804,9751.0674,0,8804,78,0,78,0,28707.998,28982.6563,0,0,27073,21065.9609,6007.0391,0,586,61.4885,524.5115,61.4885,956,981.2568,0,956,2743.0002,2743.0002,1e-04,2183,771,771,0,692,8472,9105.1738,0,8472,10205,10145.6025,59.3972,10145.6025
"1999-08",81697.9999,83675.6827,462.5115,30552.4885,NA,NA,NA,17940,19013.459,0,0,92,13,79,0,884.9999,1007.0873,0,884.9999,58,5,53,0,10070,10333.6719,0,10070,307,307,0,0,180,180,0,0,916,916,0,475,4954,5571.7505,0,4735,52,0,52,0,12865,12865,0,0,17814,17814,0,0,340,61.4885,278.5115,61.4885,774,774,0,774,1827,1827,0,1180,459,459,0,207,5553,5916.2256,0,5553,6612,6612,0,6612
