"Date","07_AGG_IrrigDemand","07_AGG_IrrigSupply","07_AGG_IrrigShortage","07_AGG_IrrigSupDirectFlow","07_AGG_MunDemand","07_AGG_MunSupply","07_AGG_MunShortage","0700502_I_IrrigDemand","0700502_I_IrrigSupply","0700502_I_IrrigShortage","0700502_I_IrrigSupDirectFlow","0700540_I_IrrigDemand","0700540_I_IrrigSupply","0700540_I_IrrigShortage","0700540_I_IrrigSupDirectFlow","0700549_I_IrrigDemand","0700549_I_IrrigSupply","0700549_I_IrrigShortage","0700549_I_IrrigSupDirectFlow","0700569_I_IrrigDemand","0700569_I_IrrigSupply","0700569_I_IrrigShortage","0700569_I_IrrigSupDirectFlow","0700570_I_IrrigDemand","0700570_I_IrrigSupply","0700570_I_IrrigShortage","0700570_I_IrrigSupDirectFlow","0700597_I_IrrigDemand","0700597_I_IrrigSupply","0700597_I_IrrigShortage","0700597_I_IrrigSupDirectFlow","0700601_I_IrrigDemand","0700601_I_IrrigSupply","0700601_I_IrrigShortage","0700601_I_IrrigSupDirectFlow","0700547_I_IrrigDemand","0700547_I_IrrigSupply","0700547_I_IrrigShortage","0700547_I_IrrigSupDirectFlow","0700614_IrrigDemand","0700614_IrrigSupply","0700614_IrrigShortage","0700614_IrrigSupDirectFlow","0700647_IrrigDemand","0700647_IrrigSupply","0700647_IrrigShortage","0700647_IrrigSupDirectFlow","0700652_I_IrrigDemand","0700652_I_IrrigSupply","0700652_I_IrrigShortage","0700652_I_IrrigSupDirectFlow","0700527_D_IrrigDemand","0700527_D_IrrigSupply","0700527_D_IrrigShortage","0700527_D_IrrigSupDirectFlow","0700698_I_IrrigDemand","0700698_I_IrrigSupply","0700698_I_IrrigShortage","0700698_I_IrrigSupDirectFlow","07_ADP001_IrrigDemand","07_ADP001_IrrigSupply","07_ADP001_IrrigShortage","07_ADP001_IrrigSupDirectFlow","0700699_IrrigDemand","0700699_IrrigSupply","0700699_IrrigShortage","0700699_IrrigSupDirectFlow","07_Arvada_I_MunDemand","07_Arvada_I_MunSupply","07_Arvada_I_MunShortage","07_Arvada_O_MunDemand","07_Arvada_O_MunSupply","07_Arvada_O_MunShortage","07_ConMut_I_MunDemand","07_ConMut_I_MunSupply","07_ConMut_I_MunShortage","07_ConMut_O_MunDemand","07_ConMut_O_MunSupply","07_ConMut_O_MunShortage","07_CoorsC_MunDemand","07_CoorsC_MunSupply","07_CoorsC_MunShortage","07_CoorsB_MunDemand","07_CoorsB_MunSupply","07_CoorsB_MunShortage","07_Golden_I_MunDemand","07_Golden_I_MunSupply","07_Golden_I_MunShortage","07_Golden_O_MunDemand","07_Golden_O_MunSupply","07_Golden_O_MunShortage","07_AMP001_I_MunDemand","07_AMP001_I_MunSupply","07_AMP001_I_MunShortage","07_AMP001_O_MunDemand","07_AMP001_O_MunSupply","07_AMP001_O_MunShortage"
"1985-01",0,0,0,0,2222.7799,2222.7799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,159,159,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,555.1799,555.1799,0,0,0,0
"1985-02",0,0,0,0,2175.12,2175.1185,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,159,159,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,555.1801,555.1801,0,0,0,0
"1985-03",152,133.692,19,9,2206.7499,2206.7499,0,0,0,0,0,15,9,6,0,2,1,1,0,97,97,0,0,0,0,0,0,0,0,0,0,2,1,1,0,17,10,7,0,0,0,0,0,2,2.04,0,2,0,0,0,0,2,2.112,0,2,8,5,3,0,5,5.54,0,5,2,1,1,0,798.18,798.18,0,0,0,0,159,159,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,555.1799,555.1799,0,0,0,0
"1985-04",2945,2835.9098,115.0782,373,4252.4601,4252.4563,0.0037,264,264,0,0,225,153.5822,71.4178,0,21,21,0,0,1437,1393.3396,43.6604,0,30,30,0,0,12,12,0,0,33,33,0,0,279,279,0,0,11,11,0,11,22,24.44,0,22,15,15,0,0,57,58.692,0,57,200,200,0,0,283,283,0,283,56,57.856,0,0,798.1801,798.1801,0,985.54,985.54,0,159,159,0,135,135,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,176.13,0,555.18,555.18,0,748.9,748.9,0
"1985-05",6073.9999,6073.9999,0,697,5632.0699,5632.0699,0,650,650,0,0,1108,1108,0,0,100,100,0,0,2014,2014,0,0,71,71,0,0,42,42,0,0,156,156,0,0,659.9999,659.9999,0,0,42,42,0,42,63,63,0,63,133,133,0,0,410,410,0,410,318,318,0,0,182,182,0,182,125,125,0,0,798.18,798.18,0,1642.5699,1642.5699,0,159,159,0,229,229,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,293.55,0,555.1799,555.1799,0,1244.17,1244.17,0
"1985-06",6945,7028.1694,0,765.0001,6525.3201,6525.3163,0.0038,733,733,0,0,1480,1480,0,0,218,218,0,0,2096,2179.1694,0,0,50,50,0,0,63,63,0,0,160,160,0,0,756.9999,756.9999,0,0,56,56,0,56,74,74,0,74,167,167,0,0,511,511,0,511,313,313,0,0,124,124,0,124,143,143,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,159,159,0,282,282,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,555.18,555.18,0,1584.02,1584.02,0
"1985-07",5841.9999,5907.4205,0,696.0001,6768.5002,6768.5002,0,636,636,0,0,1150,1150,0,0,267,267,0,0,1496,1554.1925,0,0,44,44,0,0,83,83,0,0,150,150,0,0,733.9999,733.9999,0,0,71,71,0,71,67,67,0,67,133,133,0,0,467,467,0,467,317,317,0,0,91,98.228,0,91,136,136,0,0,798.18,798.18,0,2190.0903,2190.0903,0,159,159,0,298,298,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,555.1799,555.1799,0,1666.23,1666.23,0
"1985-08",5950.0001,4779.5088,1180.3713,759.0001,6086.6398,6086.64,0,843,731.791,111.2091,0,730,620.2253,109.7747,0,206,206,0,0,1512,760.7769,751.2231,0,67,67,0,0,120,120,0,0,200,200,0,0,979.0001,979.0001,0,0,75,75,0,75,64,64,0,64,83,83,0,0,510.0001,510.0001,0,510.0001,332,172.511,159.489,0,110,119.88,0,110,119,70.3245,48.6755,0,798.18,798.18,0,1861.5699,1861.5701,0,159,159,0,259,259,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,555.1799,555.1799,0,1410.6,1410.6,0
"1985-09",2455,2327.4051,133.5149,316,5161.61,5161.6063,0.0037,459,446.5554,12.4446,0,168,141.2478,26.7522,0,39,39,0,0,710,634.4325,75.5675,0,33,33,0,0,75,75,0,0,90,90,0,0,310,310,0,0,23,23,0,23,26,26.52,0,26,18,18,0,0,217,217,0,217,167,167,0,0,50,55.4,0,50,70,51.2495,18.7505,0,798.1801,798.1801,0,1423.5599,1423.5601,0,159,159,0,192,192,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,555.18,555.18,0,1084.75,1084.75,0
"1985-10",1097,1160.3488,5,103,3813.7799,3813.7799,0,142,158.84,0,0,118,135.9,0,0,12,7,5,0,498,498,0,0,3,3.38,0,0,3,3.29,0,0,13,14.37,0,0,93,98.6668,0,0,3,3.56,0,3,18,20.36,0,18,3,3.578,0,0,37,42.572,0,37,82,86.72,0,0,45,49.86,0,45,27,34.252,0,0,798.18,798.18,0,766.53,766.53,0,159,159,0,103,103,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,555.1799,555.1799,0,584.48,584.48,0
"1985-11",0,0,0,0,2206.89,2206.8862,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.1801,798.1801,0,0,0,0,159,159,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,0,0,0,555.18,555.18,0,0,0,0
"1985-12",0,0,0,0,2222.7799,2222.7799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,159,159,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,555.1799,555.1799,0,0,0,0
"1986-01",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,162,162,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,552.18,552.18,0,0,0,0
"1986-02",0,0,0,0,2175.12,2175.1185,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,162,162,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,552.18,552.18,0,0,0,0
"1986-03",1017,848.7264,180.1955,86,2206.75,2206.75,0,115,69,46,0,102,61,41,0,10,6,4,0,503,503,0,0,3,2,1,0,3,2,1,0,12,7,5,0,88,53,35,0,3,3.56,0,3,15,16.8,0,15,3,3.578,0,0,30,34.68,0,30,70,42,28,0,38,42.304,0,38,22,2.8044,19.1956,0,798.18,798.18,0,0,0,0,162,162,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,552.18,552.18,0,0,0,0
"1986-04",2136,2137.32,0,193,4252.4601,4252.4563,0.0037,200,200,0,0,151,151,0,0,17,17,0,0,1003,1003,0,0,17,17,0,0,7,7,0,0,13,13,0,0,300,300,0,0,10,10,0,10,16,17.32,0,16,8,8,0,0,50,50,0,50,173,173,0,0,117,117,0,117,54,54,0,0,798.1801,798.1801,0,985.54,985.54,0,162,162,0,137,137,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,176.13,0,552.18,552.18,0,746.9,746.9,0
"1986-05",4866,4866,0,515,5632.0699,5632.0699,0,633,633,0,0,731,731,0,0,50,50,0,0,1800,1800,0,0,57,57,0,0,36,36,0,0,71,71,0,0,550,550,0,0,20,20,0,20,41,41,0,41,75,75,0,0,300,300,0,300,260,260,0,0,154,154,0,154,88,88,0,0,798.18,798.18,0,1642.5699,1642.5699,0,162,162,0,234,234,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,293.55,0,552.18,552.18,0,1239.1699,1239.1699,0
"1986-06",6935,7077.0202,0,698.0001,6525.3201,6525.3163,0.0037,939.9999,939.9999,0,0,1436,1436,0,0,173,173,0,0,2064,2198.6482,0,0,60,60,0,0,75,75,0,0,142,142,0,0,779,779,0,0,35,35,0,35,64,64,0,64,125,125,0,0,490,490,0,490,297,297,0,0,109,116.372,0,109,146,146,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,162,162,0,287,287,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,552.18,552.18,0,1579.02,1579.02,0
"1986-07",7253.0001,7256.8321,0,646.0001,6768.5003,6768.5001,2e-04,981.9999,981.9999,0,0,1440,1440,0,0,300,300,0,0,1930,1930,0,0,50,50,0,0,45,45,0,0,136,136,0,0,1075.0001,1075.0001,0,0,29,29,0,29,63,63,0,63,125,125,0,0,450,450,0,450,356,356,0,0,104,107.832,0,104,168,168,0,0,798.18,798.18,0,2190.0903,2190.0901,2e-04,162,162,0,304,304,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,552.18,552.18,0,1660.23,1660.23,0
"1986-08",5997,4990.8097,1009.0543,665,6086.6399,6086.6399,0,829,689.6479,139.3521,0,1043,1043,0,0,273,273,0,0,1373,765.4622,607.5377,0,56,56,0,0,50,50,0,0,160,160,0,0,936,936,0,0,33,33,0,33,64,64,0,64,125,125,0,0,460,460,0,460,330,158.511,171.489,0,108,110.864,0,108,157,66.3245,90.6755,0,798.18,798.18,0,1861.5699,1861.5699,0,162,162,0,264,264,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,552.18,552.18,0,1405.6,1405.6,0
"1986-09",4368,3865.2062,509.8618,456,5161.6099,5161.6061,0.0037,767,767,0,0,338,181.975,156.025,0,146,146,0,0,1167,944.1737,222.8262,0,44,44,0,0,67,67,0,0,150,150,0,0,817,817,0,0,27,27,0,27,40,40,0,40,44,44,0,0,318,318,0,318,268,182.74,85.26,0,71,78.068,0,71,104,58.2495,45.7505,0,798.1801,798.1801,0,1423.5599,1423.5599,0,162,162,0,195,195,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,552.18,552.18,0,1081.7499,1081.7499,0
"1986-10",884,937.1961,0,80,3813.7801,3813.78,0,110,123.2,0,0,82,94.1,0,0,10,10.9,0,0,418,418,0,0,3,3.38,0,0,3,3.29,0,0,10,10.9,0,0,85,90.0001,0,0,3,3.56,0,3,15,16.8,0,15,3,3.578,0,0,30,34.68,0,30,58,61.68,0,0,32,35.256,0,32,22,27.872,0,0,798.18,798.18,0,766.53,766.53,0,162,162,0,105,105,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,552.18,552.18,0,582.48,582.48,0
"1986-11",0,0,0,0,2206.89,2206.8863,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.1801,798.1801,0,0,0,0,162,162,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,0,0,0,552.18,552.18,0,0,0,0
"1986-12",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,162,162,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,552.18,552.18,0,0,0,0
"1987-01",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,165,165,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,549.18,549.18,0,0,0,0
"1987-02",0,0,0,0,2175.12,2175.1185,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,165,165,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,549.18,549.18,0,0,0,0
"1987-03",0,0,0,0,2206.75,2206.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,165,165,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,549.18,549.18,0,0,0,0
"1987-04",2393,2411.7708,0,197,4252.4601,4252.4563,0.0037,221,221,0,0,162,173.1,0,0,25,25,0,0,1221,1225.5264,0,0,25,25,0,0,13,13,0,0,24,24,0,0,312,312,0,0,10,10,0,10,23,24.96,0,23,11,11,0,0,58,58,0,58,138,138,0,0,106,106,0,106,44,45.1844,0,0,798.1801,798.1801,0,985.54,985.54,0,165,165,0,140,140,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,176.13,0,549.18,549.18,0,743.9,743.9,0
"1987-05",2619,2620.8601,0,286,5632.0699,5632.0699,0,226,226,0,0,415,415,0,0,50,50,0,0,987.0001,988.8601,0,0,25,25,0,0,33,33,0,0,57,57,0,0,334,334,0,0,19,19,0,19,28,28,0,28,25,25,0,0,153,153,0,153,138,138,0,0,86,86,0,86,43,43,0,0,798.18,798.18,0,1642.5699,1642.5699,0,165,165,0,238,238,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,293.55,0,549.18,549.18,0,1235.17,1235.17,0
"1987-06",3653.0001,3655.6629,0,311,6525.3201,6525.3163,0.0037,317,317,0,0,459,459,0,0,113,113,0,0,1524,1524.1989,0,0,31,31,0,0,30,30,0,0,53,53,0,0,593.0001,593.0001,0,0,23,23,0,23,38,38,0,38,25,25,0,0,192,192,0,192,132,132,0,0,58,60.464,0,58,65,65,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,165,165,0,292,292,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,549.18,549.18,0,1574.02,1574.02,0
"1987-07",5426,5297.9856,139.4504,608,6768.5003,6768.5003,0,611,611,0,0,593,593,0,0,157,157,0,0,1844,1844,0,0,43,43,0,0,50,50,0,0,105,105,0,0,945,945,0,0,43,43,0,43,68,68,0,68,75,75,0,0,380,380,0,380,281,180.511,100.489,0,117,128.436,0,117,114,75.0386,38.9614,0,798.18,798.18,0,2190.0903,2190.0903,0,165,165,0,310,310,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,549.18,549.18,0,1654.23,1654.23,0
"1987-08",3079.9999,3036.7043,47.3317,311,6086.6399,6086.6399,0,368,368,0,0,234,234,0,0,89,89,0,0,1033,1033,0,0,31,31,0,0,40,40,0,0,63,63,0,0,659.9999,659.9999,0,0,18,18,0,18,33,33,0,33,25,25,0,0,193,193,0,193,163,129.3718,33.6282,0,67,71.036,0,67,63,49.2966,13.7034,0,798.18,798.18,0,1861.5699,1861.5699,0,165,165,0,269,269,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,549.18,549.18,0,1400.6,1400.6,0
"1987-09",3017,2255.8634,768.9326,339,5161.61,5161.6063,0.0038,515,384.5734,130.4266,0,221,144.6898,76.3102,0,49,17,32,0,1035,555.3579,479.6421,0,27,27,0,0,36,36,0,0,76,76,0,0,423,423,0,0,22,22,0,22,34,35.68,0,34,15,15,0,0,206,206,0,206,208,182.74,25.26,0,77,83.116,0,77,73,47.7063,25.2937,0,798.1801,798.1801,0,1423.5599,1423.5601,0,165,165,0,199,199,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,549.18,549.18,0,1077.75,1077.75,0
"1987-10",1158,1199.6793,6.5367,94,3813.78,3813.78,1e-04,117,130.84,0,0,112,128.6,0,0,13,8,5,0,585,585,0,0,3,3.38,0,0,3,3.29,0,0,12,12.88,0,0,122,120.4633,1.5367,0,3,3.56,0,3,17,18.84,0,17,3,3.578,0,0,32,36.792,0,32,72,76.12,0,0,42,46.336,0,42,22,22,0,0,798.18,798.18,0,766.53,766.53,1e-04,165,165,0,107,107,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,549.18,549.18,0,580.48,580.48,0
"1987-11",0,0,0,0,2206.89,2206.8863,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.1801,798.1801,0,0,0,0,165,165,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,0,0,0,549.18,549.18,0,0,0,0
"1987-12",0,0,0,0,2222.78,1792.4073,430.3727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,367.8073,430.3727,0,0,0,165,165,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,549.18,549.18,0,0,0,0
"1988-01",0,0,0,0,2222.78,1424.6,798.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,0,798.18,0,0,0,168,168,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,546.18,546.18,0,0,0,0
"1988-02",0,0,0,0,2175.12,1376.9385,798.1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,0,798.18,0,0,0,168,168,0,0,0,0,62.42,62.42,0,458.19,458.1885,0.0015,142.15,142.15,0,0,0,0,546.1801,546.1801,0,0,0,0
"1988-03",0,0,0,0,2206.75,1408.57,798.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,0,798.18,0,0,0,168,168,0,0,0,0,61.32,61.32,0,490.92,490.92,0,142.15,142.15,0,0,0,0,546.18,546.18,0,0,0,0
"1988-04",3183,2390.6991,795.4648,348,4252.4601,2811.0188,1441.4412,223,223,0,0,213,110.4916,102.5084,0,26,1.8056,24.1944,0,1710,1041.2379,668.762,0,30,30,0,0,12,12,0,0,27,27,0,0,355,355,0,0,11,11,0,11,21,22.92,0,21,15,15,0,0,49,50.244,0,49,180,180,0,0,267,267,0,267,44,44,0,0,798.1801,0,798.1801,985.54,342.2825,643.2574,168,168,0,143,143,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,176.13,176.13,0,546.18,546.18,0,740.9,740.9,0
"1988-05",3607,3607,0,424,5632.0699,5632.0699,0,388,388,0,0,683,683,0,0,56,56,0,0,1166,1166,0,0,43,43,0,0,25,25,0,0,100,100,0,0,354,354,0,0,25,25,0,25,38,38,0,38,100,100,0,0,250,250,0,250,193,193,0,0,111,111,0,111,75,75,0,0,798.18,798.18,0,1642.5699,1642.5699,0,168,168,0,242,242,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,293.55,293.55,0,546.18,546.18,0,1231.17,1231.17,0
"1988-06",8182,8205.9917,0,872,6525.3201,6525.3164,0.0037,808,808,0,0,1740,1740,0,0,264,264,0,0,2596,2619.9917,0,0,60,60,0,0,75,75,0,0,180,180,0,0,900,900,0,0,67,67,0,67,84,84,0,84,167,167,0,0,578,578,0,578,359,359,0,0,143,143,0,143,161,161,0,0,798.1801,798.1801,0,2080.5801,2080.5801,0,168,168,0,298,298,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,371.83,371.83,0,546.18,546.18,0,1568.02,1568.02,0
"1988-07",7983.9999,7999.623,0,960.0001,6768.5004,6768.5004,0,903.9999,903.9999,0,0,1558,1558,0,0,333,333,0,0,2073,2079.123,0,0,67,67,0,0,100,100,0,0,210,210,0,0,939,939,0,0,86,86,0,86,93,93,0,93,200,200,0,0,656,656,0,656,445,445,0,0,125,134.5,0,125,195,195,0,0,798.18,798.18,0,2190.0903,2190.0903,0,168,168,0,315,315,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,391.4,391.4,0,546.18,546.18,0,1649.2301,1649.2301,0
"1988-08",4151,3823.9673,333.6087,483,6086.6398,6086.6398,0,517,517,0,0,478,478,0,0,156,156,0,0,1162,922.5558,239.4442,0,44,44,0,0,80,80,0,0,122,122,0,0,779,779,0,0,50,50,0,50,41,41,0,41,50,50,0,0,320,320,0,320,209,130.511,78.489,0,72,78.576,0,72,71,55.3245,15.6755,0,798.18,798.18,0,1861.5699,1861.5699,0,168,168,0,274,274,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,332.69,332.69,0,546.18,546.18,0,1395.5999,1395.5999,0
"1988-09",3365.9999,2530.3454,843.3706,415,5161.61,5161.6063,0.0038,590.9999,384.5734,206.4266,0,219,133.6179,85.382,0,61,17,44,0,988,551.4487,436.5514,0,44,44,0,0,100,100,0,0,120,120,0,0,493,493,0,0,31,31,0,31,34,34.68,0,34,24,24,0,0,283,283,0,283,218,182.74,35.26,0,67,74.036,0,67,93,57.2495,35.7505,0,798.1801,798.1801,0,1423.5599,1423.5601,0,168,168,0,203,203,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,254.41,254.41,0,546.18,546.18,0,1073.75,1073.75,0
"1988-10",1877,1468.7978,464.0742,159,3813.78,3813.78,0,213,238.76,0,0,183,103.078,79.922,0,20,21.8,0,0,893,608.7364,284.2636,0,7,7.22,0,0,7,7.01,0,0,20,15.1222,4.8778,0,205,123.5223,81.4777,0,7,7.64,0,7,27,30.04,0,27,7,7.682,0,0,55,63.58,0,55,123,130.58,0,0,70,77.56,0,70,40,26.467,13.533,0,798.18,798.18,0,766.53,766.53,0,168,168,0,109,109,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,136.99,136.99,0,546.18,546.18,0,578.48,578.48,0
"1988-11",45,33.128,12,4,2206.8901,2206.8863,0.0037,5,3,2,0,5,0,5,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.112,0,2,3,2,1,0,2,2.016,0,2,2,0,2,0,798.1801,798.1801,0,0,0,0,168,168,0,0,0,0,61.46,61.46,0,490.92,490.9162,0.0037,142.15,142.15,0,0,0,0,546.18,546.18,0,0,0,0
"1988-12",0,0,0,0,2222.78,2222.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.18,798.18,0,0,0,0,168,168,0,0,0,0,60.99,60.99,0,507.28,507.28,0,142.15,142.15,0,0,0,0,546.18,546.18,0,0,0,0
