"Date","02_AGG_IrrigDemand","02_AGG_IrrigSupply","02_AGG_IrrigShortage","02_AGG_IrrigSupDirectFlow","02_AGG_MunDemand","02_AGG_MunSupply","02_AGG_MunShortage","0203837_I_IrrigDemand","0203837_I_IrrigSupply","0203837_I_IrrigShortage","0203837_I_IrrigSupDirectFlow","0200873_IrrigDemand","0200873_IrrigSupply","0200873_IrrigShortage","0200873_IrrigSupDirectFlow","0200809_IrrigDemand","0200809_IrrigSupply","0200809_IrrigShortage","0200809_IrrigSupDirectFlow","0200810_I_IrrigDemand","0200810_I_IrrigSupply","0200810_I_IrrigShortage","0200810_I_IrrigSupDirectFlow","0200817_I_IrrigDemand","0200817_I_IrrigSupply","0200817_I_IrrigShortage","0200817_I_IrrigSupDirectFlow","0200824_I_IrrigDemand","0200824_I_IrrigSupply","0200824_I_IrrigShortage","0200824_I_IrrigSupDirectFlow","0200808_I_IrrigDemand","0200808_I_IrrigSupply","0200808_I_IrrigShortage","0200808_I_IrrigSupDirectFlow","0200872_IrrigDemand","0200872_IrrigSupply","0200872_IrrigShortage","0200872_IrrigSupDirectFlow","0200805_I_IrrigDemand","0200805_I_IrrigSupply","0200805_I_IrrigShortage","0200805_I_IrrigSupDirectFlow","0200825_I_IrrigDemand","0200825_I_IrrigSupply","0200825_I_IrrigShortage","0200825_I_IrrigSupDirectFlow","0200837_I_IrrigDemand","0200837_I_IrrigSupply","0200837_I_IrrigShortage","0200837_I_IrrigSupDirectFlow","0200826_IrrigDemand","0200826_IrrigSupply","0200826_IrrigShortage","0200826_IrrigSupDirectFlow","0200915_IrrigDemand","0200915_IrrigSupply","0200915_IrrigShortage","0200915_IrrigSupDirectFlow","0200834_I_IrrigDemand","0200834_I_IrrigSupply","0200834_I_IrrigShortage","0200834_I_IrrigSupDirectFlow","0200812_I_IrrigDemand","0200812_I_IrrigSupply","0200812_I_IrrigShortage","0200812_I_IrrigSupDirectFlow","0200821_IrrigDemand","0200821_IrrigSupply","0200821_IrrigShortage","0200821_IrrigSupDirectFlow","0200822_IrrigDemand","0200822_IrrigSupply","0200822_IrrigShortage","0200822_IrrigSupDirectFlow","0203876_I_IrrigDemand","0203876_I_IrrigSupply","0203876_I_IrrigShortage","0203876_I_IrrigSupDirectFlow","0200836_IrrigDemand","0200836_IrrigSupply","0200836_IrrigShortage","0200836_IrrigSupDirectFlow","0200813_I_IrrigDemand","0200813_I_IrrigSupply","0200813_I_IrrigShortage","0200813_I_IrrigSupDirectFlow","0200830_IrrigDemand","0200830_IrrigSupply","0200830_IrrigShortage","0200830_IrrigSupDirectFlow","0200828_I_IrrigDemand","0200828_I_IrrigSupply","0200828_I_IrrigShortage","0200828_I_IrrigSupDirectFlow","02_ADP003_IrrigDemand","02_ADP003_IrrigSupply","02_ADP003_IrrigShortage","02_ADP003_IrrigSupDirectFlow","0200871_IrrigDemand","0200871_IrrigSupply","0200871_IrrigShortage","0200871_IrrigSupDirectFlow","0200874_IrrigDemand","0200874_IrrigSupply","0200874_IrrigShortage","0200874_IrrigSupDirectFlow","02_Nglenn_I_MunDemand","02_Nglenn_I_MunSupply","02_Nglenn_I_MunShortage","02_Nglenn_O_MunDemand","02_Nglenn_O_MunSupply","02_Nglenn_O_MunShortage","02_Thorn_I_MunDemand","02_Thorn_I_MunSupply","02_Thorn_I_MunShortage","02_Thorn_O_MunDemand","02_Thorn_O_MunSupply","02_Thorn_O_MunShortage","02_Westy_I_MunDemand","02_Westy_I_MunSupply","02_Westy_I_MunShortage","02_Westy_O_MunDemand","02_Westy_O_MunSupply","02_Westy_O_MunShortage"
"1981-03",2244,2207.3615,125,312.0003,1911.55,1911.55,0,210,220.9805,0,0,18,18,0,18,102,114.9384,0,102,41,41,0,0,163,171.0116,0,0,49,57.5079,0,0,188,188,0,0,22,22,0,22,713,713,0,0,69,74.9493,0,0,17,18.84,0,0,10,10.6,0,10,125,0,125,0,55,57.2666,0,0,72,88.7937,0,0,22,25.3724,0,1e-04,39,42.1638,0,1e-04,47,49.0712,0,0,10,11.5,0,10,54,59.8414,0,0,18,19.6922,0,1e-04,50,51.6002,0,0,6,7.2322,0,6,134,134,0,134,10,10,0,10,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"1981-04",57440.9997,55391.4355,3219.3965,6106.4346,4026.6001,4026.6001,0,9365,9365,0,0,537,537,0,537,3925.9995,3925.9995,0,3925.9995,1315.0001,1284.801,30.199,0,2656,2655.9998,1e-04,0,3500.0002,3500.02,0,0,5117,5003.2998,113.7002,0,453,453,0,453,3540,4586.4111,0,0,2960,2960,0,0,418,418,0,0,205,205,0,205,3631.9998,787.7863,2844.2136,0,4786,4785.9995,4e-04,0,2797,2797,0,0,529,529,0,0,1220.9999,1221,0,1e-04,2675,2789.6284,0,0,267,267,0,267,1944.0001,1944.0195,0,0,423,423,0,1e-04,2409,2409.0115,0,0,168,176.7422,0,168,2404,2172.7168,231.2831,356.4349,194,194,0,194,219.15,219.15,0,236.49,236.49,0,910.3301,910.3301,0,982.35,982.35,0,782.07,782.07,0,896.21,896.21,0
"1981-05",26442,26425.9454,662.4675,2644.3165,5436.63,5436.63,1e-04,3187,3607.488,0,0,235,239.3116,0,235,1314,1314,0,1314,393,393,0,0,572.9999,572.9999,0,0,1740,1740.011,0,0,1651,1743.7178,0,0,209,225.158,0,209,5513,5513,1e-04,0,1226.9999,1227,0,0,245,245,0,0,132,132,0,132,997.0001,997.0001,0,0,1368,1368.0001,0,0,1400.0001,1400.0001,0,0,344,344,0,1e-04,849.9999,850,0,3e-04,1036,1144.162,0,0,175,175,0,175,1085,1085.0104,0,0,187,187,0,1e-04,743,743.0038,0,0,116,116,0,116,1627,964.5326,662.4673,368.3161,95,99.55,0,95,219.15,219.15,0,394.15,394.15,0,910.33,910.33,0,1637.25,1637.25,1e-04,782.0699,782.0699,0,1493.6801,1493.6801,0
"1981-06",95918.9981,97123.3776,4822.5577,7313.4353,6376.6604,6376.6602,2e-04,14061.999,15628.5166,0,0,677,748.7764,0,677,3640,4042.5278,0,3640,1312,1472.2368,0,0,7356.9995,7356.9995,0,0,2808,3869.8589,0,0,4910,5564.1323,0,0,632.9999,632.9999,0,632.9999,13117,14717.8066,0,0,5260.9995,5325.1719,0,0,919,919,0,0,329,329,0,329,3669.9998,3669.9998,0,0,6071,6162.7197,0,0,3590.0002,3867.3706,0,0,1360.0001,1360.0001,0,1e-04,2409,2428.3845,0,3e-04,6298,6298,1e-04,0,927,927,0,927,3700,3744.8767,0,0,1388,1388.0001,0,1e-04,5167,5167.0435,0,0,439,447.1232,0,439,5563,740.4426,4822.5576,356.4349,312,315.39,0,312,219.15,219.15,0,499.26,499.26,0,910.3301,910.3301,0,2073.8503,2073.8501,2e-04,782.07,782.07,0,1892,1892,0
"1981-07",74531.999,72684.9206,4675.1986,5782.0003,6611.6599,6611.6599,0,10607.999,11308.9209,0,0,487,490.0515,0,487,3089,3458.7949,0,3089,1274,1442.3541,0,0,6572,6572,0,0,1257,1511.4756,0,0,4020.0002,4020.0002,2e-04,0,537.9999,537.9999,0,537.9999,10743,10982.5781,0,0,3761,4036.5112,0,0,688.9999,688.9999,0,0,350,350,0,350,2792,2134.3223,657.6777,0,5237,5316.1782,0,0,2478,2834.3652,0,0,1032.9999,1113.407,0,1e-04,1807.9999,1924.1788,0,1e-04,4494,4494,0,0,738,738,0,738,2715,2879.4028,0,0,1503,1503.0001,0,1e-04,3713.0002,3713.0442,0,0,325,344.8562,0,325,4052.9998,35.4791,4017.5208,0,255,255,0,255,219.15,219.15,0,525.53,525.53,0,910.33,910.33,0,2183,2183,0,782.0699,782.0699,0,1991.58,1991.58,0
"1981-08",70172.0003,67383.9335,4641.085,5256.0003,5906.64,5906.64,0,8582,9579.1943,0,0,367,367.3243,0,367,2722,2997.9456,0,2722,1141,1262.0742,0,0,6671.0005,6671.0005,2e-04,0,1218,1218,0,0,3519,3519,1e-04,0,440,440,0,440,10454,10454,0,0,3674,3943.3911,0,0,675,675,0,0,377,377,0,377,2091,663.915,1427.085,0,5303,5343.1938,0,0,2465,2465,0,0,1129,1155.4645,0,0,1792.0001,1863.7245,0,1e-04,4330,4330,0,0,772,772,0,772,2793,2843.6602,0,0,1696.9999,1697,0,1e-04,4168,4168.0454,0,0,371,371,0,371,3213.9998,0,3213.9998,0,207,207,0,207,219.15,219.15,0,446.7,446.7,0,910.33,910.33,0,1855.55,1855.55,0,782.0699,782.0699,0,1692.84,1692.84,0
"1981-09",45698,44490.0802,1882.5651,4700.435,4966.63,4966.63,0,6096.0005,6523.7183,0,0,278,278.2402,0,278,2334.9998,2335.1843,0,2334.9998,828,834.8463,0,0,3545.0002,3660.167,0,0,1804,1837.91,0,0,2946.0002,2946.0002,0,0,352,352,0,352,2977,2977,0,0,1971.9999,2044.1484,0,0,635.9999,635.9999,0,0,376,376,0,376,1783,1786.569,0,0,4625,4625,0,0,2081.9998,2082.0154,0,0,523,523,0,1e-04,914,928.8074,0,2e-04,3464,3464,1e-04,0,545.9999,545.9999,0,545.9999,1770,1770.0198,0,0,606,606,0,1e-04,2543.9998,2544.019,0,0,310,310,0,310,2239,356.435,1882.5651,356.435,147,147,0,147,219.15,219.15,0,341.6,341.6,0,910.3301,910.3301,0,1418.95,1418.95,0,782.07,782.07,0,1294.53,1294.53,0
"1981-10",16238.9998,16158.0608,808.5678,1911.3165,3556.5899,3556.5899,1e-04,2988.9998,3145.1328,0,0,152,152.1362,0,152,902,1018.1507,0,902,297,345.1101,0,0,1651,1731.4761,0,0,623,623,0,0,1459,1459,0,0,185,185,0,185,887,887.0001,0,0,628,681.6778,0,0,145,162.4,0,0,80,84.8,0,80,928,928,0,0,752,780.5588,0,0,637,698.4645,0,0,178,206.0131,0,1e-04,406,438.7305,0,2e-04,873,873,0,0,77,88.35,0,77,496,546.9124,0,0,134,146.7009,0,1e-04,436,449.922,0,0,67,78.0928,0,67,1177,368.4321,808.5678,368.3161,80,80,0,80,219.15,219.15,0,183.94,183.94,0,910.33,910.33,0,764.05,764.0499,1e-04,782.0699,782.0699,0,697.05,697.05,0
"1981-11",1722,1655.1639,123,299.0002,1911.5501,1911.5501,0,200,210.4576,0,0,18,18,0,18,100,112.9015,0,100,41,47.4125,0,0,104,109.1462,0,0,38,38,0,0,177,177,0,0,22,22,0,22,434,434,0,0,53,57.5078,0,0,7,7.64,0,0,8,8.68,0,8,123,0,123,0,23,23.9066,0,0,58,58,0,0,19,21.8216,0,1e-04,33,35.5536,0,1e-04,26,27.1572,0,0,5,5.75,0,5,43,47.2831,0,0,11,12.2924,0,1e-04,33,33.9602,0,0,5,5.6935,0,5,131,131,0,131,10,10,0,10,219.15,219.15,0,0,0,0,910.3301,910.3301,0,0,0,0,782.07,782.07,0,0,0,0
"1981-12",0,0,0,0,1911.55,1911.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"1982-01",0,0,0,0,1911.55,1911.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"1982-02",0,0,0,0,1911.5499,1911.5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.07,782.07,0,0,0,0
"1982-03",0,0,0,0,1911.55,1911.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"1982-04",36733.9993,33522.4191,3467.925,3674.0002,4026.6001,4026.6001,0,5464.9995,5464.9995,0,0,305,305,0,305,2517,2517.0002,0,2517.0002,1027,1027,0,0,3009,3008.9998,2e-04,0,2120,2120.0115,0,0,5320,4397.9482,922.0515,0,388,388,0,388,1327,1556.7985,0,0,1544,1544.0001,0,0,200,95.001,104.999,0,121,121,0,121,2604.9998,769.7863,1835.2137,0,2093,2093,2e-04,0,1642,1642,0,0,392,392,0,0,793,317,476,0,1219,1232.0699,0,0,119,127.45,0,119,1050,1050.0111,0,0,251,251,0,0,1279,1279.0078,0,0,96,100.9955,0,96,1724,1594.3397,129.6603,0,128,128,0,128,219.15,219.15,0,236.49,236.49,0,910.3301,910.3301,0,982.35,982.35,0,782.07,782.07,0,896.21,896.21,0
"1982-05",38158.0002,37891.2946,679.6024,3278.3165,5436.63,5436.63,1e-04,5481,5709.7905,0,0,252,252,0,252,1746,1746,0,1746,556,556,0,0,2728,2786.3376,0,0,2586,2586.0159,0,0,2553.9998,2553.9998,0,0,229,234.706,0,229,3265,3265.0002,0,0,1897,1897,0,0,391,391,0,0,108,108,0,108,1360,1376.7649,0,0,2830.0002,2830.0002,0,0,1807.0001,1807.0001,0,0,518.9999,518.9999,0,1e-04,1217,1216.9999,1e-04,3e-04,2549,2650.2803,0,0,282,282,0,282,1548,1548.0134,0,0,348,348.0001,0,1e-04,1956,1956.0079,0,0,191,191,0,191,1656.0001,976.3978,679.6022,368.3161,102,103.98,0,102,219.15,219.15,0,394.15,394.15,0,910.33,910.33,0,1637.25,1637.25,1e-04,782.0699,782.0699,0,1493.6801,1493.6801,0
"1982-06",46472.9996,49123.7435,267.4804,3961.4354,6376.6604,6376.6602,2e-04,6653,7935.4375,0,0,384,417.5395,0,384,1945.0001,2070.6978,0,1945.0001,700,717.1159,0,0,2214,3012.4011,0,0,2191,2295.7788,0,0,3005,3342.5999,0,0,339,374.2459,0,338.9999,5823,5822.9995,4e-04,0,2227,2227,0,0,450,450,0,0,164,164,0,164,2176,2176,0,0,3128,3128,0,0,2098,2114.0596,0,0,600,600,0,1e-04,1291,1291,0,3e-04,3173.9998,3333.0122,0,0,367,367,0,367,2064.9998,2065.0229,0,0,432,432,0,1e-04,1603,1603.0131,0,0,246,246,0,246,3038,2770.5198,267.48,356.4349,160,168.3,0,160,219.15,219.15,0,499.26,499.26,0,910.3301,910.3301,0,2073.8503,2073.8501,2e-04,782.07,782.07,0,1892,1892,0
"1982-07",84840.9996,85138.2685,1733.2186,6306.3165,6611.6599,6611.6599,0,10999.999,11730.8115,0,0,485,493.7682,0,485,3136,3338.4805,0,3136,1490.9999,1515.4921,0,0,5655,5655,1e-04,0,2945,3356.8755,0,0,5064,5470.3618,0,0,502,525.616,0,502,12922,12922,0,0,4042,4190.0117,0,0,762.9999,762.9999,0,0,300,300,0,300,3068,3068,0,0,6387,6387.0005,0,0,3193,3266.9834,0,0,1226.9999,1227,0,1e-04,2052,2052,0,3e-04,5163,5163,0,0,839.9999,839.9999,0,839.9999,3721,3721.0437,0,0,1796,1796,0,1e-04,4269.0005,4269.042,0,0,424,424,0,424,4145.0005,2411.7817,1733.2185,368.3161,251,251,0,251,219.15,219.15,0,525.53,525.53,0,910.33,910.33,0,2183,2183,0,782.0699,782.0699,0,1991.58,1991.58,0
"1982-08",84267.9991,83210.16,3161.489,6302.3169,5906.64,5906.64,0,10069,10706.0801,0,0,378,378.3277,0,378,3016.0002,3210.7395,0,3016.0002,1396,1441.4792,0,0,7603,7603,1e-04,0,2951,3333.7544,0,0,4472.9995,4914.4248,0,0,472,472.0001,0,472.0001,9859,9859,2e-04,0,4416,4496.8467,0,0,926,926,0,0,303,303,0,303,2248,2248,0,0,6850,6849.9995,5e-04,0,3080.9998,3176.3757,0,0,1424,1424,0,1e-04,2197.9998,2197.9998,0,3e-04,6212.9995,6438.5298,0,0,1026,1026,0,1026,3607.0002,3607.0432,0,0,2204,2204,0,1e-04,5149,5149.0479,0,0,516.0001,516.0001,0,516.0001,3667,505.5117,3161.4883,368.3161,223,223,0,223,219.15,219.15,0,446.7,446.7,0,910.33,910.33,0,1855.55,1855.55,0,782.0699,782.0699,0,1692.84,1692.84,0
"1982-09",38993.0004,38850.4274,696.6459,3886.4354,4966.63,4966.63,1e-04,4756,5031.1626,0,0,198,198.2014,0,198,1951,1951,0,1951,800,800,0,0,2580,2580,0,0,1322,1420.4174,0,0,2467,2605.7236,0,0,248,248,0,248,4036.0002,4036.0002,0,0,1964,1988.0903,0,0,386,386,0,0,153,153,0,153,1397,1414.2848,0,0,3108,3108.1511,0,0,1595,1595,0,0,793.9999,793.9999,0,1e-04,947,947.0001,0,3e-04,2389.0002,2389.0002,0,0,570,570,0,570,1879,1879.02,0,0,776,776,0,1e-04,2742,2742.0215,0,0,292,292,0,292,1525,828.3541,696.6458,356.4349,118,118,0,118,219.15,219.15,0,341.6,341.6,0,910.3301,910.33,1e-04,1418.95,1418.95,0,782.07,782.07,0,1294.53,1294.53,0
"1982-10",12069,12809.8704,2.9348,1357.3165,3556.5899,3556.5899,0,1757,1876.7747,0,0,93,93.0783,0,93,571,644.6494,0,571,203,236.018,0,0,893,893,0,0,435,508.693,0,0,934.0001,1054.191,0,0,112,112,0,112,2097,2097,0,0,496,538.2435,0,0,108,121.16,0,0,57,60.22,0,57,547,547,0,0,547.9999,568.5502,0,0,425,522.6991,0,0,128,148.1667,0,1e-04,270,291.8418,0,3e-04,722,754.5309,0,0,60,69,0,60,332,366.432,0,0,103,112.7349,0,1e-04,352,363.0417,0,0,46,53.7801,0,46,730,727.0652,2.9348,368.3161,50,50,0,50,219.15,219.15,0,183.94,183.94,0,910.33,910.33,0,764.05,764.05,0,782.0699,782.0699,0,697.05,697.05,0
"1982-11",0,0,0,0,1911.5501,1911.5501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.3301,910.3301,0,0,0,0,782.07,782.07,0,0,0,0
"1982-12",72,72,0,0,1911.55,1911.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"1983-01",562.9999,562.9999,0,0,1911.55,1911.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.9999,562.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"1983-02",811,811,0,0,1911.5499,1911.5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.07,782.07,0,0,0,0
"1983-03",44,44,0,0,1911.55,1911.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.33,910.33,0,0,0,0,782.0699,782.0699,0,0,0,0
"1983-04",1867,1867.5044,0,328.0002,4026.6001,4026.6001,0,323,323,0,0,19,19,0,19,108,108,0,108,41,41,0,0,130,130,0,0,75,75.0005,0,0,156,156,0,0,27,27,0,27,249,249,0,0,71,71,0,0,12,12.24,0,0,12,12,0,12,97,97.0007,0,0,75,75,0,0,87,87.0541,0,0,34,34,0,1e-04,51,51,0,1e-04,29,29,0,0,7,7,0,7,50,50.0006,0,0,13,13,0,1e-04,46,46.0004,0,0,4,4.2081,0,4,142,142,0,142,9,9,0,9,219.15,219.15,0,236.49,236.49,0,910.3301,910.3301,0,982.35,982.35,0,782.07,782.07,0,896.21,896.21,0
"1983-05",17225.0001,17263.921,0,1633.3165,5436.63,5436.63,1e-04,2856,2856,0,0,90,90.7088,0,90,882,882,0,882,279,279,0,0,1304,1304,0,0,1162,1162.0051,0,0,1264.0001,1264.0001,0,0,112,112.568,0,112,3428,3428,0,0,547,547,0,0,89,89,0,0,38,38,0,38,489,505.6157,0,0,644,644,0,0,653,653,0,0,158,158,0,1e-04,326,326,0,3e-04,958,978.426,0,0,44,44,0,44,494,494.005,0,0,74,74,0,1e-04,440,440.0024,0,0,56,56,0,56,795,795,0,368.3161,43,43.59,0,43,219.15,219.15,0,394.15,394.15,0,910.33,910.33,0,1637.25,1637.25,1e-04,782.0699,782.0699,0,1493.6801,1493.6801,0
"1983-06",40676.0004,44077.4616,0,3452.4353,6376.6604,6376.6602,2e-04,7125,7577.9189,0,0,334,336.2529,0,334,1725,1852.1724,0,1725,649,649,0,0,2448,2759.9646,0,0,2051,2116.4368,0,0,2730,2943.0684,0,0,327,329.554,0,327,4500.0005,6450.0073,0,0,1868,1868,0,0,292,292,0,0,133,133,0,133,1782,1782,0,0,2445,2445.0002,0,0,1376,1552.2649,0,0,488,488,0,1e-04,1011.9999,1011.9999,0,3e-04,2742,2807.98,0,0,242,242,0,242,1732,1732.0199,0,0,285,285,0,1e-04,1294,1294.0098,0,0,178,181.3741,0,178,2761,2791.4375,0,356.4349,157,157,0,157,219.15,219.15,0,499.26,499.26,0,910.3301,910.3301,0,2073.8503,2073.8501,2e-04,782.07,782.07,0,1892,1892,0
"1983-07",93649.999,96166.2195,2e-04,6726.3165,6611.6599,6611.6599,0,13198.999,13835.6348,0,0,542,542.5557,0,542,3416,3447.627,0,3416,1666,1666,0,0,7635.9995,7636,0,0,3143,3613.8669,0,0,5485,5582.3408,0,0,502,502,0,502,9887,10587.5244,0,0,4371,4584.5752,0,0,785,785,0,0,287,287,0,287,3805,3843.5798,0,0,7855,7855,2e-04,0,3550,3550,0,0,1356,1356.0001,0,1e-04,2125,2125,0,3e-04,6948.0005,7260.708,0,0,891,891,0,891,4597,4597.0449,0,0,1861,1861.0001,0,1e-04,4319,4319.0444,0,0,451,451,0,451,4704,4717.7173,0,368.3161,269,269,0,269,219.15,219.15,0,525.53,525.53,0,910.33,910.33,0,2183,2183,0,782.0699,782.0699,0,1991.58,1991.58,0
"1983-08",91100.0001,92746.1323,0,6938.3166,5906.64,5906.6399,1e-04,12230,12869.4854,0,0,456,456.471,0,456,3406,3531.4397,0,3406,1761,1761,0,0,9264,9426.792,0,0,3429,3519.2791,0,0,5008,5057.3452,0,0,528,528,0,528,6916,6916,0,0,4970,5152.1436,0,0,852,852,0,0,300,300,0,300,2832,2838.4836,0,0,6859.9995,6860,0,0,3462,3531.1797,0,0,1578,1578.0001,0,1e-04,2304,2304,0,3e-04,6775,7079.7368,0,0,1037,1037,0,1037,4703.0005,4703.0483,0,0,2155,2155.0002,0,1e-04,5175,5175.0542,0,0,584.0001,584.0001,0,584.0001,4256,4271.6733,0,368.3161,259,259,0,259,219.15,219.15,0,446.7,446.7,0,910.33,910.33,0,1855.55,1855.5499,1e-04,782.0699,782.0699,0,1692.84,1692.84,0
"1983-09",61593.0001,61470.0071,568.9549,5634.4354,4966.63,4966.63,1e-04,8357,8575.4609,0,0,338,338.5584,0,338,2826,2826,0,2826,1350,1350,0,0,4939,4939,0,0,2063,2063,0,0,3585.9998,3625.323,0,0,428,428,0,428,6989,6989,0,0,3180,3180.0005,0,0,500,500,0,0,368,368,0,368,2065,2087.5239,0,0,3960,3960,0,0,2513,2532.2668,0,0,1232,1232,0,1e-04,1535,1534.9999,1e-04,3e-04,3708,3853.7673,0,0,685,685,0,685,3267,3267.0303,0,0,1000.0001,1000.0002,0,1e-04,3473,3473.0305,0,0,446,446,0,446,2598.0002,2029.0453,568.9548,356.4349,187,187,0,187,219.15,219.15,0,341.6,341.6,0,910.3301,910.33,1e-04,1418.95,1418.95,0,782.07,782.07,0,1294.53,1294.53,0
"1983-10",15185.0002,15274.2857,676.0818,2135.3165,3556.5899,3556.5899,0,2376,2500.1323,0,0,170,170.1488,0,170,1044,1178.4341,0,1044,370,370,0,0,1344,1389.399,0,0,493,493,0,0,1722.0001,1722.0001,0,0,213,213,0,213,191,191,0,0,694,753.3951,0,0,168,188.36,0,0,98,104.08,0,98,1092,1092,0,0,706.0001,732.7455,0,0,663,815.8506,0,0,217,251.1732,0,1e-04,383,413.6588,0,3e-04,523,547.3541,0,0,95,109.25,0,95,496,546.9124,0,0,170,186.0854,0,1e-04,494,509.6822,0,0,57,66.7058,0,57,1316,639.9182,676.0818,368.3161,90,90,0,90,219.15,219.15,0,183.94,183.94,0,910.33,910.33,0,764.05,764.05,0,782.0699,782.0699,0,697.05,697.05,0
"1983-11",796.0001,796.0001,0,0,1911.5501,1911.5501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796.0001,796.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.15,219.15,0,0,0,0,910.3301,910.3301,0,0,0,0,782.07,782.07,0,0,0,0
