"Date","80_AGG_IrrigDemand","80_AGG_IrrigSupply","80_AGG_IrrigShortage","80_AGG_IrrigSupDirectFlow","80_AGG_MunDemand","80_AGG_MunSupply","80_AGG_MunShortage","8000774_D_IrrigDemand","8000774_D_IrrigSupply","8000774_D_IrrigSupply_1","8000774_D_IrrigShortage","8000774_D_IrrigShortage_1","8000774_D_IrrigSupDirectFlow","8000774_D_IrrigSupDirectFlow_1","8000732_D_IrrigDemand","8000732_D_IrrigSupply","8000732_D_IrrigSupply_1","8000732_D_IrrigShortage","8000732_D_IrrigShortage_1","8000732_D_IrrigSupDirectFlow","8000732_D_IrrigSupDirectFlow_1","8000812_IrrigDemand","8000812_IrrigDemand_1","8000812_IrrigSupply","8000812_IrrigSupply_1","8000812_IrrigShortage","8000812_IrrigShortage_1","8000812_IrrigSupDirectFlow","8000812_IrrigSupDirectFlow_1","8000799_D_IrrigDemand","8000799_D_IrrigSupply","8000799_D_IrrigSupply_1","8000799_D_IrrigShortage","8000799_D_IrrigShortage_1","8000799_D_IrrigSupDirectFlow","8000799_D_IrrigSupDirectFlow_1","8000662_D_IrrigDemand","8000662_D_IrrigDemand_1","8000662_D_IrrigSupply","8000662_D_IrrigSupply_1","8000662_D_IrrigShortage","8000662_D_IrrigShortage_1","8000662_D_IrrigSupDirectFlow","8000662_D_IrrigSupDirectFlow_1","8000794_IrrigDemand","8000794_IrrigDemand_1","8000794_IrrigSupply","8000794_IrrigSupply_1","8000794_IrrigShortage","8000794_IrrigShortage_1","8000794_IrrigSupDirectFlow","8000794_IrrigSupDirectFlow_1","8000651_IrrigDemand","8000651_IrrigDemand_1","8000651_IrrigSupply","8000651_IrrigSupply_1","8000651_IrrigShortage","8000651_IrrigShortage_1","8000651_IrrigSupDirectFlow","8000651_IrrigSupDirectFlow_1","8000657_D_IrrigDemand","8000657_D_IrrigDemand_1","8000657_D_IrrigSupply","8000657_D_IrrigSupply_1","8000657_D_IrrigShortage","8000657_D_IrrigShortage_1","8000657_D_IrrigSupDirectFlow","8000657_D_IrrigSupDirectFlow_1","8000673_D_IrrigDemand","8000673_D_IrrigDemand_1","8000673_D_IrrigSupply","8000673_D_IrrigSupply_1","8000673_D_IrrigShortage","8000673_D_IrrigShortage_1","8000673_D_IrrigSupDirectFlow","8000673_D_IrrigSupDirectFlow_1","8000784_IrrigDemand","8000784_IrrigDemand_1","8000784_IrrigSupply","8000784_IrrigSupply_1","8000784_IrrigShortage","8000784_IrrigShortage_1","8000784_IrrigSupDirectFlow","8000784_IrrigSupDirectFlow_1","8000713_IrrigDemand","8000713_IrrigDemand_1","8000713_IrrigSupply","8000713_IrrigSupply_1","8000713_IrrigShortage","8000713_IrrigShortage_1","8000713_IrrigSupDirectFlow","8000713_IrrigSupDirectFlow_1","8000829_D_IrrigDemand","8000829_D_IrrigDemand_1","8000829_D_IrrigSupply","8000829_D_IrrigSupply_1","8000829_D_IrrigShortage","8000829_D_IrrigShortage_1","8000829_D_IrrigSupDirectFlow","8000829_D_IrrigSupDirectFlow_1","8000759_IrrigDemand","8000759_IrrigDemand_1","8000759_IrrigSupply","8000759_IrrigSupply_1","8000759_IrrigShortage","8000759_IrrigShortage_1","8000759_IrrigSupDirectFlow","8000759_IrrigSupDirectFlow_1","8000792_IrrigDemand","8000792_IrrigDemand_1","8000792_IrrigSupply","8000792_IrrigSupply_1","8000792_IrrigShortage","8000792_IrrigShortage_1","8000792_IrrigSupDirectFlow","8000792_IrrigSupDirectFlow_1","8000667_IrrigDemand","8000667_IrrigDemand_1","8000667_IrrigSupply","8000667_IrrigSupply_1","8000667_IrrigShortage","8000667_IrrigShortage_1","8000667_IrrigSupDirectFlow","8000667_IrrigSupDirectFlow_1","8000831_D_IrrigDemand","8000831_D_IrrigDemand_1","8000831_D_IrrigSupply","8000831_D_IrrigSupply_1","8000831_D_IrrigShortage","8000831_D_IrrigShortage_1","8000831_D_IrrigSupDirectFlow","8000831_D_IrrigSupDirectFlow_1","8000650_IrrigDemand","8000650_IrrigDemand_1","8000650_IrrigSupply","8000650_IrrigSupply_1","8000650_IrrigShortage","8000650_IrrigShortage_1","8000650_IrrigSupDirectFlow","8000650_IrrigSupDirectFlow_1","80_ADP001_IrrigDemand","80_ADP001_IrrigDemand_1","80_ADP001_IrrigSupply","80_ADP001_IrrigSupply_1","80_ADP001_IrrigShortage","80_ADP001_IrrigShortage_1","80_ADP001_IrrigSupDirectFlow","80_ADP001_IrrigSupDirectFlow_1","8000760_IrrigDemand","8000760_IrrigDemand_1","8000760_IrrigSupply","8000760_IrrigSupply_1","8000760_IrrigShortage","8000760_IrrigSupDirectFlow","8000760_IrrigSupDirectFlow_1","8000761_IrrigDemand","8000761_IrrigDemand_1","8000761_IrrigSupply","8000761_IrrigSupply_1","8000761_IrrigShortage","8000761_IrrigShortage_1","8000761_IrrigSupDirectFlow","8000761_IrrigSupDirectFlow_1","8000785_IrrigDemand","8000785_IrrigDemand_1","8000785_IrrigSupply","8000785_IrrigSupply_1","8000785_IrrigShortage","8000785_IrrigShortage_1","8000785_IrrigSupDirectFlow","8000785_IrrigSupDirectFlow_1","80_AMP001_I_MunDemand","80_AMP001_I_MunDemand_1","80_AMP001_I_MunSupply","80_AMP001_I_MunSupply_1","80_AMP001_I_MunShortage","80_AMP001_I_MunShortage_1","80_AMP001_O_MunDemand","80_AMP001_O_MunDemand_1","80_AMP001_O_MunSupply","80_AMP001_O_MunSupply_1","80_AMP001_O_MunShortage","80_AMP001_O_MunShortage_1"
"1980-06",8870,8208.5072,681.4927,8976.6192,881.18,1088.52,0,85,85,85,0,0,85,85,233,232.0695,232.0695,0.9305,0.9305,232.0695,232.0695,50,50,50,50,0,0,50,50,81,81,81,0,0,81,81,260,260,260,260,0,0,260,260,64,64,17.3924,17.3924,46.6075,46.6075,17.2564,17.2564,11,11,11,11,0,0,11,11,119,119,119,119,0,0,119,119,221,221,221,221,0,0,221,221,165,165,165,165,0,0,165,165,31,31,31,31,0,0,31,31,245,245,0,245,0,0,245,245,107,107,83.307,83.307,23.693,23.693,83.307,83.307,108,108,24.3528,24.3528,83.6471,83.6471,22.0168,22.0168,81,81,81,81,0,0,81,81,144,144,144,0,0,0,144,144,26,26,26,26,0,0,26,26,238,238,238,238,0,0,238,238,54,54,54,54,0,54,54,75,75,59.505,59.505,15.495,15.495,59.505,59.505,19,19,19,19,0,0,19,19,75.16,75.16,75.16,75.16,0,0,93.3,196.97,196.97,196.97,0,0
"1980-07",5390.0001,5550.3298,293.6704,5338.3298,1047.0641,1130,0,46,46,46,0,0,46,46,150,150,150,0,0,150,150,30,30,30,30,0,0,30,30,31,31,31,0,0,31,31,157,157,157,157,0,0,157,157,39,39,17.8317,17.8317,21.1683,21.1683,17.8317,17.8317,8,8,8,8,0,0,8,8,81,81,81,81,0,0,81,81,106,106,106,106,0,0,106,0,125,125,125,125,0,0,125,125,22,22,22,22,0,0,22,22,114,114,114,114,0,0,114,114,79,79,79,79,0,0,79,79,75,75,22.7507,22.7507,52.2493,52.2493,22.7507,22.7507,75,75,75,75,0,0,75,75,61,61,61,61,0,0,61,61,16,16,16,16,0,0,16,16,169,169,169,169,0,0,169,169,31,31,31,31,0,31,31,35,35,35,35,0,0,35,35,11,11,11,11,0,0,11,11,75.16,75.16,75.16,75.16,0,0,165.872,207.34,207.34,207.34,0,0
"1980-08",2104,2136.203,24.997,2071.98,1005.6001,653.1201,0,12,12,12,0,0,12,12,62,0,62,0,0,62,62,0,7,7.01,7.01,0,0,7,7,9,9,9,0,0,9,9,58,58,58,58,0,0,58,58,17,17,17,17,0,0,17,17,3,3,3,3,0,0,3,3,35,35,35,35,0,0,35,35,37,37,37,37,0,0,37,0,39,39,39,39,0,0,39,39,10,10,10,10,0,0,10,10,59,59,59,59,0,0,30.7442,30.7442,33,33,33,33,0,0,33,33,29,29,22.7507,22.7507,6.2493,6.2493,22.7507,22.7507,15,15,15,15,0,0,15,15,34,34,34,34,0,0,34,34,5,5,5,5,0,0,5,5,77,77,77,77,0,0,77,77,14,14,14,14,0,14,14,13,13,13,13,0,0,13,13,3,3,3.29,3.29,0,0,3,3,75.16,75.16,75.16,75.16,0,0,176.24,176.24,0,176.24,0,0
"1980-09",1424,792.1818,692.2182,452,839.72,839.72,0,8,4.4774,4.4774,3.5226,3.5226,0,0,15,7,7,8,8,0,0,7,7,3.0857,3.0857,3.9143,3.9143,0,0,7,3.6554,3.6554,3.3446,3.3446,0,0,37,37,37,37,0,0,37,37,14,14,1.078,1.078,12.922,12.922,0,0,2,2,0.8681,0.8681,1.1319,1.1319,0,0,22,22,22.724,22.724,0,0,22,22,32,32,4.2347,4.2347,27.7653,27.7653,0,0,23,23,9.6545,9.6545,13.3455,13.3455,0,0,8,8,3,3,5,5,0,0,40,40,19.8337,19.8337,20.1663,20.1663,0,0,24,24,5,5,19,19,0,0,23,23,0,0,23,23,0,0,12,12,12.376,12.376,0,0,12,12,25,25,10.8438,10.8438,14.1562,14.1562,0,0,4,4,2,2,2,2,0,0,42,42,42,42,0,0,42,42,8,8,6,2,6,0,0,15,15,4,4,11,11,0,0,3,3,1.2141,1.2141,1.7859,1.7859,0,0,75.16,75.16,75.16,75.16,0,0,134.77,134.77,134.77,134.77,0,0
"1980-10",200.5333,203.8,0,200,590.9201,590.9201,0,8.2667,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,2,5,5,5.27,5.27,0,0,5,5,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,3,3,3.326,3.326,0,0,3,3,15,15,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.344,3.344,0,0,3,3,5,5,5,5,0,0,5,5,0,0,0,0,0,0,0,0,7,7,7.01,7.01,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,72.57,72.57,72.57,72.57,0,0
"1980-11",0,0,0,0,300.64,295.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,72.7355,0,0,0,0,0,0,0,0
"1980-12",58.6,0,0,0,300.64,300.64,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1981-01",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1981-02",39.8624,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1981-03",2,0,0,0,300.64,150.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,0,0,0,0,0,0,0,0,0
"1981-04",570,596,0,596,636.52,673.84,0,13,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29,29,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,0,0,8,8,28,28,28,28,0,0,28,28,0,0,0,0,0,0,0,0,47,47,47,47,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,93.3,74.64,93.3,93.3,0,0
"1981-05",2666.2667,2818.3297,53.6704,2818.3297,922.68,922.68,0,35,35,35,0,0,35,35,35,35,35,0,0,35,35,12,12,12,12,0,0,12,12,29,29,29,0,0,29,29,83,83,83,83,0,0,83,83,20,20,17.8317,17.8317,2.1683,2.1683,17.8317,17.8317,0,0,0,0,0,0,0,0,53,53,53,53,0,0,53,53,84,84,84,84,0,0,84,84,53,53,53,53,0,0,53,53,10,10,10,10,0,0,10,10,62,62,62,62,0,0,62,62,23,23,23,23,0,0,23,23,34,34,22.7507,22.7507,11.2493,11.2493,22.7507,22.7507,29,29,29,29,0,0,29,29,54,54,54,54,0,0,54,54,4.1333,0,4,4,0,0,4,4,73,73,73,73,0,0,73,73,8,8,8,8,0,8,8,11,11,11,11,0,0,11,11,6,6,6,6,0,0,6,6,75.16,75.16,75.16,75.16,0,0,155.51,155.51,155.51,155.51,0,0
"1981-06",3812,3908.0632,196.4968,3893.0932,1088.52,1088.52,0,45,45,45,0,0,45,45,65,65,65,0,0,65,65,22,22,22,22,0,0,22,22,36,36,36,0,0,36,36,100,100,100,100,0,0,100,100,41,41,19.8466,19.8466,21.1534,21.1534,17.2564,17.2564,4,4,4,4,0,0,4,4,50,50,50,50,0,0,50,50,106,106,106,106,0,0,106,106,105,105,105,105,0,0,105,105,13,13,13,13,0,0,13,13,85,85,85.14,85.14,0,0,85,85,31,31,31,31,0,0,31,31,51,51,23.0292,23.0292,27.9708,27.9708,22.0168,22.0168,43,43,43,43,0,0,43,43,71,71,71,71,0,0,71,71,11,11,11,11,0,0,11,11,105,105,105,105,0,0,105,105,12,12,12,12,0,12,12,19,19,19,19,0,0,19,19,11,11,11,11,0,0,11,11,75.16,75.16,75.16,75.16,0,0,196.97,196.97,196.97,196.97,0,0
"1981-07",3234.3334,3314.2817,169.6704,3093.3067,1130,1130,0,24,24,24,0,0,24,24,56,56,56,0,0,56,56,20,20,20,20,0,0,20,20,18,18,18,0,0,18,18,103,103,103,103,0,0,103,103,33,33,17.8317,17.8317,15.1683,15.1683,17.8317,17.8317,4,4,4,4,0,0,4,4,57,57,57,57,0,0,57,57,71,71,71,71,0,0,71,71,75,75,75,75,0,0,75,75,15,15,15,15,0,0,15,15,83,83,85.852,85.852,0,0,30.7442,30.7442,29,29,29,29,0,0,29,29,50,50,22.7507,22.7507,27.2493,27.2493,22.7507,22.7507,50,50,50,50,0,0,50,50,57,36.1667,57,57,0,0,57,57,7,7,7.136,7.136,0,0,7,7,79,79,79,79,0,0,79,79,11,11,11,11,0,11,11,16,16,16,16,0,0,16,16,10,10,10,10,0,0,10,10,75.16,75.16,75.16,75.16,0,0,207.34,207.34,207.34,207.34,0,0
"1981-08",1269.6667,1339.264,0,1336,653.1201,1005.6001,0,10,10,10,0,0,10,10,21,21,21,0,0,21,21,5,5,5.15,5.15,0,0,5,5,6,6,6,0,0,6,6,33,33,33,33,0,0,33,33,12,12,12,12,0,0,12,12,2,2,2,2,0,0,2,2,23,23,23,23,0,0,23,23,28,28,28.376,28.376,0,0,28,28,24,24,24,24,0,0,24,24,6,6,6,6,0,0,6,6,39,39,39,39,0,0,39,39,13,13,13,13,0,0,13,13,21,21,21,21,0,0,21,21,11,11,11,11,0,0,11,11,25.8333,22,22,22,0,0,22,22,4,4,4,4,0,0,4,4,39,39,39,39,0,0,39,39,6,6,6,6,0,6,6,6,6,6,6,0,0,6,6,3,3,3.29,3.29,0,0,3,3,75.16,75.16,75.16,75.16,0,0,176.24,0,176.24,176.24,0,0
"1981-09",1392,1386.72,0,1431.01,839.72,570.18,0,0,0,10.72,0,0,10,10,14,14,14,0,0,14,14,7,7,7.01,7.01,0,0,7,7,7,7.01,7.01,0,0,7,7,42,42,42,42,0,0,42,42,13,13,13.058,13.058,0,0,13,13,2,2,2,2,0,0,2,2,27,27,27,27,0,0,27,27,32,32,33.144,33.144,0,0,32,32,24,24,24,24,0,0,24,24,8,8,8,8,0,0,8,8,42,42,42,0,0,0,29.7525,29.7525,18,18,18,18,0,0,18,18,22,22,22.088,22.088,0,0,22,22,12,12,12.376,12.376,0,0,12,12,32,32,32,32,0,0,32,32,3,0,3.344,3.344,0,0,3,3,37,37,37,37,0,0,37,37,5,5,5,5,0,5,5,10,10,10,10,0,0,10,10,3,3,3.29,3.29,0,0,3,3,75.16,75.16,75.16,75.16,0,0,134.77,134.77,0,134.77,0,0
"1981-10",222,246.544,0,236,590.9201,590.9201,0,3,3.416,3.416,0,0,3,3,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,2,2,5,5,5.27,5.27,0,0,5,5,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,3,3,3.326,3.326,0,0,3,3,15,15,15.63,15.63,0,0,15,15,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,5,5,5,5,0,0,5,5,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,2,3,3,3.344,3.344,0,0,3,3,5,5,5.21,5.21,0,0,5,5,0,0,0,0,0,0,0,0,8,8,8.44,8.44,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,72.57,72.57,72.57,72.57,0,0
"1981-11",82,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1981-12",0,0,0,0,611.66,150.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,0,75.16,0,0,0,155.51,0,0,0,0
"1982-01",60,33.0667,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,16.5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1982-02",0,0,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1982-03",0,124,0,0,300.64,300.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,0,0,0,0,0,0
"1982-04",36,36,0,72,673.84,673.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,75.16,75.16,75.16,0,0,93.3,93.3,93.3,93.3,0,0
"1982-05",1673.8,1624,0,1748,860.476,922.68,0,56.8333,19,19,0,0,19,19,38,38,38,0,0,38,38,10,10,10,10,0,0,10,10,20,20,20,0,0,20,20,46,46,46,46,0,0,46,46,9,9,9,9,0,0,9,9,0,2.0667,0,0,0,0,0,0,33,33,33,33,0,0,33,33,62,62,62,0,0,0,62,62,27,27,27,27,0,0,27,27,3,3,3,3,0,0,3,3,33,33,33,33,0,0,33,33,12,12,12,12,0,0,12,12,12,12,12,12,0,0,12,12,18,18,18,18,0,0,18,18,30,30,30,30,0,0,30,30,0,0,0,0,0,0,0,0,47,47,47,47,0,0,47,47,9,9,9,9,0,9,9,5,5,5,5,0,0,5,5,4,4,4,4,0,0,4,4,75.16,75.16,75.16,75.16,0,0,155.51,124.408,155.51,155.51,0,0
"1982-06",4471.6129,4639.3332,188.6668,4857.0932,1088.52,1088.52,0,53,53,53,0,0,53,53,130,130,130,0,0,130,130,32,32,32,0,0,0,32,32,53,53,53,0,0,53,53,128,128,128,128,0,0,128,128,36,36,19.4805,19.4805,16.5196,16.5196,17.2564,17.2564,5,5.8065,5,5,0,0,5,5,68,68,68,68,0,0,68,68,142,142,142,142,0,0,142,142,96,96,96,96,0,0,96,96,18,18,18,18,0,0,18,18,86,86,0,86,0,0,86,86,43,43,43,43,0,0,43,43,55,55,24.3528,24.3528,30.6471,30.6471,22.0168,22.0168,54,54,54,54,0,0,54,54,76,29,76,76,0,0,76,76,0,14,14,14,0,0,14,14,122,122,122,122,0,0,122,122,20,20,20,20,0,20,20,24,24,24,24,0,0,24,24,11,11,11,11,0,0,11,11,75.16,75.16,75.16,75.16,0,0,196.97,196.97,196.97,196.97,0,0
"1982-07",3392,3487.7657,173.6704,3666.3297,1130,1130,0,27,27,27,0,0,27,27,100,5.15,100,0,0,100,100,21,21,21,21,0,0,21,21,21,21,21,0,0,21,21,120,120,120,120,0,0,120,120,32,32,17.8317,17.8317,14.1683,14.1683,17.8317,17.8317,3,3,3,3,0,0,3,3,71,71,71,71,0,0,71,71,64,64,64,64,0,0,64,64,73,73,73,73,0,0,73,73,16,16,16,16,0,0,16,16,76,0,78.784,78.784,0,0,76,76,50,50,50,50,0,0,50,50,52,52,22.7507,22.7507,29.2493,29.2493,22.7507,22.7507,46,46,46,46,0,0,46,46,45,45,45,45,0,0,45,45,8,8,8,8,0,0,8,8,93,93,93,93,0,0,93,93,14,14,14,14,0,14,14,20,20,20,20,0,0,20,20,8,8,8,8,0,0,8,8,75.16,75.16,75.16,75.16,0,0,207.34,207.34,207.34,207.34,0,0
