"Date","40_AGG_IrrigDemand","40_AGG_IrrigSupply","40_AGG_IrrigShortage","40_AGG_IrrigSupDirectFlow","40_AGG_MunDemand","40_AGG_MunSupply","40_AGG_MunShortage","4000820_D_IrrigDemand","4000820_D_IrrigSupply","4000820_D_IrrigShortage","4000820_D_IrrigSupDirectFlow","4000751_I_IrrigDemand","4000751_I_IrrigSupply","4000751_I_IrrigShortage","4000751_I_IrrigSupDirectFlow","4000701_D_IrrigDemand","4000701_D_IrrigSupply","4000701_D_IrrigShortage","4000701_D_IrrigSupDirectFlow","4000703_D_IrrigDemand","4000703_D_IrrigSupply","4000703_D_IrrigShortage","4000703_D_IrrigSupDirectFlow","40_ADG019_IrrigDemand","40_ADG020_IrrigDemand","40_ADG021_IrrigDemand","40_ADG022_IrrigDemand","40_ADG023_IrrigDemand","40_ADG024_IrrigDemand","40_ADG025_IrrigDemand","40_ADG026_IrrigDemand","40_ADG027_IrrigDemand","40_ADG028_IrrigDemand","40_ADG029_IrrigDemand","40_ADG030_IrrigDemand","40_ADG039_IrrigDemand","40_ADG019_IrrigSupply","40_ADG020_IrrigSupply","40_ADG021_IrrigSupply","40_ADG022_IrrigSupply","40_ADG023_IrrigSupply","40_ADG024_IrrigSupply","40_ADG025_IrrigSupply","40_ADG026_IrrigSupply","40_ADG027_IrrigSupply","40_ADG028_IrrigSupply","40_ADG029_IrrigSupply","40_ADG030_IrrigSupply","40_ADG039_IrrigSupply","40_ADG019_IrrigShortage","40_ADG020_IrrigShortage","40_ADG021_IrrigShortage","40_ADG022_IrrigShortage","40_ADG023_IrrigShortage","40_ADG024_IrrigShortage","40_ADG025_IrrigShortage","40_ADG026_IrrigShortage","40_ADG027_IrrigShortage","40_ADG028_IrrigShortage","40_ADG029_IrrigShortage","40_ADG030_IrrigShortage","40_ADG039_IrrigShortage","40_ADG019_IrrigSupDirectFlow","40_ADG020_IrrigSupDirectFlow","40_ADG021_IrrigSupDirectFlow","40_ADG022_IrrigSupDirectFlow","40_ADG023_IrrigSupDirectFlow","40_ADG024_IrrigSupDirectFlow","40_ADG025_IrrigSupDirectFlow","40_ADG026_IrrigSupDirectFlow","40_ADG027_IrrigSupDirectFlow","40_ADG028_IrrigSupDirectFlow","40_ADG029_IrrigSupDirectFlow","40_ADG030_IrrigSupDirectFlow","40_ADG039_IrrigSupDirectFlow","4000549_I_IrrigDemand","4000549_I_IrrigSupply","4000549_I_IrrigShortage","4000549_I_IrrigSupDirectFlow","4000891_D_IrrigDemand","4000891_D_IrrigSupply","4000891_D_IrrigShortage","4000891_D_IrrigSupDirectFlow","4000944_D_IrrigDemand","4000944_D_IrrigSupply","4000944_D_IrrigShortage","4000944_D_IrrigSupDirectFlow","4001166_D_IrrigDemand","4001166_D_IrrigSupply","4001166_D_IrrigShortage","4001166_D_IrrigSupDirectFlow","4001437_D_IrrigDemand","4001437_D_IrrigSupply","4001437_D_IrrigShortage","4001437_D_IrrigSupDirectFlow","4000753_D_IrrigDemand","4000753_D_IrrigSupply","4000753_D_IrrigShortage","4000753_D_IrrigSupDirectFlow"
"1984-08",37478.9996,32355.6934,5123.3576,22193.0564,NA,NA,NA,2189,2189,1e-04,628.4124,1070,963.5646,106.4354,0,1024,577.5414,446.4585,577.5414,449,448.978,0.022,448.978,20,1392.0001,572,1444,348,1144,801.9999,2212,1426,3419,736,2994,1818,20,419.0658,534.7775,1444,348,1144,543.8671,2212,574.3401,3418.9998,736,2994,1818.0509,0,972.9342,37.2226,0,0,0,258.1328,0,851.6599,2e-04,0,0,0,20,419.0658,534.7775,1444,348,1144,543.8671,2212,574.3401,3418.9998,736,2994,1818,5777.9995,3586.4341,2191.5659,0,3956.0002,3956.0002,0,3956.0002,4051.9998,4051.9998,0,0,266,7.074,258.926,7.074,117,117,0,117,251,251,0,251
"1984-09",28486.9996,21842.0864,6652.8322,18547.486,NA,NA,NA,1425,1425,0,586.1452,706.0001,706.0001,0,0,984.9999,550.4213,434.5787,550.4213,223,44.201,178.799,12.4021,0,1174,437,898,284,1071,680.9999,1921,974,2623,590.0001,2538,1661.9999,7.89,205.1907,437,898,278.9442,1071,485.8657,1921,900.3284,2623,590.0001,2538,1662.0288,0,968.8093,0,0,5.0558,0,195.1343,0,73.6716,0,0,0,0,0,205.1907,437,898,277.8884,1071,485.132,1921,900.3284,2623,590.0001,2538,1661.9999,3837.9998,0,3837.9998,0,3482,3482,0,3482,2600,1708.2383,891.7616,0,72,4.978,67.022,4.978,100,100,0,100,203,203,0,203
"1984-10",10577.9999,10156.486,429.5233,9332.2952,NA,NA,NA,551,551,0,286.5647,164,164,0,0,842,499.0626,342.9374,499.0626,10,5,5,0,0,386,247,429,92,629,555.0001,1145.9999,321,833,180,640.9999,419,0,386,247,429,92,629,555.0001,1145.9999,321,833,180,640.9999,419.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,247,429,92,629,555.0001,1145.9999,321,833,180,640.9999,419,456,382.7461,73.2539,0,2328,2328,0,2328,266,274.0065,0,266,12,3.668,8.332,3.668,6,6,0,6,65,65,0,65
"1984-11",2793,2655.2924,137.7076,2655.2924,NA,NA,NA,89,89,0,89,0,0,0,0,614,476.2924,137.7076,476.2924,0,0,0,0,0,280,45,0,0,1,0,289,187,216,15,125,0,0,280,45,0,0,1,0,289,187,216,15,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,45,0,0,1,0,289,187,216,15,125,0,0,0,0,0,932,932,0,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1984-12",1681,1297.7464,383.2537,1259.9107,NA,NA,NA,120,120,0,82.1643,0,0,0,0,637,253.7464,383.2537,253.7464,0,0,0,0,0,257,33,0,0,0,0,258,23,202,0,151,0,0,257,33,0,0,0,0,258,23,202,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,33,0,0,0,0,258,23,202,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985-01",1728,1159.2182,568.7818,1080.0407,NA,NA,NA,139,139,0,59.8225,0,0,0,0,829,260.2182,568.7818,260.2182,0,0,0,0,0,252,31,0,0,0,0,164,6,200,0,107,0,0,252,31,0,0,0,0,164,6,200,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,31,0,0,0,0,164,6,200,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985-02",1661.9999,1096.7251,565.2748,871.8962,NA,NA,NA,258,258,0,33.1711,0,0,0,0,721,223.3512,497.6488,223.3512,0,0,0,0,0,228,28,0,0,0,0,132,3,158,0,134,0,0,160.3739,28,0,0,0,0,132,3,158,0,134,0,0,67.6261,0,0,0,0,0,0,0,0,0,0,0,0,160.3739,28,0,0,0,0,132,3,158,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985-03",1910,1553.541,356.4595,1194.3284,NA,NA,NA,361,361,0,23.788,21,21,0,0,529,173.5405,355.4595,173.5405,2,1,1,0,0,252,31,0,0,0,0,118,30,208,1,247,24,0,252,31,0,0,0,0,118,30,208,1,247,24.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,31,0,0,0,0,118,30,208,1,247,24,0,0,0,0,18,18,0,18,66,66,0,66,0,0,0,0,0,0,0,0,2,2,0,2
"1985-04",10674,10674.0092,0,8272.8722,NA,NA,NA,922,922.0001,0,420.8722,432,432,0,0,925,925,0,925,36,36,0,36,0,114,14,30,0,160,33,564.0001,373,1167,283,849.9999,383,0,114,14,30,0,160,33,564.0001,373,1167,283,849.9999,383.0092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,14,30,0,160,33,564.0001,373,1167,283,849.9999,383,1468,1468,0,0,1884,1884,0,1884,896,896,0,896,26,26,0,26,33,33,0,33,81,81,0,81
"1985-05",41468,41245.0748,222.9572,30337.6802,NA,NA,NA,2731.0002,2731.0002,0,1928.522,2139,2139,0,0,1446,1446.0001,0,1446.0001,200,200,0,200,52,1854,709,1418,442,1266,1036,2130,1786,3817,922,3571,1730,52,1631.0433,709,1418,442,1266,1035.9999,2130,1786,3817,922,3571.0002,1730.0311,0,222.9567,0,0,0,0,1e-04,0,0,2e-04,0,0,0,52,1408.0867,709,1418,442,1266,1035.9999,2130,1786,3817,922,3571.0002,1730,4552,4552,0,0,3522.9998,3522.9998,0,3522.9998,5375,5375,2e-04,2184.0715,72,72,0,72,250,250,0,250,447,447,0,447
"1985-06",55870.9996,53296.7277,2574.3313,38257.2817,NA,NA,NA,3123,3122.9998,1e-04,2119.5854,2010,2010,0,0,1601,1001.2437,599.7562,1001.2437,486,486,0,486,77,2808,1011,2604.9998,669.9999,1925.9999,1578,2898,2124,4982.0005,1416,3925.9995,2428,77,1684.8121,1011,2604.9998,669.9999,1925.9999,1295.1074,2898.0002,1555.506,4982.0005,1416,3925.9995,2428.0583,0,1123.1879,0,0,0,0,282.8927,0,568.4941,0,0,0,0,77,1362.6646,1011,2604.9998,669.9999,1925.9999,1099.6523,2898,1393.0121,4982.0005,1416,3925.9995,2428,6883,6883.0005,0,0,3805,3805,0,3805,8492,8492,3e-04,4029.124,164,164,0,164,267,267,0,267,590.9999,590.9999,0,590.9999
"1985-07",47840.9998,43132.8661,4708.2002,28173.954,NA,NA,NA,2711,2711,0,944.1742,1326,1104.1801,221.82,0,1042,601.6687,440.3313,601.6687,771,596.3843,174.6157,596.3843,36,2453.9998,648.0001,2030,586,1698,1386,3636,1794,4170,1254,3752,2155,36,704.97,648,2030,294.0955,1698,601.9541,3636.0005,900.6253,4170,1254,3752,2155.0652,0,1749.03,1e-04,0,291.9045,0,784.0459,0,893.3747,0,0,0,0,36,704.97,648,2030,287.1513,1698,601.9541,3636.0002,590.7291,4170,1254,3752,2155,7130,7130.0005,0,0,3967,3967,0,3967,4618,4618,0,0,202,48.922,153.078,25.922,180,180,0,180,295,295,0,295
"1985-08",39332,31116.296,8215.7581,23434.8243,NA,NA,NA,1857,1857,0,628.4124,1144,949.5646,194.4354,0,1015,568.7687,446.2314,568.7687,465,312.1082,152.8918,312.1082,22,1458,497,1166,365,1125,911,3038,1513.9999,3499,770.0001,3638.9998,2291.9998,22,76.4821,335.6501,1165.9797,287.1513,1125,911,3038.0005,509.6217,3498.9998,770.0001,3639,2292.053,0,1381.5179,161.3499,0.0203,77.8487,0,0,0,1004.3783,2e-04,0,0,0,22,76.4821,293.3001,1165.9797,287.1513,1125,911,3038.0002,509.6217,3498.9998,770.0001,3639,2291.9998,6178,1776.3169,4401.6831,0,3886.0002,3886.0002,0,3886.0002,3916.0002,3675.6411,240.359,0,164,8.958,155.042,0,134,134,0,134,277,277,0,277
"1985-09",24355.0001,20478.7728,3882.2394,18232.5306,NA,NA,NA,1338.0001,1338.0001,0,548.3875,608,608,0,0,982,513.5338,468.4662,513.5338,46,22,24,0,0,774,665,592,220,971.0001,650,2568,955.9999,2062,382,2344,1690,6,209.0587,283.8389,592,220,971.0001,650.0001,2568,955.9999,2062,382,2344,1690.0121,0,564.9413,381.1612,0,0,0,0,0,0,0,0,0,0,0,209.0587,283.8389,592,220,971.0001,650.0001,2568,955.9999,2062,382,2344,1690,2182,191,1990.9999,0,3759,3759,0,3759,1334,917.0612,416.9388,287.4437,42,6.268,35.732,6.268,89,89,0,89,101,101,0,101
"1985-10",14736.0003,13092.9699,1644.9257,11743.7384,NA,NA,NA,930,930,0,344.8934,392,392,0,0,1024,448.9283,575.0717,448.9283,28,11,17,0,0,536,175,431,128,494,560,1784,517,979.0001,254,1150,657,1.89,429.7716,175,431,128,494,560,1784.0001,517,979.0001,159.7703,1150,657.0052,0,106.2284,0,0,0,0,0,0,0,0,94.2297,0,0,0,429.7716,175,431,128,494,560,1784.0001,517,979.0001,67.5406,1150,657,1104,267,836.9999,0,2807.0002,2807.0002,0,2807.0002,644,644,0,644,20,4.604,15.396,4.604,92,92,0,92,30,30,0,30
"1985-11",3960.9999,3258.5534,702.9471,3228.0528,NA,NA,NA,56,56,0,56,30,30,0,0,1249.9999,550.4213,699.5787,550.4213,6,2.6316,3.3684,2.6316,0,60,0,25,0,1,0,175,156,276,25,380,57,0,60,0,25,0,1.5,0,175,156,276,25,380,57.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,25,0,1,0,175,156,276,25,380,57,0,0,0,0,1190,1190,0,1190,268,268,0,268,0,0,0,0,0,0,0,0,6,6,0,6
"1985-12",2049.0001,1640.6563,408.3438,1610.3523,NA,NA,NA,114,114,0,83.696,0,0,0,0,675,266.6563,408.3438,266.6563,0,0,0,0,0,52,0,29,0,0,0,134,0,146,4,188,0,0,52,0,29,0,0,0,134,0,146,4,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,29,0,0,0,134,0,146,4,188,0,0,0,0,0,555.0001,555.0001,0,555.0001,152,152,0,152,0,0,0,0,0,0,0,0,0,0,0,0
"1986-01",1145,960.3925,184.6075,839.7717,NA,NA,NA,181,181,0,60.3792,0,0,0,0,421,236.3925,184.6075,236.3925,0,0,0,0,0,41,0,33,0,0,0,128,0,110,0,231,0,0,41,0,33,0,0,0,128,0,110,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,33,0,0,0,128,0,110,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986-02",941,805.8371,135.1629,708.5087,NA,NA,NA,134,134,0,36.6716,0,0,0,0,329,223.2821,105.7179,223.2821,0,0,0,0,0,33,0,20,0,0,0,135,0,93,0,197,0,0,3.555,0,20,0,0,0,135,0,93,0,197,0,0,29.445,0,0,0,0,0,0,0,0,0,0,0,0,3.555,0,20,0,0,0,135,0,93,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986-03",4476,3347.1527,1129.8514,3085.043,NA,NA,NA,179,179,0,100.2049,153,153,0,0,1650,530.1486,1119.8514,530.1486,20,10,10,0,0,36,0,20,0,0,0,360,226,190,32,772,179,0,36,0,20,0,0,0,360,226,190,32,772,179.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,20,0,0,0,360,226,190,32,772,179,0,0,0,0,142,142,0,142,500.0001,500.0001,0,480.6895,0,0,0,0,0,1,0,0,17,17,0,17
"1986-04",13784.0004,13784.0123,0,10813.2421,NA,NA,NA,1033,1033,0,512.2417,558,558,0,0,875.0001,875.0001,0,875.0001,82,82,0,82,0,14,0,44,0,200,50,736,494,1500,350,1103,500,0,14,0,44,0,200,50,736,494,1500,350,1103,500.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,44,0,200,50,736,494,1500,350,1103,500,1892,1892,0,0,2975.0002,2975.0002,0,2975.0002,1172,1172,0,1172,34,34,0,34,33,33,0,33,139,139,0,139
"1986-05",40476,39947.9428,528.083,29994.4695,NA,NA,NA,2745,2744.9998,3e-04,2292.7576,1441,1441,0,0,1572,1212.5533,359.4467,1212.5533,334,334,0,334,57,1679.9999,640.9999,1286,400,1145.9999,938,2510,1924,4186.0005,832.0001,3446.9998,1411,57,1511.3641,640.9999,1286,400,1145.9999,938,2510,1924,4186.0005,832.0001,3447,1411.0253,0,168.6358,0,0,0,0,0,0,0,0,0,0,0,57,1408.0867,640.9999,1286,400,1145.9999,938,2510,1924,4186.0005,832.0001,3447,1411,4622,4622,0,0,3100,3100,0,3100,5519,5519,2e-04,2184.0715,60,60,0,60,200,200,0,200,425,425,0,425
"1986-06",56066.0003,53844.2509,2221.8038,40689.5257,NA,NA,NA,3170.0002,3170.0002,0,2476.6938,1470,1470,0,0,1479.0001,1132.2356,346.7645,1132.2356,353,353,0,353,170,2730,983,2652,650,1872,1530,3270,2279,5179.9995,1473.0001,3972.0002,2242,170,1362.6646,982.9999,2652,650,1872,1306.142,3270.0002,1995.1543,5179.9995,1473.0001,3972.0002,2242.0537,0,1367.3354,1e-04,0,0,0,223.858,0,283.8457,0,0,0,0,170,1362.6646,982.9999,2652,650,1872,1099.6523,3270.0002,1995.1543,5179.9995,1473.0001,3972.0002,2242,6322,6322.0005,0,0,3409,3409,0,3409,9807,9807,0,5344.125,214,214,0,214,267,267,0,267,572,572,0,572
"1986-07",46784.0001,44791.226,1992.8315,28951.3674,NA,NA,NA,2336.0002,2336,2e-04,1082.973,1150,1093.182,56.818,0,1259,898.6726,360.3275,898.6726,566,566,0,566,34,2284,681,1813,544,1576,1280,3419,1525.9999,4143.0005,1152,3773,2449,34,1285.1096,681,1813,544,1576,1119.7531,3419.0005,1290.4503,4143.0005,1152,3773,2449.0562,0,998.8904,1e-04,0,0,0,160.2469,0,235.5496,0,0,0,0,34,1285.1096,681,1813,544,1576,1013.3304,3419.0002,1054.9008,4143.0005,1152,3773,2449,6180,6180.0005,0,0,2704,2704,0,2704,7108.9995,7108.9995,1e-04,170.5801,238,57.0012,180.9988,23.8001,140,140,0,140,428,428,0,428
"1986-08",36507.0001,30454.5518,6052.4989,21709.7202,NA,NA,NA,2248,2248,1e-04,751.7565,1058,970.1799,87.82,0,1015,568.7687,446.2314,568.7687,473,205.5522,267.4478,205.5522,20,1369.9999,510.0001,1112,326,1143,786,2465,1400.0001,3518,722,3141,2050,20,464.782,510,1112,306.1122,1143,530.2515,2465,798.3815,3518,722,3141,2050.0503,0,905.218,1e-04,0,19.8878,0,255.7485,0,601.6187,0,0,0,0,20,464.782,510,1112,288.1122,1143,530.2515,2465,561.541,3518,722,3141,2050,5710,3269.8928,2440.1072,0,3289.0002,3289.0002,0,3289.0002,3631.9998,2753.6245,878.3754,0,158,7.956,150.044,7.956,117,117,0,117,244,244,0,244
"1986-09",20596.0001,17697.8566,2903.1559,15161.9855,NA,NA,NA,1437,1437,1e-04,608.1411,833,833,0,0,964.0001,530.2715,433.7285,530.2715,251,16,235,0,0,634,665,572,189,894.0001,649,2318,1000.0001,1923,331,1477,1040,5,45.2182,336.9412,572,189,894.0001,649,2318,1000.0001,1923,331,1477,1040.0121,0,588.7819,328.0588,0,0,0,0,0,0,0,0,0,0,0,45.2182,336.9412,572,189,894.0001,649,2318,1000.0001,1923,331,1477,1040,1620,347,1273.0001,0,2444,2444,0,2444,1062.9999,1057.8616,5.1385,551.8615,45,5.552,39.448,5.552,40,40,0,40,207,207,0,207
"1986-10",12539.9998,12431.9897,116.9097,10372.0111,NA,NA,NA,1511,1511,0,440.9392,280,280,0,0,732,732,0,732,16,16,0,16,0,482,158,368,138,791,537,1177,705,884.9999,226,810.9999,457,2.89,482,158,368,138,791.0001,537,1177,705,884.9999,226,810.9999,457.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,158,368,138,791.0001,537,1177,705,884.9999,226,810.9999,457,808,701.0183,106.9817,0,1954,1954,0,1954,460,466.0049,0,460,14,4.072,9.928,4.072,6,6,0,6,24,24,0,24
"1986-11",1950,1950.0001,0,1950.0001,NA,NA,NA,105,105,0,105,0,0,0,0,838,838.0001,0,838.0001,0,0,0,0,0,0,0,30,0,0,0,153,19,258,21,157,0,0,0,0,30,0,0,0,153,19,258,21,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,153,19,258,21,157,0,0,0,0,0,327,327,0,327,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,42
"1986-12",1892,1427.8877,464.1123,1371.9224,NA,NA,NA,123,123,0,91.3394,0,0,0,0,800,335.8877,464.1123,335.8877,0,0,0,0,0,0,0,31,0,0,0,179,6,99,12,148,0,0,0,0,31,0,0,0,179,6,99,12,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,179,6,99,12,148,0,0,0,0,0,127,127,0,127,311,311,0,286.6953,0,0,0,0,0,0,0,0,56,56,0,56
"1987-01",1570,1351.1322,218.8678,1116.309,NA,NA,NA,123,123,0,66.1767,0,0,0,0,547,328.1322,218.8678,328.1322,0,0,0,0,0,0,0,31,0,0,10,169,0,58,3,144,0,0,0,0,31,0,0,10,169,0,58,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,10,169,0,58,3,144,0,0,0,0,0,0,0,0,0,430,430,0,252,0,0,0,0,0,0,0,0,55,55,0,55
"1987-02",1462,1276.7904,185.2096,1098.5361,NA,NA,NA,218,218,0,39.7458,0,0,0,0,494,308.7904,185.2096,308.7904,0,0,0,0,0,0,0,28,0,0,15,120,0,106,3,128,0,0,0,0,28,0,0,15,120,0,106,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,120,0,106,3,128,0,0,0,0,0,0,0,0,0,300,300,0,300,0,0,0,0,0,0,0,0,50,50,0,50
"1987-03",1529,1394.508,134.4927,1262.8252,NA,NA,NA,135,135,0,31.3179,26,26,0,0,546,413.5073,132.4927,413.5073,4,2,2,0,0,0,0,31,0,0,13,99,38,112,3,148,32,0,0,0,31,0,0,13,99,38,112,3,148,32.0007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,99,38,112,3,148,32,0,0,0,0,24,24,0,24,263,263,0,263,0,0,0,0,0,0,0,0,55,55,0,55
"1987-04",16002.9998,15964.2584,38.7573,11997.4588,NA,NA,NA,1273,1272.9999,1e-04,630.2162,742,742,0,0,1010.0001,971.2428,38.7572,971.2428,62,62,0,62,0,0,0,129,0,240,54,984,657,1699.9999,309,1452.9999,667,0,0,0,129,0,240,54,984,657,1699.9999,309,1452.9999,667.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,240,54,984,657,1699.9999,309,1452.9999,667,2582,2582,0,0,2350,2350,0,2350,1558,1558,0,1558,46,46,0,46,50,50,0,50,137,137,0,137
"1987-05",43318.0005,42866.9305,451.0985,32239.6971,NA,NA,NA,3887,3887,1e-04,2448.7236,1588,1588,0,0,1470.9999,1409.8152,61.1847,1409.8152,344,344,0,344,52,1798,684.9999,1374,428,1226.0001,1002.0001,2163,2205,4868,1238,3629,1593,52,1408.0867,684.9999,1374,428,1226.0001,1002.0001,2163,2205,4868,1238,3629,1593.0286,0,389.9133,1e-04,0,0,0,0,0,0,0,0,0,0,52,1408.0867,684.9999,1374,428,1226.0001,1002.0001,2163,2205,4868,1238,3629,1593,4789,4789,0,0,3231,3231,0,3231,4996.0005,4996,2e-04,2184.0715,66,66,0,66,200,200,0,200,485,485,0,485
"1987-06",50401.9994,45658.3683,4743.6868,33565.7505,NA,NA,NA,2463,2463,0,1893.1198,1436,1436,0,0,1231.0001,665.5526,565.4474,665.5526,589,577.1696,11.8304,577.1696,115,2728,1026,2187,650,1868,1532,2908.9998,1747,4070.0002,1372,3834.9998,2278,115,1243.6545,1026,2187,650,1868,1291.6306,2909.0002,1504.0487,4070.0002,1372,3834.9998,2278.0547,0,1484.3455,0,0,0,0,240.3693,0,242.9514,0,0,0,0,115,1243.6545,1026,2187,650,1868,1069.8999,2909,1376.0973,4070.0002,1372,3834.9998,2278,6268,6268,0,0,3595,3595,0,3595,7594.9995,5582.6182,2012.382,2113.6177,198,11.6391,186.3609,11.6391,233,233,0,233,477,477,0,477
"1987-07",42459.9995,37694.0383,4766.0216,24657.5398,NA,NA,NA,2232,2232,1e-04,806.0655,1220,1051.1799,168.82,0,1030,666.4442,363.5559,666.4442,130,130,0,130,34,2383.9998,958,1824,568,1646,1344,2928,1658,3614.0002,1212,3263,2097,34,976.436,915.6963,1751.4663,568,1646,332.8683,2928,855.1248,3614,1212,3263,2097.0601,0,1407.564,42.3037,72.5337,0,0,1011.1318,0,802.8752,1e-04,0,0,0,34,976.436,915.6963,1678.9324,568,1646,245.2795,2928,510.6859,3614,1212,3263,2097,6554,5796.4385,757.5615,0,2952,2952,0,2952,4257.9995,4257.9995,0,0,140,0.3245,139.6755,0,160,160,0,160,254,254,0,254
"1987-08",31418.0001,23157.6614,8260.3831,17651.5889,NA,NA,NA,1690,1689.9999,1e-04,628.4124,928,905.18,22.82,0,1030,486.7944,543.2056,486.7944,100,50,50,0,18,1216,744,930,290,1069,698,2669,1226.0001,2219,642.0001,2971,1455.9999,18,64.4436,354.8297,930,288.5757,1069,172.7109,2669.0002,437.9805,2219,642.0001,2971,1456.0437,0,1151.5564,389.1703,0,1.4244,0,525.2891,0,788.0195,0,0,0,0,18,64.4436,354.8297,930,287.1513,1069,172.7109,2669.0002,437.9805,2219,642.0001,2971,1455.9999,5004,305.8369,4698.1636,0,2858,2858,0,2858,3182,3182,0,0,93,2.266,90.734,2.266,100,100,0,100,285,285,0,285
"1987-09",26045.0007,18066.2817,7986.6318,15277.8159,NA,NA,NA,958,958,0,528.8442,676,676,0,0,1016.0001,364.4897,651.5103,364.4897,158,1.9489,156.0511,0,0,1218,579.0001,932,290,838,682,2055,900,2119.0002,608,2347,1450.0001,7.89,236.9043,299.9194,674.2675,283.9442,838.0001,0,2055,689.8925,2119.0002,536.2112,2347,1450.0233,0,981.0957,279.0806,257.7325,6.0558,0,682,0,210.1076,0,71.7887,0,0,0,236.9043,283.8389,416.535,277.8884,838.0001,0,2055,689.8925,2119.0002,468.4225,2347,1450.0001,3682,0,3682,0,2964,2964,0,2964,2256.0002,1325.7905,930.2095,0,79,0,79,0,80,80,0,80,158,158,0,158
"1987-10",17466.0001,13463.2176,4002.7905,11826.5658,NA,NA,NA,791.9999,791.9999,0,397.3401,584.0001,584.0001,0,0,967,281.4487,685.5513,281.4487,34,0,34,0,0,702,395,537.9999,168,628,382,1348,628,1290,336,1711,1024,0,405.996,293.3001,537.9999,168,628.0001,0,1348,529.2448,1290,167,1711,1024.0079,0,296.004,101.6999,0,0,0,382,0,98.7552,0,169,0,0,0,405.996,293.3001,537.9999,168,628.0001,0,1348,529.2448,1290,0,1711,1024,1664.0001,0,1664.0001,0,3200,3200,0,3200,966,478.984,487.016,0,54,1.236,52.764,1.236,11,11,0,11,44,12,32,0
"1987-11",2729,2358.7605,370.24,2251.5124,NA,NA,NA,238,238,0,151.7523,21,21,0,0,566,201.7601,364.24,201.7601,6,0,6,0,0,0,0,74,0,104,0,172,116,198,25,280,179,0,0,0,74,0,104,0,172,116,198,25,280,179.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,104,0,172,116,198,25,280,179,0,0,0,0,600,600,0,600,144,144,0,144,0,0,0,0,0,0,0,0,6,6,0,6
"1987-12",1349,1014.8204,334.1796,993.1843,NA,NA,NA,105,105,0,83.364,0,0,0,0,480,145.8204,334.1796,145.8204,0,0,0,0,0,0,0,52,0,108,0,119,0,141,14,146,184,0,0,0,52,0,108,0,119,0,141,14,146,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,108,0,119,0,141,14,146,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-01",1402.0001,936.081,465.919,935.4993,NA,NA,NA,61,61,0,60.4183,0,0,0,0,603.0001,137.081,465.919,137.081,0,0,0,0,0,0,0,31,0,108,0,114,0,138,9,154,184,0,0,0,31,0,108,0,114,0,138,9,154,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,108,0,114,0,138,9,154,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988-02",1249,889.9658,359.0342,866.9025,NA,NA,NA,58,58,0,34.9367,0,0,0,0,494,134.9658,359.0342,134.9658,0,0,0,0,0,0,0,29,0,101,0,105,0,140,9,140,173,0,0,0,29,0,101,0,105,0,140,9,140,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,101,0,105,0,140,9,140,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
