"Date","43_AGG_IrrigDemand","43_AGG_IrrigSupply","43_AGG_IrrigShortage","43_AGG_IrrigSupDirectFlow","43_AGG_MunDemand","43_AGG_MunSupply","43_AGG_MunShortage","4300527_D_IrrigDemand","4300527_D_IrrigSupply","4300527_D_IrrigShortage","4300527_D_IrrigSupDirectFlow","4300537_D_IrrigDemand","4300537_D_IrrigSupply","4300537_D_IrrigShortage","4300537_D_IrrigSupDirectFlow","4300578_D_IrrigDemand","4300578_D_IrrigSupply","4300578_D_IrrigShortage","4300578_D_IrrigSupDirectFlow","43_ADW001_IrrigDemand","43_ADW002_IrrigDemand","43_ADW003_IrrigDemand","43_ADW004_IrrigDemand","43_ADW005_IrrigDemand","43_ADW006_IrrigDemand","43_ADW007_IrrigDemand","43_ADW008_IrrigDemand","43_ADW009_IrrigDemand","43_ADW010_IrrigDemand","43_ADW012_IrrigDemand","43_ADW013_IrrigDemand","43_ADW014_IrrigDemand","43_ADW015_IrrigDemand","43_ADW016_IrrigDemand","43_ADW001_IrrigSupply","43_ADW002_IrrigSupply","43_ADW003_IrrigSupply","43_ADW004_IrrigSupply","43_ADW005_IrrigSupply","43_ADW006_IrrigSupply","43_ADW007_IrrigSupply","43_ADW008_IrrigSupply","43_ADW009_IrrigSupply","43_ADW010_IrrigSupply","43_ADW012_IrrigSupply","43_ADW013_IrrigSupply","43_ADW014_IrrigSupply","43_ADW015_IrrigSupply","43_ADW016_IrrigSupply","43_ADW001_IrrigShortage","43_ADW002_IrrigShortage","43_ADW003_IrrigShortage","43_ADW004_IrrigShortage","43_ADW005_IrrigShortage","43_ADW006_IrrigShortage","43_ADW007_IrrigShortage","43_ADW008_IrrigShortage","43_ADW009_IrrigShortage","43_ADW010_IrrigShortage","43_ADW012_IrrigShortage","43_ADW013_IrrigShortage","43_ADW014_IrrigShortage","43_ADW015_IrrigShortage","43_ADW016_IrrigShortage","43_ADW001_IrrigSupDirectFlow","43_ADW002_IrrigSupDirectFlow","43_ADW003_IrrigSupDirectFlow","43_ADW004_IrrigSupDirectFlow","43_ADW005_IrrigSupDirectFlow","43_ADW006_IrrigSupDirectFlow","43_ADW007_IrrigSupDirectFlow","43_ADW008_IrrigSupDirectFlow","43_ADW009_IrrigSupDirectFlow","43_ADW010_IrrigSupDirectFlow","43_ADW012_IrrigSupDirectFlow","43_ADW013_IrrigSupDirectFlow","43_ADW014_IrrigSupDirectFlow","43_ADW015_IrrigSupDirectFlow","43_ADW016_IrrigSupDirectFlow","4300815_D_IrrigDemand","4300815_D_IrrigSupply","4300815_D_IrrigShortage","4300815_D_IrrigSupDirectFlow","4300819_D_IrrigDemand","4300819_D_IrrigSupply","4300819_D_IrrigShortage","4300819_D_IrrigSupDirectFlow","4300694_D_IrrigDemand","4300694_D_IrrigSupply","4300694_D_IrrigShortage","4300694_D_IrrigSupDirectFlow","4300564_MunDemand","4300564_MunSupply","4300564_MunShortage","4303633_F_MunDemand","4303633_F_MunSupply","4303633_F_MunShortage","4303633_O_MunDemand","4303633_O_MunSupply","4303633_O_MunShortage","4306045_MunDemand","4306045_MunSupply","4306045_MunShortage","43_OilDem_MunDemand","43_OilDem_MunSupply","43_OilDem_MunShortage","4302571_MunDemand","4302571_MunSupply","4302571_MunShortage","4304313_O_MunDemand","4304313_O_MunSupply","4304313_O_MunShortage","43_AMW001_MunDemand","43_AMW001_MunSupply","43_AMW001_MunShortage"
"1984-02",184,184,0,184,39414,26131.7344,13282.2666,173,173,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,23,23,0,0,0,0,39265,25982.7344,13282.2666,0,0,0,92,92,0
"1984-03",209,209,0,209,43625,38015.7461,5609.2568,129,129,0,129,0,0,0,0,0,0,0,0,3,0,0,7,1,0,10,0,7,19,19,0,4,0,10,3,0,0,7,1,0,10,0,7,19,19,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,1,0,10,0,7,19,19,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,37862.7461,5609.2568,0,0,0,92,92,0
"1984-04",2052,2053.2,0,2052,42221.9961,42221.9961,0,179,179,0,179,0,0,0,0,24,24,0,24,77,20,175,375,11,24,225,83,250,200,69,32,53,47,208,77,21.2,175,375,11,24,225,83,250,200,69,32,53,47,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,20,175,375,11,24,225,83,250,200,69,32,53,47,208,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,24,24,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"1984-05",25770,25775.3226,1e-04,25770.0006,43634,43634,0,849.9999,849.9999,0,849.9999,295,295,0,295,1392.0001,1392.0001,0,1392.0001,388,255,786,1071,1020.9999,133,525,200,845,1381,746.9999,1763,1100,282,1232,388,260.3,786.0001,1071.0001,1020.9999,133,525,200,845,1381,746.9999,1763,1099.9999,282,1232.0001,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,388,255,786.0001,1071.0001,1020.9999,133,525,200,845,1381,746.9999,1763,1099.9999,282,1232.0001,186,186,0,186,4840,4840.022,0,4840,6478,6478.0005,0,6478.0005,40,40,0,0,0,0,0,0,0,30,30,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1984-06",32447.0011,32447.013,5e-04,32447.0003,42232.9961,42232.9961,0,918,918,0,918,425,425,0,425,1685,1685,0,1685,801.9999,550,1314,1459,877,55,521,150,1838,2378.9998,424,1541.9999,1017.0001,358,1753,801.9999,550,1314,1459,877.0001,55,521,150,1837.9999,2378.9995,424,1541.9999,1016.9999,358,1753.0001,0,0,0,0,0,0,0,0,1e-04,2e-04,0,0,1e-04,0,0,801.9999,550,1314,1459,877.0001,55,521,150,1837.9999,2378.9995,424,1541.9999,1016.9999,358,1753.0001,364,364,0,364,5352.0005,5352.0127,0,5352,8664.001,8664.001,0,8664.001,37,37,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"1984-07",38686.0001,38686.0427,0,38685.9998,43635,43635,0,1650,1650,0,1650,1278,1278,0,1278,1603,1603,0,1603,1432,973.0001,2063,931,580,71,684.9999,310,1811,3197,576,1574,1031,510.0001,2410,1432,973.0001,2063,931.0001,580.0001,71,685,310,1811,3197,576,1574,1031,510.0001,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432,973.0001,2063,931.0001,580.0001,71,685,310,1811,3197,576,1574,1031,510.0001,2410,430,430,0,430,6912,6912.0425,0,6911.9995,8659,8659,0,8659,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1984-08",24029,24106.0602,0,24029.0002,43635,43635,0,1300,1300,0,1300,928,928,0,928,463,490.98,0,463,1052,786,976,455,377,85,221,91,591,1399,368,896.0001,752.9999,282,1410,1052,786,976,482.3,398.7464,85,221,91,591,1399,368,896.0001,752.9999,282,1410.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,786,976,455,377.0001,85,221,91,591,1399,368,896.0001,752.9999,282,1410.0001,118,118,0,118,5329,5329.0337,0,5329,6149,6149,0,6149,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1984-09",18686,18722.3186,0,18686.0005,42230.9961,42230.9961,0,700,700,0,700,127,127,0,127,243,257.78,0,243,483,257,594,265,390,60,97,192,443,932,228,759.9999,600,214,919,483,257,594,280.9,390,60,102.62,192,443,932,228,759.9999,600,214,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,257,594,265,390,60,97,192,443,932,228,759.9999,600,214,919,167,167,0,167,4588,4588.0181,0,4588,6427,6427.0005,0,6427.0005,35,35,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"1984-10",14325.0005,14327.5419,0,14325.001,43643,43643,0,553,553,0,553,7,7,0,7,39,39,0,39,215,123,106,32,32,71,17,218,180,230,65,141,148,226,139,215,123,106,33.72,32,71,17.82,218,180,230,65,141,148,226,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,123,106,32,32,71,17,218,180,230,65,141,148,226,139,100,100,0,100,4919,4919.001,0,4919,6764.0005,6764.001,0,6764.001,48,48,0,0,0,0,0,0,0,31,31,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1984-11",415,415,0,415,42217.9961,40319.2148,1898.7811,89,89,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,4,0,0,0,0,0,0,0,0,0,3,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,4,0,0,0,0,0,0,0,0,312,312,0,312,36,36,0,0,0,0,0,0,0,20,20,0,0,0,0,42069.9961,40171.2148,1898.7811,0,0,0,92,92,0
"1984-12",392,392,0,392,43625,39848.168,3776.8364,92,92,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,287,287,0,287,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,39695.168,3776.8364,0,0,0,92,92,0
"1985-01",447,447,0,447,43625,30274.2227,13350.7793,184,184,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,6,0,5,0,0,0,0,0,0,1,9,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,242,242,0,242,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,30121.2227,13350.7793,0,0,0,92,92,0
"1985-02",660,660,0,660,39414,27622.5898,11791.4102,173,173,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,1,0,0,5,0,5,0,0,0,0,0,0,0,121,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,355,355,0,355,34,34,0,0,0,0,0,0,0,23,23,0,0,0,0,39265,27473.5898,11791.4102,0,0,0,92,92,0
"1985-03",716,716,0,716,43625,43625,0,138,138,0,138,0,0,0,0,0,0,0,0,1,0,0,16,0,0,1,138,0,16,1,0,6,0,5,1,0,0,16,0,0,1,138,0,16,1,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,1,138,0,16,1,0,6,0,5,0,0,0,0,0,0,0,0,394,394,0,394,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1985-04",3088,3088.0012,0,3088,42221.9961,42221.9961,0,112,112,0,112,14,14,0,14,220,220,0,220,15,5,38,96,200,40,50,115,50,140,72,253,143,44,85,15,5,38,96,200,40,50,115,50,140,72,253,143,44,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,38,96,200,40,50,115,50,140,72,253,143,44,85,25,25,0,25,233,233.0013,0,233,1138,1138,0,1138,36,36,0,0,0,0,0,0,0,24,24,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"1985-05",21818.0001,21822.8181,0,21818.0002,43634,43634,0,700.0001,700.0001,0,700.0001,235,235,0,235,1130.9999,1130.9999,0,1130.9999,355,230,760,963,836,108,475,179,768,1314,620,1475,950.0001,176,1200,355,234.8,760,963.0001,836,108,475,179,768,1314,620,1475,950.0001,176,1200.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,230,760,963.0001,836,108,475,179,768,1314,620,1475,950.0001,176,1200.0001,143,143,0,143,3933,3933.0178,0,3933,5267,5267,0,5267,40,40,0,0,0,0,0,0,0,30,30,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1985-06",41342.9991,41343.0323,2e-04,41342.9987,42232.9961,42232.9961,0,1478,1478,0,1478,1416,1416,0,1416,2700,2700,0,2700,1033,948,2152,843,1005,96,733,292,2244.9998,3097,984.9999,1428.0001,943,454,2511.0002,1033,948,2152,843.0001,1005,96,733,292,2244.9998,3097,984.9999,1428.0001,943,454,2511.0002,0,0,0,0,0,0,0,0,0,2e-04,0,0,0,0,0,1033,948,2152,843.0001,1005,96,733,292,2244.9998,3097,984.9999,1428.0001,943,454,2511.0002,384,384,0,384,6600,6600.0332,0,6599.9995,9999.999,9999.999,0,9999.999,37,37,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"1985-07",35239.0004,35265.3387,37.0004,35202.0001,43635,43635,0,1450.0001,1450.0001,0,1450.0001,2103.0002,2065.9998,37.0002,2065.9998,1312,1312,0,1312,1093.0001,1293,1975.9999,643,418,85,628,365,2068,3375,500.0001,1739,1045,516.0001,2041.9999,1093.0001,1293.0001,1975.9999,681.78,442.5205,85,628,365,2067.9998,3375,500.0001,1739,1045,516.0001,2042.0001,0,0,0,0,0,0,0,0,2e-04,0,0,0,0,0,0,1093.0001,1293.0001,1975.9999,643.0001,418,85,628,365,2067.9998,3375,500.0001,1739,1045,516.0001,2042.0001,400,400,0,400,5391,5391.0381,0,5391,6797,6797,0,6797,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1985-08",28207.0006,27227.345,1067.497,27139.5045,43635,40434.0742,3200.9297,1500,876.2111,623.7889,876.2111,799.0001,799.0001,0,799.0001,527,558.42,0,527,883,1117,1155,518,428,100,375,365,691,3122,416,1007,841,156,1374,883,1117.0001,1155,549.28,453.1024,88.5434,375,270.5494,691,2784.1992,416.0001,1007,841,156,1374.0001,0,0,0,0,0,11.4566,0,94.4506,0,337.8009,0,0,0,0,0,883,1117.0001,1155,518,428,88.5434,375,270.5494,691,2784.1992,416,1007,841,156,1374.0001,400,400,0,400,6052.0005,6052.0386,0,6052.0005,6381,6381.0005,0,6381.0005,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,40271.0742,3200.9297,0,0,0,92,92,0
"1985-09",19523.0005,18408.2594,1127.3567,18395.6438,42230.9961,37054.1016,5176.8989,829,829,0,829,111,111,0,111,305,305,0,305,406,344,813,210,398,64,262,290,439,3020,178,574,322,110,888,406,344,813,222.6,398.0001,64,262,261.822,439,1920.8213,178,574,322,110,888,0,0,0,0,0,0,0,28.178,0,1099.1787,0,0,0,0,0,406,344,813,210,398.0001,64,262,261.822,439,1920.8213,178,574,322,110,888,331,331,0,331,4566,4566.0156,0,4566,5063.0005,5063.0005,0,5063.0005,35,35,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,36893.1016,5176.8989,0,0,0,92,92,0
"1985-10",9054.9999,9057.9769,0.023,9054.9769,43643,43643,0,184,184,0,184,0,0,0,0,6,6,0,6,108,40,106,32,44,71,18,123,288,739.0001,89,141,120,110,143,108,40,106,33.72,44,71,19.28,122.977,288,739.0001,89,141,120,110,143,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,108,40,106,32,44,71,18,122.977,288,739.0001,89,141,120,110,143,69,69,0,69,4612,4612,0,4612,2011.9999,2011.9999,0,2011.9999,48,48,0,0,0,0,0,0,0,31,31,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1985-11",219,219,0,219,42217.9961,39148.4219,3069.5776,89,89,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,7,0,4,0,0,0,0,0,0,0,0,0,0,119,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,20,20,0,0,0,0,42069.9961,39000.4219,3069.5776,0,0,0,92,92,0
"1985-12",292,291.977,0.023,291.977,43625,39762.125,3862.877,92,92,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,0,0,123,0,6,0,6,0,0,0,0,0,0,1,64,0,0,122.977,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,1,64,0,0,122.977,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,39609.125,3862.877,0,0,0,92,92,0
"1986-01",451,450.977,0.023,450.977,43625,34759.918,8865.085,184,184,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,0,0,123,0,6,0,5,0,0,0,0,0,0,1,132,0,0,122.977,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,1,132,0,0,122.977,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,34606.918,8865.085,0,0,0,92,92,0
"1986-02",413,413,0,413,39414,29174.6543,10239.3477,173,173,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,111,0,5,0,5,0,0,0,0,0,0,0,119,0,0,111,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,111,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,23,23,0,0,0,0,39265,29025.6543,10239.3477,0,0,0,92,92,0
"1986-03",588,588,0,588,43625,43625,0,138,138,0,138,0,0,0,0,0,0,0,0,1,0,0,16,0,0,1,132,0,0,124,0,5,0,171,1,0,0,16,0,0,1,132,0,0,124,0,5,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,1,132,0,0,124,0,5,0,171,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1986-04",3509,3510.4205,0,3509,42221.9961,42221.9961,0,112,112,0,112,5,5,0,5,80,80,0,80,108,27,238,525,75,35,300,127,350,275,271,258,126,60,285,108,28.42,238,525,75,35,300,127,350,275,271,258,126,60,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,27,238,525,75,35,300,127,350,275,271,258,126,60,285,0,0,0,0,89,89.0005,0,89,163,163,0,163,36,36,0,0,0,0,0,0,0,24,24,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"1986-05",22541.9999,22546.8781,0,22542.0001,43634,43634,0,700.0001,700.0001,0,700.0001,245,245,0,245,1162,1162,0,1162,370,241,745,938,843,108,500.0001,190,1406,1310,770.0001,1325,783.0001,183,1156.9999,370,245.86,745,938.0001,843,108,500.0001,190,1406,1310,770.0001,1325,783.0001,183,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,241,745,938.0001,843,108,500.0001,190,1406,1310,770.0001,1325,783.0001,183,1157,157,157,0,157,4020.0002,4020.0183,0,4020.0002,5388.9995,5388.9995,0,5388.9995,40,40,0,0,0,0,0,0,0,30,30,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1986-06",44262.9981,44262.9979,2e-04,44262.9589,42232.9961,42232.9961,0,1500,1500,0,1500,2222,2222,0,2222,2531.9998,2531.9998,0,2531.9998,1397,1011,1778,928.9999,842,112,618,362,2242,2577,1226,1632.9999,1079,238,2589,1397,1011,1778,929,842,112,618,362,2242,2576.9998,1226,1632.9999,1079,238,2589,0,0,0,0,0,0,0,0,0,2e-04,0,0,0,0,0,1397,1011,1778,929,842,112,618,362,2242,2576.9998,1226,1632.9999,1079,238,2589,288,288,0,288,7587.9995,7587.9995,0,7587.9604,11499.999,11499.999,0,11499.999,37,37,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"1986-07",29689.0001,29742.0374,3e-04,29689,43635,43635,0,1234.0001,1234.0001,0,1234.0001,1686,1686,0,1686,1236,1236,0,1236,1220,720,1268,557,340,81,530,361,2071,2590,827,2097,1524,401,1363,1220.0001,720,1268,590.2201,359.7871,81,530,361,2070.9998,2590,827,2097,1523.9999,401,1363.0001,0,0,0,0,0,0,0,0,2e-04,0,0,0,1e-04,0,0,1220.0001,720,1268,557,340,81,530,361,2070.9998,2590,827,2097,1523.9999,401,1363.0001,180,180,0,180,4365,4365.0303,0,4365,5038,5038,0,5038,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1986-08",24586.9998,24282.4265,379.2458,24207.7542,43635,39532.1289,4102.8711,1249.9999,876.2111,373.7888,876.2111,580,580,0,580,447,473.62,0,447,758,495,857.0001,445,363,94,253,224,1754.9999,2323,356,868,1150,524,1088,758,495,857.0001,471.7,384.3196,88.5434,253,224,1754.9999,2322.9998,356,868,1149.9999,524,1088,0,0,0,0,0,5.4566,0,0,0,2e-04,0,0,1e-04,0,0,758,495,857.0001,445,363,88.5434,253,224,1754.9999,2322.9998,356,868,1149.9999,524,1088,184,184,0,184,5148,5148.0327,0,5148,5425,5425,0,5425,36,36,0,0,0,0,0,0,0,35,35,0,0,0,0,43472,39369.1289,4102.8711,0,0,0,92,92,0
"1986-09",17321,17330.5301,2e-04,17320.9998,42230.9961,37542.4219,4688.5796,401,401,0,401,78,78,0,78,212,212,0,212,335,164,481,162,371,60,238,217,1684,2512,268,327,925,429,714.0001,335,164,481,171.52,371,60,238,217,1684,2511.9998,268,327,925,429,714.0001,0,0,0,0,0,0,0,0,0,2e-04,0,0,0,0,0,335,164,481,162,371,60,238,217,1684,2511.9998,268,327,925,429,714.0001,179,179,0,179,4001,4001.0103,0,4001,3563,3563,0,3563,35,35,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,37381.4219,4688.5796,0,0,0,92,92,0
"1986-10",12762,12690.4005,74,12688,43643,43643,0,184,184,0,184,7,7,0,7,184,184,0,184,133,51,138,40,32,71,45,149,1618,1049,253,322,783.0001,418,178,133,51,138,42.4,32,71,45,149,1618,1049,253,322,783.0001,344,178,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,133,51,138,40,32,71,45,149,1618,1049,253,322,783.0001,344,178,36,36,0,36,3997,3997.0005,0,3997,3074,3074,0,3074,48,48,0,0,0,0,0,0,0,31,31,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1986-11",215,215,0,215,42217.9961,41030.6875,1187.3107,192,192,0,192,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,4,14,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,20,20,0,0,0,0,42069.9961,40882.6875,1187.3107,0,0,0,92,92,0
"1986-12",335,335,0,335,43625,36832.2148,6792.7866,284,284,0,284,0,0,0,0,0,0,0,0,24,0,14,0,0,0,1,0,0,0,0,0,6,0,6,24,0,14,0,0,0,1,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,14,0,0,0,1,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,36679.2148,6792.7866,0,0,0,92,92,0
"1987-01",329,329,0,329,43625,31731.2324,11893.7686,299,299,0,299,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,6,0,5,18,0,0,0,0,0,1,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,31578.2324,11893.7686,0,0,0,92,92,0
"1987-02",328,328,0,328,39414,28228.1387,11185.8613,301,301,0,301,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,5,17,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,23,23,0,0,0,0,39265,28079.1387,11185.8613,0,0,0,92,92,0
"1987-03",428,428,0,428,43625,38661.5664,4963.436,337,337,0,337,0,0,0,0,0,0,0,0,35,0,0,23,0,0,1,0,0,0,1,0,5,0,26,35,0,0,23,0,0,1,0,0,0,1,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,1,0,0,0,1,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,24,24,0,0,0,0,43472,38508.5664,4963.436,0,0,0,92,92,0
"1987-04",14651.0001,14652.4238,0,14651.0001,42221.9961,42221.9961,0,400,400,0,400,45,45,0,45,620,620,0,620,115,27,710,550,575,100,358,132,552,350,229,415,199,77,583,115,28.42,710,550.0001,575,100,358,132,552,350,229,415,199,77,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,27,710,550.0001,575,100,358,132,552,350,229,415,199,77,583,50,50,0,50,3665,3665.0037,0,3665,4899,4899,0,4899,36,36,0,0,0,0,0,0,0,24,24,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
"1987-05",28584.0001,28584.0138,0,28584.0001,43634,43634,0,925.0001,925.0001,0,925.0001,849,849,0,849,845.9999,845.9999,0,845.9999,464,733,1248,838,636,83,415,155,1578,1336,480,1188,783.0001,152,971,464,733,1248,838.0001,636,83,415,155,1578,1336,480,1188,783.0001,152,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,733,1248,838.0001,636,83,415,155,1578,1336,480,1188,783.0001,152,971,114,114,0,114,6149,6149.0137,0,6149,8641,8641,0,8641,40,40,0,0,0,0,0,0,0,30,30,0,0,0,0,43472,43472,0,0,0,0,92,92,0
"1987-06",37952.0001,37722.3398,229.6976,37722.3022,42232.9961,42232.9961,0,1400,1400,0,1400,1225.0001,1225.0001,0,1225.0001,1216,1216,0,1216,1011,1348,1720,900,800,104,413,210,1690,1665,752,1550,1021,232,2304,1011,1348.0001,1720,900.0001,800,104,413,210,1689.9542,1435.3481,752,1550,1021,232,2304,0,0,0,0,0,0,0,0,0.0457,229.6519,0,0,0,0,0,1011,1348.0001,1720,900.0001,800,104,413,210,1689.9542,1435.3481,752,1550,1021,232,2304,263,263,0,263,7206,7206.0371,0,7205.9995,10922,10922,0,10922,37,37,0,0,0,0,0,0,0,34,34,0,0,0,0,42069.9961,42069.9961,0,0,0,0,92,92,0
