"Date","62_AGG_IrrigDemand","62_AGG_IrrigSupply","62_AGG_IrrigShortage","62_AGG_IrrigSupDirectFlow","62_AGG_MunDemand","62_AGG_MunSupply","62_AGG_MunShortage","6200736_D_IrrigDemand","6200736_D_IrrigSupply","6200736_D_IrrigShortage","6200736_D_IrrigSupDirectFlow","6200560_I_IrrigDemand","6200560_I_IrrigSupply","6200560_I_IrrigShortage","6200560_I_IrrigSupDirectFlow","62_ADG013_IrrigDemand","62_ADG014_IrrigDemand","62_ADG015_IrrigDemand","62_ADG016_IrrigDemand","62_ADG017_IrrigDemand","62_ADG018_IrrigDemand","62_ADG013_IrrigSupply","62_ADG014_IrrigSupply","62_ADG015_IrrigSupply","62_ADG016_IrrigSupply","62_ADG017_IrrigSupply","62_ADG018_IrrigSupply","62_ADG013_IrrigShortage","62_ADG014_IrrigShortage","62_ADG015_IrrigShortage","62_ADG016_IrrigShortage","62_ADG017_IrrigShortage","62_ADG018_IrrigShortage","62_ADG013_IrrigSupDirectFlow","62_ADG014_IrrigSupDirectFlow","62_ADG015_IrrigSupDirectFlow","62_ADG016_IrrigSupDirectFlow","62_ADG017_IrrigSupDirectFlow","62_ADG018_IrrigSupDirectFlow","6200812_D_IrrigDemand","6200812_D_IrrigSupply","6200812_D_IrrigShortage","6200812_D_IrrigSupDirectFlow","62CSUB_M_MunDemand","62CSUB_M_MunSupply","62CSUB_M_MunShortage","62MSUB_M_MunDemand","62MSUB_M_MunSupply","62MSUB_M_MunShortage","62USUB_M_MunDemand","62USUB_M_MunSupply","62USUB_M_MunShortage","62_AMG001_MunDemand","62_AMG001_MunSupply","62_AMG001_MunShortage","62U_MY_MunDemand","62U_MY_MunSupply","62U_MY_MunShortage","62CSUB_I_MunDemand","62L_MY_MunDemand","62MSUB_I_MunDemand","62USUB_I_MunDemand","62CSUB_I_MunSupply","62L_MY_MunSupply","62MSUB_I_MunSupply","62USUB_I_MunSupply","62CSUB_I_MunShortage","62L_MY_MunShortage","62MSUB_I_MunShortage","62USUB_I_MunShortage"
"1999-05",15370,14363.4978,1006.5197,12488.4778,128,122.977,5.023,170,170,0,170,1875,1875.0175,0,0,1384,2177,2491,3220,375,2596,1384,2177,2491,3220,375,1589.4803,0,0,0,0,0,1006.5197,1384,2177,2491,3220,375,1589.4778,1082,1082,0,1082,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-06",42184.9995,35698.8701,6486.1837,29273.811,128,119.01,8.99,1049,1048.9999,1e-04,1048.9999,6425,6425.0542,0,0,6055.9995,6053,4657,10829,765,4840,6055.9995,6053,4657,7644.6074,765,1538.2091,0,0,0,3184.3926,0,3301.791,6055.9995,6053,4657,7644.6074,765,1538.2042,1511,1511,0,1511,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-07",33193.9995,30365.5513,2828.5178,23035.4777,128,122.977,5.023,733.9999,733.9999,0,733.9999,7330,7330.0693,0,0,6103.9995,4256,4542,4583,608,4418,6103.9995,4256,4542,4583.0005,608,1589.4821,0,0,0,0,0,2828.5178,6103.9995,4256,4542,4583.0005,608,1589.4778,619,619,0,619,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-08",16274.0001,16049.5201,224.5206,9820.4779,128,128,0,285,285,0,285,6229,6229.0405,0,0,1994.0001,965,2829,1790,318,1814,1994.0001,965,2829,1790,318,1589.4795,0,0,0,0,0,224.5206,1994.0001,965,2829,1790,318,1589.4778,50,50,0,50,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-09",9494,9219.0329,363.794,4707.2041,128,127.9358,0.0642,27,27,0,27,4423,4423.0269,0,0,424,464,1382,574,241,1902,466.4,510.4,1381.9999,574,241,1538.2062,0,0,1e-04,0,0,363.7939,424,464,1381.9999,574,241,1538.2042,57,57,0,57,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-10",2624,2635.2005,0,1885,128,128,0,0,0,0,0,739.0001,739.0001,0,0,131,112,779,339,70,454,131,123.2,779,339,70,454.0005,0,0,0,0,0,0,131,112,779,339,70,454,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-11",8,8,0,8,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999-12",14,14,0,14,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-01",0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-02",10,10,0,10,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-03",11,11,0,11,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-04",1794,1972.8829,0,1552,128,119.01,8.99,20,20,0,20,242,384.0822,0,0,156,172,200,252,50,698,171.6,189.2,200,252,54,698.0007,0,0,0,0,0,0,156,172,200,252,50,698,4,4,0,4,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-05",16122.0001,14643.0073,1918.5188,11449.4779,128,128,0,221,221,0,221,2754.0002,3169.7258,0,0,1374.9999,2148,1916,3764,238,3508,1374.9999,2148,1916,3764.0002,261.8,1589.4813,0,0,0,0,0,1918.5188,1374.9999,2148,1916,3764.0002,238,1589.4778,198,198,0,198,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-06",34853.0001,30838.663,4135.7905,23699.2043,128,119.01,8.99,333,333,0,333,7018,7139.4531,0,0,5582,4487,4150,5909,700,5674,5582,4487,4150,5909,700,1538.2098,0,0,0,0,0,4135.7905,5582,4487,4150,5909,700,1538.2042,1000.0001,1000.0001,0,1000.0001,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-07",25676,20821.9256,5232.8719,14464.1234,128,122.977,5.023,200,97.1518,102.8482,97.1518,5979,6357.7979,0,0,4740,2732,3446,3131,608,4390,3674.6477,2732,3446,3131.0002,608,733.5157,1065.3521,0,0,0,0,3656.4839,3674.6477,2732,3446,3131.0002,608,733.5115,450,41.8122,408.1878,41.8122,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-08",14856.9998,12975.9127,2025.4751,6560.5224,128,128,0,36,36,0,36,6270.9995,6387.3877,0,0,1367,715,2085,1122,463,2708.0002,1367,743,2085,1122,463,682.525,0,0,0,0,0,2025.4751,1367,715,2085,1122,463,682.5224,90,90,0,90,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-09",8331.9999,7111.2806,1399.4924,4009.5054,128,127.9358,0.0642,33,33,0,33,2923,3016.7732,0,0,452,838.9999,1211,497.9999,259,2060,497.2,838.9999,1211,537.7999,259,660.5076,0,0,0,0,0,1399.4924,452,838.9999,1211,497.9999,259,660.5056,57,57,0,57,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-10",4085,3996.9285,107.4768,2755.5224,128,128,0,10,10,0,10,1222,1222.0054,0,0,228,194,940,484,117,790,228,213.4,940,484,117,682.5232,0,0,0,0,0,107.4768,228,194,940,484,117,682.5224,100,100,0,100,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-11",9,9,0,9,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000-12",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-01",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-02",0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-03",11,11,0,11,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-04",1632,1736.003,0,1518,128,119.01,8.99,0,0,0,0,114,181.4024,0,0,156,170,200,248,50,694,171.6,187,200,248,54,694.0007,0,0,0,0,0,0,156,170,200,248,50,694,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-05",16243.9999,14415.4564,2074.5188,11436.4781,128,128,0,120,120,0,120,2732.9998,2954.1746,0,0,2335,2009,2011.0001,2957,248,3664,2335,2009,2011.0001,2957.0002,272.8,1589.4814,0,0,0,0,0,2074.5188,2335,2009,2011.0001,2957.0002,248,1589.4778,167,167,0,167,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-06",33992.9998,30951.2592,3041.7913,23970.2039,128,119.01,8.99,247,247,0,247,6981,6981.0508,0,0,5943,3962.9998,4357,6494,567,4580,5943,3962.9998,4357,6494,567,1538.2087,0,0,0,0,0,3041.7913,5943,3962.9998,4357,6494,567,1538.2042,861,860.9999,1e-04,860.9999,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-07",30692.0001,27127.1067,4065.2748,20097.7207,128,122.977,5.023,220,220,0,220,6529,7029.3813,0,0,5210,3163,3792,5654,671.0001,4852,4966.4307,3163,3792,5654,671.0001,1589.4824,243.5695,0,0,0,0,3262.5176,4966.4307,3163,3792,5654,671.0001,1589.4778,601,41.8122,559.1877,41.8122,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-08",15939.0002,14900.6046,1095.8512,8878.1465,128,122.977,5.023,32,32,0,32,5965,5965.0557,0,0,1900.9999,574.0001,2342.0002,2165,426,2464,1901,631.4,2342.0002,2165,426,1368.1487,0,0,0,0,0,1095.8512,1901,574.0001,2342.0002,2165,426,1368.1462,70,70,0,70,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-09",9943.9998,8369.4604,1819.4921,4333.5054,128,119.01,8.99,40,40,0,40,3790.9998,3921.9526,0,0,544,596,1229,867,311,2480,598.4,655.6,1228.9999,867,311,660.5079,0,0,1e-04,0,0,1819.4919,544,596,1228.9999,867,311,660.5056,86,86,0,86,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-10",3971.0001,3976.5267,11.4769,3159.5225,128,128,0,10,10,0,10,800,800.0035,0,0,200,170,822.0001,1071,104,694,200,187,822.0001,1071,104,682.5231,0,0,0,0,0,11.4769,200,170,822.0001,1071,104,682.5224,100,100,0,100,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-11",8,8,0,8,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,128,127.9358,0.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001-12",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-01",11,11,0,11,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-02",0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-03",0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-04",3061,2977.5887,135.4937,2843.5055,128,119.01,8.99,50,50,0,50,82,129.4824,0,0,290,1037,465,285,56,796.0001,290,1037,465,285,60.6,660.5063,0,0,0,0,0,135.4937,290,1037,465,285,56,660.5056,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-05",20254,17889.5262,2364.5186,12409.4783,128,122.977,5.023,170,170,0,170,5479.9995,5480.0439,0,0,2207,2284,2348,3080.0002,497,3954.0002,2207,2284,2348,3080.0005,497,1589.4817,0,0,0,0,0,2364.5186,2207,2284,2348,3080.0005,497,1589.4778,234,234,0,234,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-06",37432.0004,25407.6349,12169.363,17204.2367,128,119.01,8.99,367,94.0179,272.9821,94.0179,7800,7944.9976,0,0,5882,4720.0005,4371,6218.0005,985.9999,5987.9995,546.0892,4099.2993,4371,6218.0005,985.9999,1140.1851,5335.9106,620.7007,0,0,0,4847.8149,295.7398,4099.2993,4371,6218.0005,985.9999,1140.1792,1100,8.0454,1091.9546,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-07",32416.9996,18125.4523,14291.5471,10970.0942,128,122.977,5.023,260,97.1518,162.8482,97.1518,7891.9995,7020.9209,871.0786,0,5880.0005,3383.9998,4277,3887.9998,754.0001,5482,0,1405.8521,4277,3887.9998,754.0001,682.5276,5880.0005,1978.1477,0,0,0,4799.4722,0,1271.4202,4277,3887.9998,754.0001,682.5224,600,0,600,0,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-08",14603.0006,6244.4401,8423.1598,5744.6213,128,122.977,5.023,94,94,0,94,5829.0005,435.2162,5393.7837,0,1405,646,2146,1156.0001,479,2768,499.2866,710.5999,2146,1156.0001,479,682.525,905.7134,0,0,0,0,2085.4749,499.2866,646,2146,1156.0001,479,682.5224,80,41.8122,38.1878,41.8122,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-09",6553.9999,4205.6184,2419.3815,2913.9689,128,119.01,8.99,49,49,0,49,2666,1220.6479,1445.3521,0,360,394,810,396,204,1631.9999,360,433.4,810,427.6,204,660.5071,0,0,0,0,0,971.4929,360,394,810,396,204,660.5056,43,40.4634,2.5366,40.4634,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-10",2213,2225.4027,0,1735,128,122.977,5.023,0,0,0,0,478,478.0021,0,0,144,124,589,300,74,504,144,136.4,589,300,74,504.0005,0,0,0,0,0,0,144,124,589,300,74,504,0,0,0,0,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-11",0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002-12",0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-01",0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-02",0,0,0,0,128,111.076,16.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,111.076,16.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-03",11,11,0,11,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-04",2011,2016.2007,0,2011,128,119.01,8.99,0,0,0,0,0,0,0,0,144,683,268,230,46,640,145.6,683,268,230,49.6,640.0007,0,0,0,0,0,0,144,683,268,230,46,640,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-05",20500.9991,18423.9454,2222.5183,15412.4773,128,122.977,5.023,217,217,0,217,2865.9998,2985.6643,0,0,2317,3724,2786,4320.9995,258,3811.9998,2317,3724,2786,4320.9995,283.8,1589.4816,0,0,0,0,0,2222.5183,2317,3724,2786,4320.9995,258,1589.4778,200,200,0,200,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-06",31816.0002,28408.2655,3407.7908,21455.2043,128,119.01,8.99,360,360,0,360,6953,6953.0562,0,0,4946,3920.0002,3982,5204,804.9999,4946,4946,3920.0002,3982,5204,804.9999,1538.2092,0,0,0,0,0,3407.7908,4946,3920.0002,3982,5204,804.9999,1538.2042,700,699.9999,1e-04,699.9999,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-07",30960.9988,23257.3826,8274.6199,15236.3746,128,122.977,5.023,240,97.1518,142.8482,97.1518,7449.9995,8021.0029,0,0,5640,3247,4100,3724.9998,725.0001,5233.9995,2566.8914,3247,4100,3724.9998,725.0001,733.5245,3073.1089,0,0,0,0,4500.4751,2566.8914,3247,4100,3724.9998,725.0001,733.5194,600,41.8122,558.1878,41.8122,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-08",12882.9994,11368.1042,1671.4755,5711.5223,128,122.977,5.023,32,32,0,32,5499.9995,5602.1797,0,0,1186,544,1807.9999,974,405,2354,1186.0001,598.4,1807.9998,974,405,682.5246,0,0,1e-04,0,0,1671.4753,1186.0001,544,1807.9998,974,405,682.5224,80,80,0,80,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-09",6541,6603.4165,0,3330,128,119.01,8.99,70,70,0,70,3211,3211.0151,0,0,298,326,687,400,170,1350,327.8,358.6,687,400,170,1350.0013,0,0,0,0,0,0,298,326,687,400,170,1350,29,29,0,29,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-10",5849.0001,5484.1457,389.6644,3226.3346,128,122.977,5.023,10,10,0,10,2233,2233.01,0,0,292,248,1200,600,152,1014.0001,292,272.8,1200,600,152,682.5234,0,0,0,0,0,331.4766,292,248,1200,600,152,682.5224,100,41.8122,58.1878,41.8122,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-11",54,54,0,0,128,119.01,8.99,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003-12",0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-01",0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-02",0,0,0,0,128,111.076,16.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,111.076,16.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-03",24,24,0,24,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-04",1959,2000.7453,0,1907,128,119.01,8.99,0,0,0,0,52,82.7449,0,0,88,461,373,570,27,388,96.8,461,373,570,29.2,388.0004,0,0,0,0,0,0,88,461,373,570,27,388,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-05",23375.0002,21261.113,2418.5185,17054.4783,128,122.977,5.023,434,434,0,434,3902,4179.4307,0,0,2658,4261,3393,4247,272,4008.0002,2657.9998,4261.0005,3393.0002,4247,299.2,1589.4818,2e-04,0,0,0,0,2418.5183,2657.9998,4261.0005,3393.0002,4247,272,1589.4778,200,200,0,200,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-06",32820.9995,29349.2668,3471.7908,22341.2042,128,119.01,8.99,267,267,0,267,7007.9995,7008.0576,0,0,5542,4018,4318,5236,622,5010,5542,4018,4318,5236,622,1538.2092,0,0,0,0,0,3471.7908,5542,4018,4318,5236,622,1538.2042,800,799.9999,1e-04,799.9999,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-07",23515.9998,20917.3973,2598.6519,14749.3444,128,122.977,5.023,140,140,0,140,6168,6168.0493,0,0,4243,2258,3334,2593.9998,618,3618,4243,2258,3334,2593.9998,618,1520.536,0,0,0,0,0,2097.4641,4243,2258,3334,2593.9998,618,1520.5325,543,41.8122,501.1877,41.8122,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-08",15427.9999,13365.6682,2241.4746,7253.5223,128,122.977,5.023,36,36,0,36,5933,6043.7432,0,0,1613,684,2269,1304.9999,505,2924,1613,752.4,2269,1304.9999,505,682.5251,0,0,0,0,0,2241.4746,1613,684,2269,1304.9999,505,682.5224,159,159,0,159,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-09",8308.0001,7028.6247,1566.0288,3703.1496,128,119.01,8.99,33,33,0,33,3032,3177.1453,0,0,490,536,1132,540,278,2196,534.9083,589.6,1132,583,278,660.5077,0,0,0,0,0,1535.4922,483.1806,536,1132,540,278,660.5056,71,40.4634,30.5366,40.4634,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-10",2887.0001,2903.0035,0,2243.0001,128,122.977,5.023,0,0,0,0,644,644.0029,0,0,187,160,767,385,96,648.0001,187,176,767,385,96,648.0006,0,0,0,0,0,0,187,160,767,385,96,648.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-11",0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.01,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004-12",0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-01",0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,122.977,5.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2005-02",0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119.4067,8.5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
