id,name,admin,str,on_off,dest_id,dest_ac,sou1_id,sou1_ac,sou2_id,sou2_ac,type,reuse_plan,div_type,opr_loss,limit,io_beg,io_end,reservoir_id
77999990.02,Opr San Juan Chama Summary,99999.00000,1.,1,7799999,1,7704636.01,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7704636.01
77999990.03,Opr San Juan Chama Summary,99999.00000,0.,1,7799999,1,7704635.01,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7704635.01
71036190.01,Opr turkey Ck1 To Irrig,13346.00000,0.,1,7102002,1,7100618.01,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7100618.01
71036190.02,Opr turkey Ck2 To Irrig,30667.20168,0.,1,7102002,1,7100618.02,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7100618.02
71036190.03,Opr Summit Dit to Irrig,30667.23175,0.,1,7102002,1,7100609.01,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7100609.01
71036190.04,Opr Summit Res to irrig,30667.23177,0.,1,7102002,1,7103619,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,7103619-1
71036190.05,Opr turkey Ck1 To Summit,13346.00000,0.,1,7103619,1,7100618.01,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7100618.01
71036190.06,Opr turkey Ck2 To Summit,30667.20168,0.,1,7103619,1,7100618.02,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7100618.02
71036190.07,Opr Summit Dit to Summit,30667.23175,0.,1,7103619,1,7100609.01,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7100609.01
71036190.08,Opr Summit to target,99999.00000,0.,1,7103619,0,7103619,0,0,0,9,NA,Diversion         0,.0     0,0,0,9999,7103619
MVICLim.01,MVIC_Limit,1.00000,0.,1,NA,1,MVICPlan,10,0,0,47,NA,Diversion,0,1,0,9999 Monthly and Annual Limit,MVICPlan-10
150400.  150,400.  150400.  150400.  150400.  150400,.  150400.  15040,0.  150400.,NA,150400.  150400.,150,400.  150400.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.  150400.
MVIC_WR.01,MVIC_WR_FullPlan,13113.00000,0.,1,MVIC_WR,1,7104675.05,100,NA,0,26,NA,Diversion,0,0,0,9999 Direct flow rights to ad,7104675.05-100
48000. 48,000. 48000. 48000. 48000. 48000. 48000.,48000. 48000. 48,000. 48000.,4,8000.  48000.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MVIC_WR.02,MVIC_WR_FullPlan,30667.13113,0.,1,MVIC_WR,1,7104675.06,100,NA,0,26,NA,Diversion,0,0,0,9999 Direct flow rights to ad,7104675.06-100
48000. 48,000. 48000. 48000. 48000. 48000. 48000.,48000. 48000. 48,000. 48000.,4,8000.  48000.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
MVIC_WR.03,Opr Dolores to Tunnel,30667.13114,1.,1,3204675,1,MVIC_WR,100,NA,0.,27,NA,Diversion,-1,7,0,9999,MVIC_WR-100
MVIC_WR.04,Opr Dolores to Grt.Cut,30667.13114,2.,1,3200772,1,MVIC_WR,100,NA,0.,27,NA,Diversion,-1,7,0,9999,MVIC_WR-100
MVIC_WR.05,Opr Dolores to Narrg,30667.13114,3.,1,7103602,1,MVIC_WR,100,NA,0.,27,NA,Diversion,-1,7,0,9999   21,MVIC_WR-100
71046750.01,Opr Dolores to Cortez  transfer wr 1,10743.00000,0.,1,3200680_I,1,7104675.01,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7104675.01
71046750.02,Opr Dolores to Cortez  transfer wr 2,11063.00000,0.,1,3200680_I,1,7104675.02,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7104675.02
71046750.03,Opr Dolores to Cortez  transfer wr 3,11839.00000,0.,1,3200680_I,1,7104675.03,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7104675.03
71046750.04,Opr Dolores to Cortez  transfer wr 4,12204.00000,0.,1,3200680_I,1,7104675.04,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7104675.04
MVIC_WR.06,Opr Dolores to MWC,30667.13114,1.,1,3202001_I,1,MVIC_WR,100,0,0.,27,NA,Diversion,-1,5,0,9999,MVIC_WR-100
71046750.21,Opr Dolores to Cortez  transfer wr 1,10743.00000,0.,1,3200680_O,1,7104675.01,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7104675.01
71046750.22,Opr Dolores to Cortez  transfer wr 2,11063.00000,0.,1,3200680_O,1,7104675.02,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7104675.02
71046750.23,Opr Dolores to Cortez  transfer wr 3,11839.00000,0.,1,3200680_O,1,7104675.03,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7104675.03
71046750.24,Opr Dolores to Cortez  transfer wr 4,12204.00000,0.,1,3200680_O,1,7104675.04,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,7104675.04
MVIC_WR.26,Opr Dolores to MWC,30667.13114,1.,1,3202001_O,1,MVIC_WR,100,0,0.,27,NA,Diversion,-1,5,0,9999,MVIC_WR-100
71_Call.01,Opr McPhee bookover to Call Res,1.00000,0.,1,71_Call,1,7103614,8,71_Call.01,0,6,NA,Diversion,0     1,0,0,9999,7103614-8
MVIC_WR.07,Opr MVIC_WRPlan to Call Res,30667.13115,-13.,1,71_Call,1,MVIC_WR,100,0,0.,27,NA,Diversion,-1,5,0,9999,MVIC_WR-100
71_Call.02,Opr Call Res to Dol Tunnel,30667.13115,1.,1,3204675,1,71_Call,1,0,1,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,71_Call-1
71_Call.03,Opr Call Res to Great Cut,30667.13115,1.,1,3200772,1,71_Call,1,0,1,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,71_Call-1
71_Call.04,Opr Call Res bookover to McPhee,999999.00000,-12.,1,7103614,8,71_Call,1,0,0,6,NA,Diversion         0,.0     0,0,0,9999,71_Call-1
71_Call.05,Opr Call Res Spill,999999.00001,0.,1,NA,0,71_Call,1,0,0,29,NA,Diversion         0,.0     0,0,0,9999,71_Call-1
MVIC_WR.08,Spill,30667.13116,0.,1,7104675,0,MVIC_WR,0,NA,0,29,NA,NA,0,0,NA,Spill AcctSplit_Plan,MVIC_WR
71036140.01,Opr McPhee to Dol Tunnel,30667.13116,1.,1,3204675,1,7103614,1,0,1,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,7103614-1
71036140.02,Opr McPhee to U Lateral,30667.13116,1.,1,3200772,1,7103614,1,0,1,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,7103614-1
71036140.03,Opr McPhee to Ute Mtn Tribe,1.00000,1.,1,3200884,1,7103614,2,0,0,3,NA,Diversion         0,.0     0,0,0,9999,7103614-2
71036140.14,Opr McPhee to Cortez,30667.13116,1.,1,3200680_I,1,7103614,4,0,0,3,NA,Diversion         0,.0     0,0,0,9999,7103614-4
71036140.24,Opr McPhee to Cortez,30667.13116,1.,1,3200680_O,1,7103614,4,0,0,3,NA,Diversion         0,.0     0,0,0,9999,7103614-4
71036140.15,Opr McPhee to MWC,30667.13116,1.,1,3202001_I,1,7103614,4,0,0,3,NA,Diversion         0,.0     0,0,0,9999,7103614-4
71036140.25,Opr McPhee to MWC,30667.13116,1.,1,3202001_O,1,7103614,4,0,0,3,NA,Diversion         0,.0     0,0,0,9999,7103614-4
71036140.06,Opr McPhee to Dove Creek,1.00000,0.,1,3202006,1,7103614,3,0,0,3,NA,Diversion         0,.0     0,0,0,9999,7103614-3
71036140.07,Opr McPhee to F&W dmd,45776.00001,0.,1,7102999,1,7103614,5,0,0,2,NA,Diversion         0,.0     0,0,0,9999,7103614-5
71036140.08,Opr McPhee to Target,99999.00000,0.,1,7103614,1,7103614,0,0,0,9,NA,Diversion         0,.0     0,0,0,9999,7103614
71036140.09,Opr McPhee Accts to bookover,99999.00000,12.,1,7103614,9,7103614,1,71036140.15,0,6,NA,Diversion         0,.0     1,0,0,9999,7103614-1
71036140.10,Opr McPhee Accts to bookover,99999.00000,12.,1,7103614,9,7103614,2,71036140.15,0,6,NA,Diversion         0,.0     1,0,0,9999,7103614-2
71036140.11,Opr McPhee Accts to bookover,99999.00000,12.,1,7103614,9,7103614,3,71036140.15,0,6,NA,Diversion         0,.0     1,0,0,9999,7103614-3
71036140.12,Opr McPhee Accts to bookover,99999.00000,12.,1,7103614,9,7103614,4,71036140.15,0,6,NA,Diversion         0,.0     1,0,0,9999,7103614-4
71036140.13,Opr McPhee Accts to bookover,99999.00000,12.,1,7103614,9,7103614,5,71036140.15,0,6,NA,Diversion         0,.0     1,0,0,9999,7103614-5
71036140.14,Opr McPhee Accts to bookover,99999.00000,12.,1,7103614,9,7103614,6,71036140.15,0,6,NA,Diversion         0,.0     1,0,0,9999,7103614-6
71036140.15,Opr McPhee bookover to Accts,100000.00000,12.,1,7103614,-6,7103614,9,0,0,6,NA,Diversion         0,.0     0,0,0,9999,7103614-9
71036120.01,Opr Groundhog to Tunnel,30667.13117,1.,1,3204675,1,7103612,1,0,1,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,7103612-1
71036120.02,Opr Groundhog to U Lat,30667.13117,1.,1,3200772,1,7103612,1,0,1,27,NA,Diversion,-1,2,0,9999 Reservoir or ReUse Plan,7103612-1
71036120.03,Opr Groundhog to Misc. Users,1.00000,0.,1,7199999,1,7103612,2,0,0,1,NA,Diversion         0,.0     0,0,0,9999,7103612-2
71036120.04,Opr Groundhog to Target,99999.00000,0.,1,7103612,0,7103612,0,0,0,9,NA,Diversion         0,.0     0,0,0,9999,7103612
71036020.01,Opr Narraguinnep to MVIC U Lat,30667.13118,0.,1,3200772,1,7103602,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,7103602-1
31035180.01,Opr Vallecito to Farrell,51499.33238,0.,1,3100524,1,3103518,2,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-2
31035180.02,Opr Vallecito to Mcbride,51499.33238,0.,1,3100553,1,3103518,3,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-3
31035180.03,Opr Vallecito to Bennet-Myers,51499.33238,0.,1,3100528,1,3103518,4,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-4
31035180.04,Opr Vallecito to Myers-Asher,51499.33238,0.,1,3100518,1,3103518,5,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-5
31035180.05,Opr Vallecito to Wommer,51499.33238,0.,1,3100513,1,3103518,6,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-6
31035180.06,Opr Vallecito to Catlin,51499.33238,0.,1,3100545,1,3103518,7,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-7
31035180.07,Opr Vallecito to Bear Ck & Pine Rv,51499.33238,0.,1,3100514,1,3103518,8,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-8
31035180.08,Opr Vallecito to Sullivan,51499.33238,0.,1,3100668,1,3103518,9,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-9
31035180.09,Opr Vallecito to Los Pinos,51499.33238,0.,1,3100512,1,3103518,10,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-10
31035180.10,Opr Vallecito to Thompson-Epperson,51499.33238,0.,1,3100511,1,3103518,11,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-11
31035180.11,Opr Vallecito to Schroder,51499.33238,0.,1,3100523,1,3103518,12,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-12
31035180.12,Opr Vallecito to Bean,51499.33238,0.,1,3100510,1,3103518,13,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-13
31035180.13,Opr Vallecito to King,51499.33238,0.,1,3100519,1,3103518,14,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-14
31035180.14,Opr Vallecito to Higbee,51499.33238,0.,1,3100516,1,3103518,15,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-15
31035180.15,Opr Vallecito to Island,51499.33238,0.,1,3100527,1,3103518,16,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-16
31035180.16,Opr Vallecito to Robert Morrison,51499.33238,0.,1,3100547,1,3103518,17,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-17
31035180.17,Opr Vallecito to Spring Creek,51499.33238,0.,1,3100665,1,3103518,18,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-18
31035180.18,Opr Vallecito to Dr. Morrison,51499.33238,0.,1,3100505,1,3103518,19,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-19
31035180.19,Opr Vallecito to Dr. Morrison,18536.00001,0.,1,3100505,1,3103518,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-1
31035180.20,Opr Vallecito to Ceanaboo,6781.00001,0.,1,3100502,1,3103518,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-1
31035180.21,Opr Vallecito to Spring Creek,6781.00001,0.,1,3100509,1,3103518,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-1
31035180.22,Opr Vallecito to LaBoca Ditch,6781.00001,0.,1,3100507,1,3103518,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-1
31035180.23,Opr Vallecito to Severo Ditch,58215.00001,0.,1,3100508,1,3103518,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3103518-1
31035180.24,Opr Vallecito to Target,99999.00000,0.,1,3103518,0,3103518,0,0,0,9,NA,Diversion         0,.0     0,0,0,9999,3103518
31035180.25,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,1,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-1
31035180.26,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,2,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-2
31035180.27,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,3,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-3
31035180.28,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,4,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-4
31035180.29,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,5,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-5
31035180.30,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,6,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-6
31035180.31,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,7,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-7
31035180.32,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,8,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-8
31035180.33,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,9,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-9
31035180.34,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,10,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-10
31035180.35,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,11,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-11
31035180.36,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,12,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-12
31035180.37,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,13,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-13
31035180.38,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,14,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-14
31035180.39,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,15,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-15
31035180.40,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,16,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-16
31035180.41,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,17,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-17
31035180.42,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,18,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-18
31035180.43,Opr Vallecito Accts to bookover,99999.00000,12.,1,3103518,21,3103518,19,31035180.44,0,6,NA,Diversion         0,.0     1,0,0,9999,3103518-19
31035180.44,Opr Vallecito bookover to Accts,100000.00000,12.,1,3103518,-19,3103518,21,0,0,6,NA,Diversion         0,.0     0,0,0,9999,3103518-21
30035810.01,Opr Lemon Res to Harris Pat,26974.22967,0.,1,3001003,1,3003581,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3003581-1
30035810.02,Opr Lemon Res to Pioneer,26974.22967,0.,1,3001019,1,3003581,2,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3003581-2
30035810.03,Opr Lemon Res to McC & Mur.,26974.22967,0.,1,3001009,1,3003581,3,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3003581-3
30035810.04,Opr Lemon Res to Banks Tyner,26974.22967,0.,1,3001033,1,3003581,4,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3003581-4
30035810.05,Opr Lemon Res to Tyner East,26974.22967,0.,1,3001243,1,3003581,5,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3003581-5
30035810.06,Opr Lemon Res to Tyner West,26974.22967,0.,1,30_ADS008,1,3003581,5,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3003581-5
30035810.07,Opr Lemon Res to Flo Farmers,35219.00001,0.,1,3001011,1,3003581,6,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3003581-6
30035810.08,Opr Lemon Res to USA ISF,51499.42186,0.,1,3003581_M,1,3003581,7,0,0,1,NA,Diversion         0,.0     0,0,0,9999,3003581-7
30035810.09,Opr Lemon Res to Target,99999.00000,0.,1,3003581,0,3003581,0,0,0,9,NA,Diversion         0,.0     0,0,0,9999,3003581
30035810.10,Opr Lemon Accts to bookover,99999.00000,12.,1,3003581,9,3003581,1,30035810.16,0,6,NA,Diversion         0,.0     1,0,0,9999,3003581-1
30035810.11,Opr Lemon Accts to bookover,99999.00000,12.,1,3003581,9,3003581,2,30035810.16,0,6,NA,Diversion         0,.0     1,0,0,9999,3003581-2
30035810.12,Opr Lemon Accts to bookover,99999.00000,12.,1,3003581,9,3003581,3,30035810.16,0,6,NA,Diversion         0,.0     1,0,0,9999,3003581-3
30035810.13,Opr Lemon Accts to bookover,99999.00000,12.,1,3003581,9,3003581,4,30035810.16,0,6,NA,Diversion         0,.0     1,0,0,9999,3003581-4
30035810.14,Opr Lemon Accts to bookover,99999.00000,12.,1,3003581,9,3003581,5,30035810.16,0,6,NA,Diversion         0,.0     1,0,0,9999,3003581-5
30035810.15,Opr Lemon Accts to bookover,99999.00000,12.,1,3003581,9,3003581,6,30035810.16,0,6,NA,Diversion         0,.0     1,0,0,9999,3003581-6
30035810.16,Opr Lemon bookover to Accts,100000.00000,12.,1,3003581,-6,3003581,9,0,0,6,NA,Diversion         0,.0     0,0,0,9999,3003581-9
34035890.01,Opr Jackson Inlet to Jackson,31715.00000,0.,1,3403589,1,3400535.05,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,3400535.05
34035890.02,Opr Jackson Inlet to Jackson,51499.44559,0.,1,3403589,1,3400535.06,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,3400535.06
34035890.03,Opr Jackson Inlet to Jackson,14015.00000,0.,1,3403589,1,3400535.04,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,3400535.04
34035890.04,Opr Jackson Inlet to Jackson,11093.00000,0.,1,3403589,1,3400535.01,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,3400535.01
34035890.05,Opr Jackson Inlet to Jackson,11823.00000,0.,1,3403589,1,3400535.03,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,3400535.03
34035890.06,Opr Jackson Inlet to Jackson,11489.00000,0.,1,3403589,1,3400535.02,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,3400535.02
34035890.07,Opr Jackson Inlet to Jackson,9997.00000,0.,1,3403589,1,3400535.07,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,3400535.07
34035890.08,Opr Jackson to Lee & Burke,36712.00001,0.,1,3400542,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.09,Opr Jackson to Webber Ditch,36712.00001,0.,1,3400576,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.10,Opr Jackson to Ratliff&Root,36712.00001,0.,1,3400554,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.11,Opr Jackson to Lee Ditch,36712.00001,0.,1,3400543,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.12,Opr Jackson to Frank Ditch,36712.00001,0.,1,3400527,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.13,Opr Jackson to Willis Ditch,36712.00001,0.,1,3400583,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.14,Opr Jackson to Boss Ditch,36712.00001,0.,1,3400506,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.15,Opr Jackson to No. 6 Ditch,36712.00001,0.,1,3400552,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.16,Opr Jackson to Sheek Ditch,36712.00001,0.,1,3400565,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.17,Opr Jackson to Beaver Ditch,36712.00001,0.,1,3400505,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.18,Opr Jackson to Henry Bolen,36712.00001,0.,1,3400534,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.19,Opr Jackson to Crystal Creek,36712.00001,0.,1,3400514,1,3403589,1,0,0,4,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.20,Opr Jackson to Long Park Exch.,36712.00001,0.,1,3400544,1,3403589,1,0,0,4,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.21,Opr Jackson to Smouse Exch.,36712.00001,0.,1,3400567,1,3403589,1,0,0,4,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.22,Opr Jackson to Williams Exch.,36712.00001,0.,1,3400582,1,3403589,1,0,0,4,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.23,Opr Jackson to East Mancos Exch,36712.00001,0.,1,3400522,1,3403589,1,0,0,4,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.24,Opr Jackson to Rush Res. Exch,36712.00001,0.,1,3400560,1,3403589,1,0,0,4,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.25,Opr Jackson to Weber Res Inlet,36712.00001,0.,1,3400577,1,3403589,1,0,0,4,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.36,Opr Jackson to Town of Mancos,36712.00001,0.,1,3400573_I,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.37,Opr Jackson to Town of Mancos,36712.00001,0.,1,3400573_O,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.27,Opr Jackson to Carpenter & Mitchell,36712.00001,0.,1,3400508,1,3403589,1,0,0,3,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.28,Opr Jackson to 34_ADS012,36712.00001,0.,1,34_ADS012,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.29,Opr Jackson to 34_ADS013,36712.00001,0.,1,34_ADS013,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.30,Opr Jackson to 34_ADS014,36712.00001,0.,1,34_ADS014,1,3403589,1,0,0,2,NA,Diversion         0,.0     0,0,0,9999,3403589-1
34035890.31,Opr Jackson to Target,99999.00000,0.,1,3403589,0,3403589,0,0,0,9,NA,Diversion         0,.0     0,0,0,9999,3403589
29006860.01,Opr Park MultiSys,14715.00000,0.,1,2900686,1,2900613.01,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,2900613.01
29006860.02,Opr Park MultiSys,16176.00000,0.,1,2900686,1,2900613.02,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,2900613.02
29006860.03,Opr Park MultiSys,21698.00000,0.,1,2900686,1,2900613.03,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,2900613.03
29006860.04,Opr Park MultiSys,41016.32992,0.,1,2900686,1,2900613.04,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,2900613.04
29007180.01,Opr Turkey MultiSys,14898.00000,0.,1,2900718,1,2900601.01,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,2900601.01
29007180.02,Opr Turkey MultiSys,14987.00000,0.,1,2900718,1,2900601.02,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,2900601.02
29007180.03,Opr Turkey MultiSys,16801.00000,0.,1,2900718,1,2900601.03,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,2900601.03
29007180.04,Opr Turkey MultiSys,16801.00000,0.,1,2900718,1,2900601.04,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,2900601.04
29007180.05,Opr Turkey MultiSys,17897.00000,0.,1,2900718,1,2900601.05,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,2900601.05
29007180.06,Opr Turkey MultiSys,17897.00000,0.,1,2900718,1,2900601.06,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,2900601.06
29007180.07,Opr Turkey MultiSys,18627.00000,0.,1,2900718,1,2900601.07,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,2900601.07
29007180.08,Opr Turkey MultiSys,18627.00000,0.,1,2900718,1,2900601.08,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,2900601.08
29007180.09,Opr Turkey MultiSys,19085.00000,0.,1,2900718,1,2900601.09,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,2900601.09
29007180.10,Opr Turkey MultiSys,41016.35337,0.,1,2900718,1,2900601.10,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,2900601.10
29007180.11,Opr Turkey MultiSys,41028.00000,0.,1,2900718,1,2900601.11,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,2900601.11
30005060.01,Opr Animas Consol. MultiSys,9953.00000,0.,1,3000506,1,3000581.01,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,3000581.01
30005060.02,Opr Animas Consol. MultiSys,14458.00000,0.,1,3000506,1,3000581.02,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,3000581.02
30005060.03,Opr Animas Consol. MultiSys,19876.00000,0.,1,3000506,1,3000581.03,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,3000581.03
30005060.04,Opr Animas Consol. MultiSys,99999.00000,0.,1,3000506,1,3000581.99,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,3000581.99
31006650.01,Opr Spring Creek MultiSys,20392.00000,0.,1,3100665,1,4600503.01,0,0,0,11,NA,Diversion         0,.0     0,0,0,9999,4600503.01
